setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_corpus,corpus_sha
regime2_a1_baseline,short,5ab97b27554299131ca4233c,hard,comparison,What characteristics do Rosario Castellanos and Arthur Hailey share?,poet and author.,6674 50456,50456 6674 6699 64699 16870,None,,1,581,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8026a05542992e7d278df8,hard,bridge,Iselin Solheim provided vocals in the song released on what date?,3 December,20380 28422,28422 53385 17877 44188 36558,3 June 2016,,1,629,7,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a79332555429907847277e7,hard,comparison,"Who died first, Bryce Courtenay or Juan Carlos Onetti?",Juan Carlos Onetti,10826 31362,10826 31362 60862 6292 14425,Juan Carlos Onetti,,1,507,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a73471a5542991f9a20c6d7,hard,bridge,Who was an American senior operations officer for the Central Intelligence Agency for 30 years and worked for Eclipse Group?,"Duane ""Dewy"" Clarridge",18031 18529,18529 18031 30529 65130 65178,Duane Clarridge,,1,796,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5abc184a5542993a06baf863,hard,bridge,Who directed the 2015 South Korean drama film starring Hwang Jung-min?,Lee Seok-hoon,27131 58380,27131 57557 58380 66058 43866,Yoon Je-kyoon,,1,602,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8bba645542995e66a474e5,hard,bridge,When was the Australian competition NSWRL formed in which H Kaufman was a rugby league player?,8 August 1907,24715 42518,24715 53145 42518 7145 10572,1907,,1,687,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae352285542994393b9e685,hard,bridge,Rumble Fish was a novel by the author of the coming-of-age novel published in what year by Viking Press?,1967,50764 59115,50764 59427 50763 33641 59115,1967,,1,533,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5abc805a554299658360045b,hard,comparison,"Which magazine eventually had more monthly publications, Vogue or Y'all?",Y'all,63602 65855,65855 63602 63601 16340 19186,Y'all,,1,690,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5aba5ea955429939ce03dca5,hard,bridge,"The Belton Estate is a novel by an English novelist of the Victorian era, whose best known works are a series of novels that are collectively known as what?",Chronicles of Barsetshire,6102 57417,22935 57417 29284 6102 4070,Chronicles of Barsetshire,,1,708,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7252db5542990c210a4104,hard,bridge,What is the name of the oldest child that attended the Trump campaign-Russian meeting?,Donald Trump Jr.,17630 61660,61660 17630 45606 26142 22950,Donald Trump Jr.,,1,740,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab4071955429976abd1bd38,hard,bridge,How long was the career of the actor in The Skull?,70 years,13379 59555,59555 59556 33060 32991 31133,1965–1976,,1,749,9,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae74fc45542997b22f6a6b4,hard,bridge,What is the full name of the viral respiratory disease in which Yi Guan's research helped to prevent the outbreak of?,severe acute respiratory syndrome,60632 66027,66027 13612 1747 47685 64022,SARS,,1,1026,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7b116a554299042af8f6c4,hard,bridge,"What year did the prison where William Penn wrote No Cross, No Crown stop being used as a prison?",1952,43069 61214,43069 19888 38244 18472 59037,1971,,1,731,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ac259125542992f1f2b3867,hard,bridge,Where was the sitcom filmed that Judy Greer played Kitty Sanchez in?,primarily in Culver City and Marina del Rey,6612 31417,31417 51295 6612 15251 43861,"Newport Beach, California",,1,984,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a76244c554299109176e65d,hard,bridge,What was the album by Coldplay after the one with a song referencing Chris Martin's unrequited love?,A Rush of Blood to the Head,3307 65985,65985 53001 14069 24192 65776,X&Y,,1,684,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a78f59755429970f5fffdf8,hard,comparison,"Who can play more instruments, Michael Monroe or Alison Goldfrapp?",Michael Monroe,4878 39684,4878 39684 6813 52362 43817,Michael Monroe,,1,672,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a874ce15542996432c57256,hard,bridge,Where was the person born who was recognized by MIAL and is an American soprano?,"Laurel, Mississippi",34398 40437,40437 21273 19696 38051 56699,Atlanta,,1,1250,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a81a4615542995ce29dcc1e,hard,bridge,Where is the closest relative to the whale located?,sub-Saharan Africa,26195 64613,64613 54229 49515 49518 49519,Paris,,1,909,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae54b3d5542990ba0bbb260,hard,comparison,Are both American Foxhound and Löwchen types of Foxhounds?,no,5295 37114,5295 37114 19475 21658 9459,No,,1,532,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5abe3abb55429965af743ea1,hard,bridge,What was the former name of the company which operates Hunterston Terminal?,Peel Holdings,27081 59146,27081 4242 22361 56844 7350,Peel Group,,1,802,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5abef8fd5542990832d3a111,hard,bridge,The evil clown is a subversion of the traditional comic clown character with the modern archetype popularised by a book that follows the experiences of how many children?,seven,20134 28490,20134 22107 28490 13540 58268,7,,1,647,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a77b6535542995d83181274,hard,bridge,What is the English translation of the noodle similar to Taglierini that is not tagliatelle?,little hairs,11661 56421,56421 56420 8266 64246 51642,Bavette,,1,813,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a85ee635542994775f606b4,hard,comparison,"Which lake is located further south, Dal Lake or Waterton Lake?",Dal Lake,15511 64241,64241 15512 15511 64242 49649,Waterton Lake,,1,613,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab978855542996be2020512,hard,bridge,"Over how many centuries were the ""dwelling place of the dead"" built?",three centuries,21199 40762,56393 25544 51119 26255 34884,sheol,,1,1014,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a87b93c5542996e4f3088ec,hard,bridge,The Oppenheimer security hearing explored the associations of the wartime head of which laboratory?,Los Alamos,28654 44461,44461 28654 47599 44459 48911,Los Alamos,,1,811,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a9042825542990a984935d6,hard,bridge,What is the rule that makes a major difference between the National League and the American League that allows another player to bat for the pitcher?,the designated hitter rule,16835 26314,16835 26314 16579 35369 43120,Designated hitter,,1,1207,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5adcb6875542994ed6169bcb,hard,comparison,Which species of trees is larger Dryopteris or Gymnocladus?,Dryopteris,18009 24690,24690 18009 18010 18014 35014,Dryopteris,,1,779,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab6c65e554299710c8d1f58,hard,bridge,What was the population of the town as of 2000 where the historic tugboat Catawissa is located?,"8,515",12152 64223,12152 63163 12148 12746 51450,Catawissa,,1,974,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5abaa954554299232ef4a362,hard,comparison,Are the writing from Maurice Level and Alice Hoffman focused on different audieces?,yes,4821 38898,38898 4821 22908 27872 21907,No,,1,598,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a820f2c55429926c1cdae17,hard,comparison,Do Matthew Good Band and Sleep Room play the same type of music?,yes,38841 53635,38840 38841 53635 27804 53646,No,,1,619,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a75d9b4554299109176e5a7,hard,bridge,What type of crab can be grown in a fishery and is known for its sweet and tender flesh?,The Dungeness crab,14894 18134,14894 11573 37658 14893 17809,Cancer pagurus,,1,711,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a80ef1555429938b614225e,hard,bridge,The German geographer and geopolitician Otto Maull was part of a team led by Haushofer whose close associate was a prominent politician in Nazi Germany born in 1894 who served under Hitler in 1933 as what capacity?,Appointed Deputy Führer,44755 50715,44755 31995 50715 48911 44766,Rudolf Hess,,1,1026,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5abd0553554299700f9d7963,hard,bridge,"Archie Norman will succeed Robert Swannell as chairman of what British multinational retailer that is headquartered in the city of Westminster, London?",Marks and Spencer plc,6383 38341,6383 57050 38341 42694 55587,Marks & Spencer,,1,655,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8dad37554299068b959d94,hard,comparison,Both Phaedranassa and Mitella are considered the classification of what level of species?,genus,40485 46190,46190 40485 46358 14020 18968,genus,,1,519,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae0f3b955429920d523424e,hard,comparison,Are The Writer and Jewish Currents both magazines ?,yes,29958 60023,29958 15260 60023 40910 57411,Yes,,1,593,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae830f05542997ec2727758,hard,bridge,Elizabeth Wordsworth's father was bishop in what church?,Anglican Church,13409 19162,13409 19162 9328 21710 66072,Anglican Church,,1,616,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7736bc554299373536021b,hard,bridge,What composer with an Italian libretto was born 4 March 1678?,Antonio Lucio Vivaldi,6169 17696,23506 6169 63420 23326 5659,Antonio Vivaldi,,1,692,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae077805542993d6555eb6e,hard,comparison,Are Lance King and Han Seung-yeon both heavy metal vocalists?,no,25007 33711,33711 25007 65904 3266 25008,No,,1,729,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8900c75542997e5c09a6ed,hard,comparison,What ingredient is in both Cosmopolitan and Cuba Libre?,lime,14762 15180,15180 14762 15182 15181 15500,lime,,1,323,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ac0d83a554299294b219038,hard,bridge,Randall Cunningham II was a multi-sport athlete at the high school located in what Nevada city?,Summerlin,9323 48445,48445 63039 42391 16296 62103,Las Vegas,,1,971,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae7ba7a5542993210983f12,hard,bridge,"What is the name of the singer who's song was released as the lead single from the album ""Confessions"", and that had popular song stuck behind for eight consecutive weeks?",Usher,27240 65969,14449 66105 36756 43645 20678,Madonna,,1,815,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab808b85542991d3222380d,hard,bridge,Umi-a-Liloa inherited authority of a kind which is a belief in what?,belief in many deities and spirits,25415 62279,62279 8024 19378 33224 28005,religious,,1,848,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a73b0975542992d56e7e387,hard,bridge,Which market town in Lancashire is part of the BB postcode area?,Burnley,7363 11029,7363 11029 33384 44959 32363,Blackburn,,1,595,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a84f4c75542997175ce1f31,hard,bridge,Which Italian composer was known for his long-flowing melodic lines and was included in the repertoire of Maria Callas?,Vincenzo Salvatore Carmelo Francesco Bellini,38051 63420,63420 38051 22420 6169 36922,Vincenzo Bellini,,1,670,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab42b24554299753aec5a43,hard,bridge,Operation light house was an experiment by Wernher von Braun and another man born in what year?,1895,44420 64006,64448 37476 4475 44420 18196,1937,,1,657,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab4fd0b55429942dd415fbb,hard,bridge,"Mundo Perdido was influenced by an ancient Mesoamerican city located in a sub-valley of the Valley of Mexico, that is 40 km northeast of what modern day city?",Mexico City,41240 56968,41240 56968 34867 39129 13653,Teotihuacan,,1,875,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5abd455c55429924427fcf5a,hard,comparison,What does Age of Chance and Vector share in common?,was a rock band,4078 63063,41227 63063 4078 40157 34782,Sacramento,,1,620,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8b452655429971feec468e,hard,bridge,Which close friend of an American former basketball player was signed for to play for the Timberwolves?,signing free agent Chauncey Billups,1312 32534,31074 1312 30093 1165 17205,Chauncey Billups,,1,971,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab4396555429942dd415eed,hard,bridge,What Kenya-based company owns the Tusker beer brand?,East African Breweries Limited,18394 61810,61810 50973 18394 3451 9302,East African Breweries,,1,555,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ac1c73e55429964131be28a,hard,bridge,Faces is a mixtape that features guest appearances from an American rapper who released one album with Souf Folk called what?,Country Thuggin,20367 40016,20367 40016 18349 35029 39168,Country Thuggin,,1,866,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a78d16455429974737f78bb,hard,comparison,"Between two scientists Ernst Messerschmid and Philippe Perrin, who is older?",Ernst Willi Messerschmid,19760 46294,19760 46294 46295 28902 42886,Ernst Messerschmid,,1,476,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7ddc5a5542995f4f4022da,hard,bridge,Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in which city in Kansas?,Wichita,9321 31927,9321 31927 38886 11848 62623,Wichita,,1,670,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7b086a5542992d025e673a,hard,bridge,What was the name of the company that produced the first practical jet aircraft that first flew on 27 August 1939?,Heinkel Flugzeugwerke,19754 25598,25598 25600 23636 36614 50269,Heinkel,,1,749,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a712e895542994082a3e636,hard,bridge,C.J. Hunter was tested positive for which type of injected steroid before he competed in the 2000 Summer Olympic Games?,anabolic–androgenic steroid (AAS),11155 41810,11155 27176 17683 7304 1291,Nandrolone,,1,898,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab58f9a554299488d4d99da,hard,bridge,"What is the birthday of this Anglo-Irish actress, courtean, and mistress, who was the mother to the illegitimate daughter of King William IV?",22 November,17705 19146,17705 33566 64994 33548 5232,22 November 1761,,1,692,8,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab72c7d55429928e1fe3830,hard,bridge,What was fort orange's initial name?,Dutch House of Orange-Nassau,21545 21560,21560 21545 21683 52325 21564,Fort Oranje,,1,988,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a809fe75542996402f6a5ba,hard,bridge,The Phillips Berlina is a neo-classic car that used stretched underpinings from a car that set a new sales record for what model year?,1979,12918 46309,46309 43041 12915 33908 20835,1982,,1,1087,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5abbfb5e554299114383a0d0,hard,bridge,Which game showed has reruns on Teletoon in Canada and was shown between midnight and 6:00 on Cartoon Network Too?,Skatoony,12009 53543,3033 61179 30930 55369 54444,Spliced,,1,782,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7949d45542994bb9456fdd,hard,bridge,"What is the Latin name for one of the five ""big cats"" that the word ""Panther"" may refer to when outside of the Americas?",Panthera pardus,34399 64822,34399 64822 45176 12333 45175,Panthera pardus,,1,704,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8aa1685542992d82986f32,hard,bridge,What dance academy did the starring actress from The Glory of Tang Dynasty graduate from?,Beijing Dance Academy,30125 58230,58230 66382 66386 20653 36888,Beijing Film Academy,,1,886,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7526945542993748c897d2,hard,bridge,What year did the movement that Tess Asplund protested in the viral image of her with her fist in the air disband?,2016,43243 57055,57055 41706 37007 24903 33996,None,,1,741,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a85c3225542992a431d1b95,hard,bridge,The 2000 ICC KnockOut Trophy was the debut of a Jamaican cricketer who is a right-handed what?,middle order batsman,1278 38365,1278 38365 50612 1143 48612,middle order batsman,,1,696,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7cefcf55429909bec768af,hard,bridge,Mis'ry's Comin' Aroun is by an American librettist that won how many Tony Awards?,eight Tony Awards,40371 44670,40371 55169 44670 3028 5335,8,,1,1144,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a80aeff5542996402f6a5eb,hard,bridge,"For what ""first"" was Ivory Lee Brown's nephew credited for in Heisman Trophy balloting?",first freshman to finish as the runner-up,3947 28596,28596 4355 25612 4381 21786,"August 8, 1988",,1,1054,9,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a72a9ab5542992359bc315a,hard,bridge,Which North American tribe inhabited the banks of the Winnipesaukee River and were also known as the Pawtucket people?,the Pennacook people,36287 45829,45829 6308 28358 50761 36287,Pennacook,,1,742,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a84e61b5542997b5ce3ff86,hard,bridge,"The Simpsons episode that aired on February 19, 2012 entitled ""At Long Last Leave"" represented what milestone for the show?",show's 500th episode,6939 59538,59538 6939 26543 58174 53348,500,,1,772,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae52bc75542992663a4f12d,hard,bridge,Where was Nexon who was composed by Adam Gubman located at?,South Korea,3815 42686,3815 42686 22572 33182 42056,Tokyo,,1,648,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae1f48d554299234fd0436b,hard,bridge,AnnoZero had a collaborator who is a member of which ancient aristocratic house?,House of Borromeo,6007 8353,6007 37977 3936 38378 4147,B胄ine,,1,858,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae7fde25542994a481bbe66,hard,bridge,Which of the people that scored a goal for Arsenal in 2015 FA Cup Final was born on 16 March 1989?,Theo James Walcott,2369 60095,2369 60095 39469 685 45912,Theo Walcott,,1,738,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5adf3a0d5542992d7e9f92e8,hard,bridge,"Mesilla Park, New Mexico is located on the south side of the seat of what county?",Doña Ana,33859 39448,39448 39451 39450 21074 39449,Las Cruces,,1,578,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a714de95542994082a3e7a8,hard,bridge,"Alexander Young, also known as George Alexander, is the uncle to which Scottish musician who replaced Malcolm Young in the band AC/DC in 2014?",Stephen Crawford Young,4707 55303,4707 55303 37622 3463 7657,Stevie Young,,1,597,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae762985542995703ce8c04,hard,bridge,"Which single was recorded in 1989 at the first Tubronegro rehearsal by the Norwegian punk rock band, initially active from 1989 to 1998, whose style is ""deathpunk""?",Computech,14395 61767,61767 15925 64075 62260 45155,Faen Kuler Treffer Aldri Riktig,,1,981,10,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae614215542992663a4f254,hard,bridge,Name an American actress who starred both in High School High and General Hospital.,Tia Carrere,26061 60469,26061 5772 19117 60469 48845,Tia Carrere,,1,868,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7723fa55429966f1a36ca0,hard,comparison,"Which was published earlier, La Belle Assemblée or VIVmag?",La Belle Assemblée,33420 62841,33420 62841 62347 8384 8383,La Belle Assemblée,,1,793,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7ca55b55429907fabeefe0,hard,bridge,How big is the campus of the University that Ben Bahan is a professor at ?,99 acre campus,8570 22458,8570 62629 17799 62611 15962,Gallaudet University,,1,851,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a88a35c554299206df2b316,hard,bridge,Who is the head of state of the territory where the Ibrahim-al-Ibrahim Mosque is located??,the British monarch (Elizabeth II),10622 27516,12412 27516 55671 65998 7588,Spain,,1,874,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ab56b9b5542997d4ad1f113,hard,bridge,"What is this fictional scientifically and technologically advanced militaristic alien race, from which Sequoia descends, is called?",the Ruul,33132 52390,52390 5546 20237 47255 65688,Kree,,1,855,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8f7a7055429918e830d230,hard,bridge,The Midland Regional Hospital in managed by what cabinet that exercises executive authority in the Republic of Ireland?,managed by the Irish Government's Health Service Executive,23994 39905,23994 39906 39904 39905 39903,Government of Ireland,,1,783,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a716ec85542994082a3e82d,hard,bridge,"Which movie was filmed first ""The Guest"" or ""You're Next""?",You're Next,58321 66126,58321 13373 66126 42687 59745,You're Next,,1,777,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a7cb9b95542990527d55515,hard,bridge,"What is the year of the event that occured first, Making Today a Perfect Day was produced, or Frozen was produced?",2013,22202 37592,37592 27521 22198 22202 27522,2013,,1,595,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a8341c255429954d2e2ec6e,hard,bridge,Thehickey team that won the 1997 Calder Cup playoffs is based in what city?,"Hershey, Pennsylvania",1096 25958,1096 46647 16885 36500 61135,Pittsburgh,,1,990,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae72a975542991e8301cb75,hard,bridge,Which 2003 action-adventure platforming video game was written by Reid Harrison?,Tak and the Power of Juju,48904 56463,47417 59541 47418 60953 60952,Tomb Raider III,,1,797,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ae0ba9055429924de1b715c,hard,bridge,Tony Leung Ka-fai is a four time winner of the award that has been on offer since what month?,December 1993,26599 61067,61067 42782 5155 2931 6215,February,,1,716,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a72a6d855429901807daf27,hard,bridge,"Of four Harry S. Truman Supreme Court candidates, who was the 53rd United States Secretary of the Treasury and the 13th Chief Justice of the United States?",Fred M. Vinson,21956 25283,21956 25283 25282 49371 26142,Fred M. Vinson,,1,770,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5ac3b62b554299741d48a2f6,hard,bridge,Augustus Jesse Bowie Jr was the innovator of the switch that was crucial to leading to the passage of which federal legislation in 1936?,Rural Electrification Act,7082 50811,7082 62553 22793 20704 50811,Rural Electrification Act,,1,909,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5adf099a5542992d7e9f927f,hard,comparison,"Which airport is located in the state of Georgia, Brunswick Golden Isles Airport or Lafayette Regional Airport?",Brunswick Golden Isles Airport,10796 33583,10796 23765 29722 33583 7000,Brunswick Golden Isles Airport,,1,565,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline,short,5a82f05255429966c78a6aa2,hard,bridge,"Stanley ""Tookie"" Williams founded which African-American gang in Los Angeles, California in 1969?",Crips,15047 37618,54867 15047 37618 29886 52680,Crips,,1,755,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
