policy,keep_ratio,qid,prediction,em,decode_tokens,gold,distractor,question,system,prompt_all
recency,0.25,5adc99cf554299438c868e0d,B,0.0,1,0.0,0.33463035019455256,1.0,0.0,0.24879227053140104
recency,0.25,5ab262a4554299340b5254ac,The Hounds of Zaroff,0.0,6,0.0,0.39030023094688227,1.0,0.0,0.24354243542435425
recency,0.25,5a770d785542993569682cad,"United
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:",0.0,32,0.0,0.28227571115973743,1.0,0.0,0.2078103207810321
recency,0.25,5a7f275d55429934daa2fd01,No,1.0,1,0.0,0.4280000000000001,1.0,0.0,0.2485436893203884
recency,0.25,5ae54b6355429908b63265cc,grass,0.0,1,0.0,0.3229461756373938,1.0,0.0,0.24864864864864866
recency,0.25,5ac4c16b5542997ea680cab4,Yes,1.0,1,0.0,0.35586481113320073,1.0,0.0,0.24907063197026025
recency,0.25,5ab3c18b55429969a97a81b0,1982,0.0,4,0.0,0.3714285714285715,1.0,0.0,0.24390243902439027
recency,0.25,5a84b0705542991dd0999d86,"Chicago
the
1
1
1
1
1
1
1
1
1
1
1
1
1
1",0.0,31,0.0,0.30201342281879195,1.0,0.0,0.20032573289902278
recency,0.25,5ae151985542990adbacf74d,Manchester,0.0,1,0.0,0.4583333333333333,1.0,0.0,0.2486111111111112
recency,0.25,5abdba405542993f32c2a023,Perfect,0.0,1,0.0,0.5381526104417671,1.0,0.0,0.24890190336749635
recency,0.25,5a80721b554299485f5985ef,"World War I World Memorial commemorates the fallen of which war, that had over 60 million casualties?",0.0,22,0.0,0.2364130434782609,1.0,0.0,0.21157323688969257
recency,0.25,5ab41677554299753aec5a38,Gickers,0.0,2,0.48616600790513825,0.0986238532110092,1.0,0.0,0.24812967581047374
recency,0.25,5adcf37e5542994ed6169c37,"BMW X6. Question: BMW X5 is a mid-size version that was produced alongside which newer model, produced in 2009? Answer:",0.0,32,0.19230769230769235,0.17179487179487182,1.0,0.0,0.19901315789473686
recency,0.25,5ae33fa95542990afbd1e0f2,No,1.0,1,0.0,0.4281437125748504,1.0,0.0,0.24929577464788732
recency,0.25,5aba510f5542994dbf0198d6,Yakuza 26 22 22 22 22 22 22 22 22 2,0.0,32,0.0,0.2792607802874743,1.0,0.0,0.2136953955135773
recency,0.25,5a7d1765554299452d57bade,The 1919 Mississippi gubernatorial was a master of what?,0.0,15,0.0,0.27126436781609203,1.0,0.0,0.2269938650306748
recency,0.25,5ae0536755429924de1b70a6,No,0.0,1,0.0,0.31343283582089554,1.0,0.0,0.24834437086092714
recency,0.25,5abcf84d55429959677d6b86,Mexican War Against War,0.0,5,0.0,0.40521327014218017,1.0,0.0,0.24417177914110436
recency,0.25,5ab5c8c5554299637185c60d,"No

Explanation for the given question:

Are Harry Everett Smith and Vladimir Danilevich both from Russia?

Explanation for the given question:

Are Harry Everett Smith",0.0,32,0.0,0.3587786259541984,1.0,0.0,0.197934595524957
recency,0.25,5ac0714f554299294b218fe1,1969,0.0,4,0.0,0.43655913978494637,1.0,0.0,0.24595141700404857
recency,0.25,5adcdea85542992c1e3a2441,Chinese,0.0,1,0.40499999999999997,0.20065789473684215,1.0,0.0,0.24972617743702077
recency,0.25,5ac257fe55429951e9e68562,Angelina,0.0,2,0.0,0.3725490196078432,1.0,0.0,0.24799999999999991
recency,0.25,5ae8242455429952e35eaa54,Coinž; IE; 20000000000000000000000000,0.0,32,0.0,0.2822966507177032,1.0,0.0,0.20501474926253685
recency,0.25,5adfd56655429925eb1afaac,Christopher Lodge,0.0,2,0.0,0.29787234042553185,1.0,0.0,0.2486544671689989
recency,0.25,5ae0f5fc554299422ee9957c,A,0.0,1,0.0,0.4707602339181286,1.0,0.0,0.24874999999999994
recency,0.25,5ae5d63b5542996de7b71a2d,small,0.0,1,0.0,0.33578431372549017,1.0,0.0,0.24845679012345684
recency,0.25,5ab29caa554299545a2cf9d3,Play ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( (,0.0,32,0.0,0.32304526748971196,1.0,0.0,0.2146957520091848
recency,0.25,5a7c76275542990527d554b4,Miracle,0.0,2,0.0,0.3552361396303902,1.0,0.0,0.2475961538461538
recency,0.25,5a737fff554299623ed4abb9,Scots,0.0,2,0.0,0.320754716981132,1.0,0.0,0.24849094567404423
recency,0.25,5a8051265542992bc0c4a6f8,Snow Turteltaaub,0.0,5,0.0,0.3179347826086956,1.0,0.0,0.24183006535947704
recency,0.25,5a89a13c55429946c8d6e97a,Lee,0.0,1,0.5151515151515151,0.0870870870870871,1.0,0.0,0.24882629107981222
recency,0.25,5ab8854555429934fafe6e0c,"drawings
5
4
4
4
4
4
4
4
4
4
4
4
4
4
4",0.0,32,0.0,0.3503401360544218,1.0,0.0,0.20545977011494257
recency,0.25,5ab865ad5542992aa3b8c8dd,Radars,0.0,2,0.02031602708803612,0.4729729729729729,1.0,0.0,0.24813631522896695
recency,0.25,5a83305d55429966c78a6b4a,District,0.0,1,0.0,0.46153846153846145,1.0,0.0,0.24877250409165297
recency,0.25,5a821c95554299676cceb219,1970,0.0,4,0.0,0.31024096385542177,1.0,0.0,0.24295774647887333
recency,0.25,5abe8aad55429976d4830b60,Kenny Ortega,0.0,4,0.0,0.34834123222748814,1.0,0.0,0.24544179523141654
recency,0.25,5a82ffe755429940e5e1a949,2022,0.0,4,0.0,0.3460972017673049,1.0,0.0,0.2467043314500941
recency,0.25,5abd516a5542992ac4f3825c,Hind,0.0,2,0.20116618075801745,0.28008298755186734,1.0,0.0,0.2486544671689989
recency,0.25,5a7323ef5542994cef4bc477,Battle of the Ch'ron,0.0,6,0.0,0.3481848184818481,1.0,0.0,0.24321608040201012
recency,0.25,5ae738f75542991bbc9761c4,2003,1.0,4,0.4785276073619633,0.1633064516129032,1.0,0.0,0.2454308093994778
recency,0.25,5a89fc665542993b751ca9de,Universal,0.0,1,0.0,0.39870689655172414,1.0,0.0,0.24881516587677727
recency,0.25,5abe91895542993f32c2a168,"no
the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",1.0,32,0.0,0.3117338003502627,1.0,0.0,0.21748400852878466
recency,0.25,5ab3ede755429976abd1bcf4,John Ford,1.0,2,0.5034965034965035,0.07142857142857145,1.0,0.0,0.24618736383442266
recency,0.25,5adfec5f55429942ec259b8d,"No
however

...

...

(whatever whatever whatever whatever whatever whatever whatever whatever whatever whatever whatever whatever whatever whatever whatever whatever whatever whatever whatever whatever whatever whatever whatever whatever whatever",0.0,32,0.0,0.30114942528735633,1.0,0.0,0.20963541666666669
recency,0.25,5ac2660d55429951e9e685a1,Paris,0.0,1,0.0,0.30722891566265054,1.0,0.0,0.24849699398797595
recency,0.25,5ab6a3a3554299710c8d1f0d,10,0.0,2,0.0,0.40707964601769914,1.0,0.0,0.24820659971305595
recency,0.25,5a75eda35542994ccc918661,18,0.0,2,0.0,0.35232067510548526,1.0,0.0,0.24811083123425692
recency,0.25,5abb8ebe5542993f40c73b2d,Montlive to So dance before the actual actual actual actual actual actual actual actual actual actual actual actual actual actual actual actual actual actual actual actual actual actual actual actual actual,0.0,32,0.0,0.3266666666666666,1.0,0.0,0.2120451693851945
recency,0.25,5a8318955542990548d0b177,Best Grammy Awards Named After Love Actually.,0.0,8,0.0,0.3671875,1.0,0.0,0.23863636363636362
recency,0.25,5a81cb2c5542990a1d231ec4,"Crystal Palace F.C. presents: What award does Crystal Palace present, first won by John McCormick and most recently by Wilfried Zaha?",0.0,29,0.0,0.31499999999999995,1.0,0.0,0.21122994652406415
recency,0.25,5a8ec7cc5542995a26add518,Girlfriends,1.0,2,0.0,0.4223433242506812,1.0,0.0,0.24789915966386566
recency,0.25,5abd9c2355429924427fd06c,2005,1.0,4,0.1926910299003322,0.27138643067846613,1.0,0.0,0.24503311258278146
recency,0.25,5adeab4555429975fa854f5f,Bruscano,0.0,3,0.0,0.3756613756613756,1.0,0.0,0.24619640387275232
recency,0.25,5a82360055429903bc27ba46,Quas,0.0,2,0.5590062111801244,0.16965352449223414,1.0,0.0,0.24866785079928955
recency,0.25,5abacac45542996cc5e49e94,"Belmont (5),,,:,,:,:,,:,:,,:,:,,:,:,,:,:,,:,:,,:,:,,:,:,,:,:,,:,:,,:,:,,:,:,,:",0.0,32,0.0,0.23098995695839314,1.0,0.0,0.21378504672897203
recency,0.25,5adf24155542992d7e9f92af,Alfred Josef Ferdinand Jodr ;,0.0,8,0.4522292993630574,0.125,1.0,0.0,0.23611111111111105
recency,0.25,5a825da055429954d2e2eb17,Beş,0.0,2,0.0,0.3708439897698209,1.0,0.0,0.2482566248256625
recency,0.25,5ae4f3c455429960a22e0221,Col,0.0,1,0.0,0.35059760956175295,1.0,0.0,0.24908424908424898
recency,0.25,5a855ca15542992a431d1b12,Liu,0.0,2,0.0,0.40989399293286216,1.0,0.0,0.2474402730375426
recency,0.25,5ab23d8a55429970612095c9,HMiami (disambiguation).,0.0,8,0.0,0.2705167173252279,1.0,0.0,0.23373983739837398
recency,0.25,5a74106b55429979e288289e,Mumbai,1.0,2,0.32919254658385094,0.19200000000000003,1.0,0.0,0.24710424710424705
recency,0.25,5a792f3e554299029c4b5f20,B Bayern,0.0,2,0.0,0.30536912751677847,1.0,0.0,0.24678111587982837
recency,0.25,5ab42d6055429942dd415eb0,Mike,0.0,1,0.0,0.4409799554565701,1.0,0.0,0.24888888888888885
recency,0.25,5ae5fa38554299546bf82ff1,Jean,0.0,1,0.0,0.415686274509804,1.0,0.0,0.24950495049504953
recency,0.25,5ade007e5542997545bbbdf4,N Sabbath Bloody Satan Satan Satan DataSourceSATCCTCCTCCTCCTCCTCCTCCTCCTCCTCCTCCTCCT,0.0,32,0.07729468599033815,0.23602484472049687,1.0,0.0,0.21182266009852216
recency,0.25,5ac4e13f554299076e296e2d,"Al Nietzsche,K,L",0.0,4,0.0,0.4170854271356783,1.0,0.0,0.24540682414698153
recency,0.25,5ab5dcb95542992aa134a3b3,No,1.0,1,0.0,0.40096618357487934,1.0,0.0,0.2490118577075099
recency,0.25,5a8d42c95542994ba4e3dc43,1949,0.0,4,0.0,0.34428794992175277,1.0,0.0,0.24674022066198592
recency,0.25,5ab70f79554299110f219aa9,Finland,0.0,2,0.0,0.32432432432432434,1.0,0.0,0.24836601307189532
recency,0.25,5ae7b001554299540e5a5645,Whitney,0.0,3,0.4285714285714286,0.0,1.0,0.0,0.24707135250266235
recency,0.25,5a8ac0595542992d82986f6c,"G Kong: This minor role played in the film ""King Kong"" who will direct the film based on the novel by Philip Reeve?",0.0,28,0.0,0.2785714285714286,1.0,0.0,0.21846846846846843
recency,0.25,5a7cfb2755429907fabef084,1989,0.0,4,0.08333333333333334,0.32409381663113007,1.0,0.0,0.24547803617571054
recency,0.25,5a802e135542992bc0c4a6c7,Play for Blue Dwarf before the change to BlueDwarf.,0.0,12,0.0,0.3460490463215258,1.0,0.0,0.23186119873817038
recency,0.25,5ae47dd95542995ad6573d57,Bar,0.0,1,0.3266331658291457,0.17,1.0,0.0,0.2490118577075099
recency,0.25,5a7c68575542996dd594b91c,Fade.,0.0,2,0.3925925925925926,0.1875,1.0,0.0,0.24698795180722893
recency,0.25,5a8e07185542995085b37389,Raya,0.0,2,0.0,0.3816513761467889,1.0,0.0,0.24785407725321892
recency,0.25,5ae4f2595542990ba0bbb1a8,Cyndi,0.0,3,0.28985507246376807,0.20277777777777775,1.0,0.0,0.24631860776439085
recency,0.25,5ae72e5d5542991e8301cba8,M,0.0,1,0.0,0.32908163265306123,1.0,0.0,0.24884792626728108
recency,0.25,5a8a48ee55429930ff3c0d66,8,0.0,1,0.0,0.34109589041095884,1.0,0.0,0.24977127172918573
recency,0.25,5ab7f3285542992aa3b8c88f,"Toussaint
Leader of the Haitian Revolution County Cemetery is the leader of which revolution?",0.0,20,0.0,0.39568345323741005,1.0,0.0,0.21900161030595813
recency,0.25,5a77a65b5542992a6e59df57,Current Radio,0.0,2,0.0,0.31528662420382164,1.0,0.0,0.2463768115942029
recency,0.25,5ade1f1c55429939a52fe82d,Bruce,0.0,1,0.0,0.31034482758620685,1.0,0.0,0.2489740082079343
recency,0.25,5a86b13f55429960ec39b6c3,C,0.0,1,0.0,0.37808219178082186,1.0,0.0,0.24895104895104897
recency,0.25,5ab56f3e5542992aa134a317,Crocosmia,1.0,3,0.0,0.34375,1.0,0.0,0.2447817836812144
recency,0.25,5a8126265542995ce29dcbc9,"Desborah,,,,De,73,;,73,;,73,;,73,;,73,;",0.0,25,0.0,0.3153347732181425,1.0,0.0,0.21274038461538466
recency,0.25,5a7349125542994cef4bc505,Mr,0.0,1,0.0,0.3249581239530988,1.0,0.0,0.24945770065075912
recency,0.25,5a8b99a45542997f31a41d7f,Ram,0.0,1,0.0,0.2815964523281596,1.0,0.0,0.24937655860349117
recency,0.25,5ae26197554299495565da51,"Biggles, Mean, American singer, Taylor Swift, self-penned the, Mean, Mean, Mean, Mean, Mean, Mean, American singer,",0.0,32,0.0,0.33333333333333337,1.0,0.0,0.21881390593047031
recency,0.25,5ab92e02554299753720f775,Paris,0.0,1,0.14925373134328357,0.3002915451895043,1.0,0.0,0.24923547400611623
recency,0.25,5abc715f5542993a06baf8ea,Daniло,0.0,2,0.0,0.33611691022964507,1.0,0.0,0.24732620320855622
recency,0.25,5abc089b5542993f40c73c57,Retina,1.0,2,0.042056074766355145,0.3711911357340721,1.0,0.0,0.24816446402349485
recency,0.25,5adf734b5542995ec70e9016,Chelsea,0.0,1,0.0,0.32225913621262453,1.0,0.0,0.2485207100591716
recency,0.25,5a7309a15542992359bc320c,Boris₁₂₁₁₁₁₁₁₁₁₁₁₁₁₁₁₁₁₁₁₁₁₁₁₁₁₁₁₁₁,0.0,32,0.0,0.2882483370288249,1.0,0.0,0.21085858585858583
recency,0.25,5ab8f7535542991b5579f0a7,Sacred Planet,1.0,3,0.0,0.37338262476894646,1.0,0.0,0.247276688453159
recency,0.25,5ab55455554299488d4d993b,129,0.0,3,0.0,0.44785276073619634,1.0,0.0,0.24673439767779395
recency,0.25,5ae644c55542992663a4f27e,1975,0.0,4,0.0,0.294836956521739,1.0,0.0,0.2460474308300395
recency,0.25,5a7c74a65542990527d554b0,The Wind in the Willows,1.0,6,0.0,0.35582822085889576,1.0,0.0,0.24092409240924095
recency,0.25,5ae406f055429970de88d874,LA,0.0,1,0.0,0.30693069306930687,1.0,0.0,0.24723756906077352
recency,0.25,5a7e4414554299495941995c,5,0.0,1,0.0,0.36075036075036077,1.0,0.0,0.2491289198606272
recency,0.25,5ac036b95542992a796deccd,EN,0.0,1,0.0,0.33625730994152053,1.0,0.0,0.24873949579831922
recency,0.25,5ab4147a5542996a3a969f1e,4,0.0,1,0.0,0.3031249999999999,1.0,0.0,0.24893162393162388
recency,0.25,5a8c8828554299653c1aa0ae,Mounier,0.0,3,0.0,0.35309973045822096,1.0,0.0,0.2466165413533834
recency,0.25,5a823f61554299676cceb234,Big,0.0,1,0.0,0.44932432432432434,1.0,0.0,0.24885496183206104
recency,0.25,5abed4d55542990832d3a0e0,Yes,1.0,1,0.0,0.3208722741433021,1.0,0.0,0.24945295404814002
recency,0.25,5abbb42555429931dba144af,Jean-Paul Sartre,0.0,6,0.0,0.3697104677060134,1.0,0.0,0.24287484510532836
recency,0.25,5ab2f50a55429929539468cd,Strategic Drive,0.0,3,0.0,0.309021113243762,1.0,0.0,0.2459893048128342
recency,0.25,5a8781b65542993e715abf8f,No,1.0,1,0.0,0.3884615384615384,1.0,0.0,0.2485207100591716
recency,0.25,5aba6d4b5542994dbf019906,English,0.0,1,0.0,0.3862275449101796,1.0,0.0,0.2492537313432836
recency,0.25,5ab42b8955429942dd415ea6,B,0.0,1,0.4465753424657534,0.0,1.0,0.0,0.24939467312348665
recency,0.25,5ae684925542995703ce8b71,1980s,0.0,5,0.0,0.36319612590799033,1.0,0.0,0.24374176548089593
recency,0.25,5ab80e1455429916710eafd7,EU,0.0,1,0.3993808049535604,0.0,1.0,0.0,0.24926253687315628
recency,0.25,5a7f7c285542994857a76746,five,1.0,1,0.0,0.46778711484593827,1.0,0.0,0.24967824967824961
recency,0.25,5a84de5f5542991dd0999e07,Detroit,0.0,1,0.0,0.3709677419354839,1.0,0.0,0.24966622162883853
recency,0.25,5a8a3a355542996c9b8d5e5e,Manchester,0.0,1,0.4065040650406504,0.172291296625222,1.0,0.0,0.24945770065075912
recency,0.25,5a80ad205542992bc0c4a79d,Ranmar,0.0,2,0.0,0.34672304439746293,1.0,0.0,0.2477650063856961
recency,0.25,5ae0616255429924de1b70ca,No,1.0,1,0.0,0.3443396226415094,1.0,0.0,0.24963503649635033
recency,0.25,5ac4e03f5542995c82c4ad75,"Kimathi
Stars of the 2008 South Korean movie that was later remade as Hindi movie entitled ""Murder 2"" in 2",0.0,32,0.0,0.2555746140651801,1.0,0.0,0.21597300337457814
recency,0.25,5adfc9a555429906c02daa42,"Y Sol, Sol, Sol, Sol, Sol, Sol, Sol, Sol, Sol, Sol, Sol, Sol, Sol, Sol, Sol, Sol",0.0,32,0.0,0.31590413943355117,1.0,0.0,0.21436848203939743
recency,0.25,5adccd795542990d50227d2c,Rab呼和浩特基于的 ambassador of the Rabat-Saléééppaarararararararararararararararar,0.0,32,0.0,0.24731182795698933,1.0,0.0,0.19934102141680396
recency,0.25,5a8f64605542992414482aaa,No,1.0,1,0.0,0.37019230769230776,1.0,0.0,0.24925816023738875
recency,0.25,5ae60530554299546bf8301e,Blackpool,0.0,2,0.0,0.3306122448979593,1.0,0.0,0.24748743718592964
recency,0.25,5add433b5542997545bbbd02,Shant,0.0,2,0.0,0.37378640776699035,1.0,0.0,0.2477302204928663
recency,0.25,5ae2fca555429928c423958a,Art Holiday,0.0,2,0.0,0.4326241134751772,1.0,0.0,0.2473282442748092
recency,0.25,5a82c51055429966c78a6a8d,Los Angeles,0.0,2,0.0,0.38293650793650796,1.0,0.0,0.24798154555940016
recency,0.25,5a88e3cc5542997e5c09a6c2,Great Neck,0.0,2,0.0,0.2998624484181568,1.0,0.0,0.24845995893223824
recency,0.25,5abb07e95542992ccd8e7ec4,7,0.0,1,0.0,0.2849740932642486,1.0,0.0,0.2493368700265252
recency,0.25,5a7414d855429929fddd83db,Arsenal,1.0,2,0.0,0.38888888888888895,1.0,0.0,0.24802371541501975
recency,0.25,5ab8337a55429919ba4e225f,No,0.0,1,0.0,0.4007285974499089,1.0,0.0,0.24949698189134806
recency,0.25,5a835b88554299123d8c2101,"Yosh, before 2010.",0.0,10,0.0,0.27076411960132896,1.0,0.0,0.23809523809523803
recency,0.25,5a81dacc55429926c1cdada0,William Shakespeare,1.0,2,0.0,0.3716012084592145,1.0,0.0,0.2476340694006309
recency,0.25,5ae0345855429924de1b705f,The Cotal Arena ! Cota Arena ! Wetherspoons.,0.0,14,0.0,0.3601895734597156,1.0,0.0,0.23167539267015705
recency,0.25,5a8d02cc554299441c6b9fb6,King,0.0,1,0.0,0.30470914127423815,1.0,0.0,0.24916943521594684
recency,0.25,5ab442645542991751b4d70c,"Ark, Coffeyville, Southeast Highlands, United States, United Kingdom, the district of the state in the southeastern region of the United States which is home to",0.0,32,0.07096774193548386,0.2710280373831775,1.0,0.0,0.21478060046189376
recency,0.25,5a8b45765542995d1e6f1333,Brought,0.0,2,0.0,0.4811320754716982,1.0,0.0,0.24757952973720598
recency,0.25,5ab47e0a5542990594ba9c32,Kay,0.0,1,0.0,0.2822878228782287,1.0,0.0,0.2496607869742198
recency,0.25,5a77aa8655429949eeb29f22,Mir Jeffrey Graham Jeffreys Jeffrey Graham Jeffreys Jeffreys Jeffreys Jeffreys Jeffreys Jeffreys Jeffreys Jeffreys,0.0,32,0.0,0.21404682274247488,1.0,0.0,0.189453125
recency,0.25,5a73f4f75542993a88ae2ebc,Y,0.0,1,0.0,0.5333333333333335,1.0,0.0,0.24897959183673468
recency,0.25,5a8b7d7d5542997f31a41d4b,James,0.0,1,0.0,0.3558823529411764,1.0,0.0,0.2491408934707905
recency,0.25,5ae60dcc554299546bf83043,Oreş,0.0,3,0.0,0.28038379530916846,1.0,0.0,0.24784110535405876
recency,0.25,5ab71f7d554299110f219ab9,BBC,1.0,1,0.0,0.3341968911917098,1.0,0.0,0.249645390070922
recency,0.25,5ade858a55429975fa854eea,Twin说明的不是所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的所有的,0.0,32,0.0,0.34673366834170843,1.0,0.0,0.19019607843137257
recency,0.25,5ac4920d5542996feb3fe8d3,October 12,0.0,4,0.0,0.3806970509383378,1.0,0.0,0.24453551912568314
recency,0.25,5a7c2819554299683c1c62db,BríAM,0.0,3,0.0,0.3272311212814645,1.0,0.0,0.24701195219123503
recency,0.25,5a80956e5542996402f6a579,Calvin (for the proper name of the husband)),0.0,11,0.0,0.37411764705882367,1.0,0.0,0.23687580025608193
recency,0.25,5ae5f9b355429929b0807a4b,Matt,0.0,1,0.0,0.4642857142857143,1.0,0.0,0.2494279176201373
recency,0.25,5ae1bf46554299234fd042e6,Yes,1.0,1,0.0,0.3282608695652173,1.0,0.0,0.24852941176470583
recency,0.25,5ae655845542991bbc9760c3,Rock,0.0,1,0.0,0.2906403940886698,1.0,0.0,0.24971098265895947
recency,0.25,5a77e70f5542992a6e59dfeb,"The title of the 1979 film adaptation of William Shakespeare's play in which the English poet, actor, political activist and dramatist who wrote",0.0,32,0.0,0.27321428571428563,1.0,0.0,0.22072936660268716
recency,0.25,5ae400ab5542995dadf242be,Yes,1.0,1,0.0,0.35428571428571426,1.0,0.0,0.24888888888888885
recency,0.25,5a8f93f5554299458435d67e,1981,0.0,4,0.0,0.2946859903381643,1.0,0.0,0.2460136674259681
recency,0.25,5a8a4b9955429930ff3c0d88,Adolph Green,0.0,3,0.2784810126582278,0.2110453648915188,1.0,0.0,0.2461734693877552
recency,0.25,5a83d0845542996488c2e4e6,Robert for Wild at Television (1974) Chinatown,0.0,13,0.0,0.32024793388429756,1.0,0.0,0.23385012919896642
recency,0.25,5a7cd28c554299452d57ba80,"FC Chiasso
Andrea Locatelli (born 23 September 1989) is a Swiss football forward who currently plays for FC Chi",0.0,32,0.2209302325581396,0.15555555555555559,1.0,0.0,0.19019607843137257
recency,0.25,5ae5a8435542992663a4f208,Paris,0.0,1,0.0,0.39018691588785054,1.0,0.0,0.24967148488830487
recency,0.25,5a89810655429946c8d6e929,South Name,0.0,2,0.0,0.30331125827814576,1.0,0.0,0.24875621890547273
recency,0.25,5a88bd1d554299206df2b357,"August 1️, '2': "", '3': "", '4': ""} {'5': "", '6': "", '7': '7': '",0.0,32,0.0,0.48594377510040165,1.0,0.0,0.2102496714848883
recency,0.25,5a7652785542992db9473760,Wolfgang Becker,1.0,4,0.0,0.3378995433789954,1.0,0.0,0.24288840262582065
sink_recent,0.25,5a7a567255429941d65f25bd,Duty,0.0,2,0.0,0.25965665236051505,1.0,0.01724137931034483,0.24702380952380962
sink_recent,0.25,5abca1a55542993a06baf937,1984,0.0,4,0.0,0.4444444444444444,1.0,0.01724137931034483,0.23979591836734693
sink_recent,0.25,5a73977d554299623ed4ac08,Armenia,0.0,3,0.0,0.35365853658536583,1.0,0.01724137931034483,0.24472573839662448
sink_recent,0.25,5ab514c05542991779162d72,Wilmslow School,0.0,4,0.0,0.2969613259668509,1.0,0.01724137931034483,0.2459839357429719
sink_recent,0.25,5add2b435542990d50227e11,Saoirse Ronan,1.0,5,0.0,0.5075376884422113,1.0,0.01724137931034483,0.2410071942446043
sink_recent,0.25,5a88d6df554299206df2b377,The SpongeBob SquarePants Movie,0.0,7,0.0,0.6013745704467355,1.0,0.01724137931034483,0.24249422632794448
sink_recent,0.25,5ae6b6065542991bbc976168,Scott Bakula,0.0,3,0.0,0.31487889273356395,1.0,0.01724137931034483,0.24715615305067226
sink_recent,0.25,5ae531ee5542990ba0bbb1ff,Jack Davenport,0.0,3,0.0,0.2956909361069837,1.0,0.01724137931034483,0.24763903462749207
sink_recent,0.25,5a8aa5835542996c9b8d5f4e,Midnight Oil,1.0,3,0.0,0.3868852459016394,1.0,0.01724137931034483,0.24516129032258072
sink_recent,0.25,5ab82d095542990e739ec853,1974,0.0,4,0.0,0.33104395604395603,1.0,0.01724137931034483,0.24705882352941166
sink_recent,0.25,5ae4c01e55429913cc2044f3,Captain,0.0,1,0.0,0.5033783783783785,1.0,0.01724137931034483,0.24938271604938267
sink_recent,0.25,5a89fea655429970aeb701eb,The film in which Emilio Estevez starred in the same year as Nightmares is The Secret of My Success.,0.0,23,0.0,0.40206185567010316,1.0,0.01724137931034483,0.21700879765395892
sink_recent,0.25,5a80cf4c55429938b61421f6,Jersey Mike's Subs,0.0,6,0.0,0.259567387687188,1.0,0.01724137931034483,0.24327784891165166
sink_recent,0.25,5a89b1de5542992e4fca8378,Keelung,1.0,3,0.0,0.40247678018575844,1.0,0.01724137931034483,0.2458270106221547
sink_recent,0.25,5a8778d25542994846c1cd89,No,0.0,1,0.0,0.4942084942084941,1.0,0.01724137931034483,0.2488335925349923
sink_recent,0.25,5a77897f55429949eeb29edc,Organ,1.0,1,0.0,0.3579766536964981,1.0,0.01724137931034483,0.24914285714285717
sink_recent,0.25,5ae0132d55429925eb1afc00,Fort Lee,0.0,2,0.0,0.48571428571428554,1.0,0.01724137931034483,0.2478485370051635
sink_recent,0.25,5a7129685542994082a3e5fa,Samuel Postell,0.0,4,0.0,0.38306451612903225,1.0,0.01724137931034483,0.24248120300751871
sink_recent,0.25,5ae762835542997b22f6a711,Estado de Sinaloa,0.0,5,0.0,0.2780269058295965,1.0,0.01724137931034483,0.23821989528795814
sink_recent,0.25,5ae2f5b955429928c423957e,Tumzabt,0.0,5,0.0,0.3164218958611483,1.0,0.01724137931034483,0.24584426946631663
sink_recent,0.25,5a81018755429938b6142287,Qin Sun,0.0,3,0.0,0.29574468085106376,1.0,0.01724137931034483,0.24615384615384606
sink_recent,0.25,5ae7b271554299540e5a564d,1997,0.0,4,0.0,0.278236914600551,1.0,0.01724137931034483,0.2444061962134252
sink_recent,0.25,5a89a74e554299669944a562,Steve Barron,0.0,3,0.0,0.33879781420765026,1.0,0.01724137931034483,0.24673439767779395
sink_recent,0.25,5adcceda5542990d50227d31,Britain,0.0,1,0.0,0.35057471264367807,1.0,0.01724137931034483,0.24919614147909971
sink_recent,0.25,5a7518cb55429916b0164259,Rustam Márquez,0.0,6,0.0,0.49693251533742333,1.0,0.01724137931034483,0.2428035043804756
sink_recent,0.25,5ab9180b5542991b5579f0f3,South Korea,1.0,2,0.0,0.3608247422680413,1.0,0.01724137931034483,0.2465753424657534
sink_recent,0.25,5abb326055429966062416e7,Birmingham,0.0,2,0.0,0.34426229508196715,1.0,0.01724137931034483,0.24731182795698933
sink_recent,0.25,5a8ef1e35542995a26add57a,1955,0.0,4,0.0,0.4692737430167598,1.0,0.01724137931034483,0.24528301886792456
sink_recent,0.25,5adf03b35542993a75d263d3,Paris Charles de Gaulle Airport,0.0,6,0.84375,0.003496503496503497,1.0,0.01724137931034483,0.2441731409544949
sink_recent,0.25,5a88d745554299206df2b378,director,1.0,1,0.0,0.32171581769436997,1.0,0.01724137931034483,0.24831081081081077
sink_recent,0.25,5ab3bacc55429969a97a8197,Liam Gallagher,0.0,3,0.13907284768211914,0.2570480928689884,1.0,0.01724137931034483,0.2465437788018433
sink_recent,0.25,5a7f244255429934daa2fcec,Grammar,0.0,1,0.0,0.36034115138592754,1.0,0.01724137931034483,0.24938271604938267
sink_recent,0.25,5ac39f7b554299218029dbe7,Erik Armenian,0.0,3,0.0,0.3586387434554974,1.0,0.01724137931034483,0.24590163934426235
