setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_corpus,corpus_sha
regime2_a1_baseline_explain,explain,5ae52bc75542992663a4f12d,hard,bridge,Where was Nexon who was composed by Adam Gubman located at?,South Korea,3815 42686,3815 42686 22572 33182 42056,Seoul,"[2] states that Nexon is a South Korean company founded in Seoul, South Korea in 1994.
[2] provides information about Nexon's location, which helps answer the question.
Answer: Seoul",1,675,45,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae1f48d554299234fd0436b,hard,bridge,AnnoZero had a collaborator who is a member of which ancient aristocratic house?,House of Borromeo,6007 8353,6007 37977 3936 38378 4147,Roman,"[1] states that Beatrice Borromeo was a collaborator on AnnoZero from 2006–2008. [4] provides information about Marozia, who was a Roman noblewoman. [4] does not mention any connection to an ancient aristocratic house.
Connecting the useful passages:
Beatrice Borromeo, a collaborator on AnnoZero, was a Roman noblewoman.
Answer: Roman",1,885,90,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae7fde25542994a481bbe66,hard,bridge,Which of the people that scored a goal for Arsenal in 2015 FA Cup Final was born on 16 March 1989?,Theo James Walcott,2369 60095,2369 60095 39469 685 45912,Theo Walcott,"Sentence 1: Theo Walcott is an English professional footballer who plays as a forward for Premier League club Arsenal and the England national team. Sentence 2: Theo Walcott (born 16 March 1989) is an English professional footballer who plays as a forward for Premier League club Arsenal and the England national team. [2]
Connection: Theo Walcott, born on 16 March 1989, is a player for Arsenal.
Answer: Theo Walcott",1,765,102,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5adf3a0d5542992d7e9f92e8,hard,bridge,"Mesilla Park, New Mexico is located on the south side of the seat of what county?",Doña Ana,33859 39448,39448 39451 39450 21074 39449,Doña Ana,"Sentence 1: [1] Mesilla Park is a neighborhood located on the south side of Las Cruces, New Mexico, United States.
Sentence 2: [1] At the time, it was an independent settlement, though it was eventually annexed by Las Cruces.
Connecting: Since Mesilla Park was annexed by Las Cruces, and Las Cruces is the county seat, we can conclude that Mesilla Park is on the south side of the seat of Doña Ana County.
Answer: Doña Ana",1,605,106,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a714de95542994082a3e7a8,hard,bridge,"Alexander Young, also known as George Alexander, is the uncle to which Scottish musician who replaced Malcolm Young in the band AC/DC in 2014?",Stephen Crawford Young,4707 55303,4707 55303 37622 3463 7657,Stevie Young,"Sentence 1: [1] states that Alexander Young, also known as George Alexander, is an elder brother of George Young, the rhythm guitarist and founding member of the Easybeats.
Sentence 2: [2] mentions that Stephen Young, the uncle of Malcolm Young, officially joined AC/DC in 2014 to replace Malcolm Young.
Connecting the useful passages into a chain of reasoning:
George Young, the uncle of Malcolm Young who retired from AC/DC in 2014, is also the uncle of Alexander Young, also known as George Alexander.
Answer: Stevie Young",1,624,122,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae762985542995703ce8c04,hard,bridge,"Which single was recorded in 1989 at the first Tubronegro rehearsal by the Norwegian punk rock band, initially active from 1989 to 1998, whose style is ""deathpunk""?",Computech,14395 61767,61767 15925 64075 62260 45155,None,"[1] states that Turbonegro is a Norwegian punk rock band active from 1989 to 1998 and their style is ""deathpunk"". [1] mentions they were initially active from 1989 to 1998, so the timeframe matches. However, there is no information about a specific single recorded in 1989 at their first rehearsal.
Answer: None",1,1008,86,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae614215542992663a4f254,hard,bridge,Name an American actress who starred both in High School High and General Hospital.,Tia Carrere,26061 60469,26061 5772 19117 60469 48845,Tia Carrere,"Sentence 1: [4] Tia Carrere is an American actress who starred in High School High.
Sentence 2: [4] Tia Carrere also appeared on the daytime soap opera ""General Hospital"".
Chain of reasoning: Tia Carrere starred in both ""High School High"" and ""General Hospital"".
Answer: Tia Carrere",1,895,71,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7723fa55429966f1a36ca0,hard,comparison,"Which was published earlier, La Belle Assemblée or VIVmag?",La Belle Assemblée,33420 62841,33420 62841 62347 8384 8383,La Belle Assemblée,"[1] states that La Belle Assemblée was published from 1806 to 1837.
[2] states that VIVmag was launched in 2006.
2006 comes after 1806.
Answer: La Belle Assemblée",1,820,61,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7ca55b55429907fabeefe0,hard,bridge,How big is the campus of the University that Ben Bahan is a professor at ?,99 acre campus,8570 22458,8570 62629 17799 62611 15962,[4],"[1] states that Ben Bahan is a professor at Gallaudet University. [4] provides information about the University of Delaware, but does not mention Gallaudet University. [5] mentions Dartmouth College, but does not provide information about the size of its campus. None of the given passages directly address the size of the University where Ben Bahan is a professor.
Connection: While the relevant information is not provided in the given passages, we know Ben Bahan teaches at Gallaudet University based on [1].
Answer: [4]",1,878,112,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a88a35c554299206df2b316,hard,bridge,Who is the head of state of the territory where the Ibrahim-al-Ibrahim Mosque is located??,the British monarch (Elizabeth II),10622 27516,12412 27516 55671 65998 7588,Queen of the United Kingdom,"[2] The Ibrahim-al-Ibrahim Mosque is located in Gibraltar, which is a British overseas territory.
[2] The head of state of Gibraltar is the Queen of the United Kingdom.
Answer: Queen of the United Kingdom",1,901,45,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab56b9b5542997d4ad1f113,hard,bridge,"What is this fictional scientifically and technologically advanced militaristic alien race, from which Sequoia descends, is called?",the Ruul,33132 52390,52390 5546 20237 47255 65688,Ancients,"Sentence 1: [1] Sequoia, (AKA Quoi and Q) is a Marvel Comics character. He is the son of Mantis and the elder member of the Cotati contingent which was transplanted from the Kree home planet Hala to Vietnam on Earth.
Sentence 2: [2] The Ancients (in their own tongue ""Anquietas"") are a fictional humanoid race in the ""Stargate"" franchise. They are called by this name in the Milky Way galaxy, and the Ancestors and Lanteans in the Pegasus galaxy.
Connection: Sequoia descends from the fictional humanoid race called the Ancients.
Answer: Ancients",1,882,141,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a8f7a7055429918e830d230,hard,bridge,The Midland Regional Hospital in managed by what cabinet that exercises executive authority in the Republic of Ireland?,managed by the Irish Government's Health Service Executive,23994 39905,23994 39906 39904 39905 39903,Government of Ireland,"Sentence 1: The Government of Ireland (Irish: ""Rialtas na hÉireann"" ) is the cabinet that exercises executive authority in the Republic of Ireland.
Sentence 2: Midland Regional Hospital, Tullamore is a public hospital located in Tullamore, County Offaly, Ireland.
Chain of reasoning: The Government of Ireland is the executive authority in the Republic of Ireland, and Midland Regional Hospital, Tullamore is part of the Republic of Ireland.
Answer: Government of Ireland",1,810,107,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a716ec85542994082a3e82d,hard,bridge,"Which movie was filmed first ""The Guest"" or ""You're Next""?",You're Next,58321 66126,58321 13373 66126 42687 59745,2011,"[1] states that ""The Guest"" is a 2014 film directed by Adam Wingard and written by Simon Barrett.
[3] states that ""You're Next"" is a 2011 film directed by Adam Wingard and written by Simon Barrett.
Connecting these useful passages:
Since both films were directed by Adam Wingard and written by Simon Barrett, we need to look at their release years.
Answer: 2011",1,804,93,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7cb9b95542990527d55515,hard,bridge,"What is the year of the event that occured first, Making Today a Perfect Day was produced, or Frozen was produced?",2013,22202 37592,37592 27521 22198 22202 27522,2013,"[1] states that ""Making Today a Perfect Day"" is from the 2015 short film ""Frozen Fever"". [3] states that ""Frozen"" is from the 2013 film. 2013 comes before 2015.
Answer: 2013",1,622,64,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a8341c255429954d2e2ec6e,hard,bridge,Thehickey team that won the 1997 Calder Cup playoffs is based in what city?,"Hershey, Pennsylvania",1096 25958,1096 46647 16885 36500 61135,Hershey,"[1] states that the Hershey Bears won the 1997 Calder Cup playoffs. [1] mentions that Hershey's location is Hershey. Answer: Hershey
Connecting the useful passages into a chain of reasoning:
[1] provides information about the 1997 Calder Cup playoffs, including the winner. [1] also specifies that the winner, Hershey Bears, is based in Hershey.",1,1017,87,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae72a975542991e8301cb75,hard,bridge,Which 2003 action-adventure platforming video game was written by Reid Harrison?,Tak and the Power of Juju,48904 56463,47417 59541 47418 60953 60952,Tomb Raider (2013 video game),"[1] Prince of Persia: The Sands of Time is an action-adventure puzzle-platform video game developed and published by Ubisoft. It was first revealed in March 2003, and released across Game Boy Advance, PlayStation 2, GameCube, Xbox, and Microsoft Windows in November 2003.
[5] Tomb Raider: The 2013 video game is part of the ""Tomb Raider"" franchise and was released in 2013.
Answer: Tomb Raider (2013 video game)",1,824,112,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae0ba9055429924de1b715c,hard,bridge,Tony Leung Ka-fai is a four time winner of the award that has been on offer since what month?,December 1993,26599 61067,61067 42782 5155 2931 6215,January,"Sentence 1: [1] states Tony Leung Ka-fai is a four-time winner of the Hong Kong Film Award.
Sentence 2: [4] mentions the 4th AACTA International Awards, which were held on 31 January 2015.
Connecting these: Since Tony Leung Ka-fai is a four-time winner of the Hong Kong Film Award and the 4th AACTA International Awards were held in January 2015, we can infer that the Hong Kong Film Award has been on offer since January.
Answer: January",1,743,118,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a72a6d855429901807daf27,hard,bridge,"Of four Harry S. Truman Supreme Court candidates, who was the 53rd United States Secretary of the Treasury and the 13th Chief Justice of the United States?",Fred M. Vinson,21956 25283,21956 25283 25282 49371 26142,Fred M. Vinson,"Sentence 1: Passage [1] states that Fred M. Vinson was the 53rd United States Secretary of the Treasury and the 13th Chief Justice of the United States.
Sentence 2: Passage [2] mentions that Harry S. Truman appointed Fred M. Vinson as Chief Justice of the United States.
Connection: Fred M. Vinson was one of Harry S. Truman's Supreme Court appointments and held both the positions of Secretary of the Treasury and Chief Justice.
Answer: Fred M. Vinson",1,797,107,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ac3b62b554299741d48a2f6,hard,bridge,Augustus Jesse Bowie Jr was the innovator of the switch that was crucial to leading to the passage of which federal legislation in 1936?,Rural Electrification Act,7082 50811,7082 62553 22793 20704 50811,Rural Electrification Act,"[1] states that Augustus Jesse Bowie Jr. was a pioneer in large-capacity electrical switches, including a crucial 1000lb. 287Kv disconnecting switch. [5] mentions the Rural Electrification Act of 1936, which provided federal loans for electrical distribution systems in rural areas. Connecting these two passages, we see that Bowie's innovations likely contributed to the need for such legislation.
Answer: Rural Electrification Act",1,936,97,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5adf099a5542992d7e9f927f,hard,comparison,"Which airport is located in the state of Georgia, Brunswick Golden Isles Airport or Lafayette Regional Airport?",Brunswick Golden Isles Airport,10796 33583,10796 23765 29722 33583 7000,Brunswick Golden Isles Airport,"Sentence 1: Brunswick Golden Isles Airport is a county-owned public-use airport located in Glynn County, Georgia, United States.
Sentence 2: Lafayette Regional Airport is in Lafayette Parish, Louisiana, United States.
Chain of reasoning: Brunswick Golden Isles Airport is located in Georgia, while Lafayette Regional Airport is in Louisiana.
Answer: Brunswick Golden Isles Airport",1,592,70,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a82f05255429966c78a6aa2,hard,bridge,"Stanley ""Tookie"" Williams founded which African-American gang in Los Angeles, California in 1969?",Crips,15047 37618,54867 15047 37618 29886 52680,West Side Crips,"Sentence 1: Stanley Williams was an American gang member and convicted murderer who co-founded the West Side Crips, a street gang rooted in South Central Los Angeles in 1969.
Sentence 2: The Crips, also known as Original Crip Homies (OCH), are a primarily African-American gang founded in Los Angeles, California in 1969 by Stanley Williams and Raymond Washington.
Connection: The West Side Crips, co-founded by Stanley Williams, are the same gang mentioned in the question.
Answer: West Side Crips",1,782,113,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a8e82ff5542995a26add4e2,hard,bridge,Which pistol was replaced by a pistol manufactured by Spreewerk?,Luger P08,54502 64043,54502 36920 38924 25565 15095,Walther P.38,"Sentence 1: [1] Spreewerk produced the Walther P.38 pistol, which was the standard service pistol of the German ""Heer"".
Sentence 2: [1] Spreewerk also produced the 8.8 cm Flak anti-aircraft gun.
Connecting the useful passages into a chain of reasoning:
The Walther P.38 pistol, which was the standard service pistol of the German ""Heer"", was produced by Spreewerk.
Answer: Walther P.38",1,667,108,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5abc2e1c554299700f9d7806,hard,bridge,How many months apart are Johan Mjällby and Neil Lennon in age?,4,30326 42259,30326 42259 30652 31446 16093,4,"Sentence 1: Johan Mjällby was born on 9 February 1971.
Sentence 2: Neil Lennon was born on 25 June 1971.
Chain of reasoning: To find out how many months apart Johan Mjällby and Neil Lennon are in age, we need to calculate the difference in their birth months.
Answer: 4",1,633,78,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a73cf5e55429978a71e909f,hard,bridge,"After coaching the red raiders to several winning seasons, where does Mike Leach currently coach at?",Washington State,2042 40021,40021 1659 57116 2042 2636,Washington State Cougars,"Sentence 1: [1] states that Mike Leach is the head coach of the Washington State Cougars football team.
Sentence 2: [1] mentions that before this, he was head coach of the Texas Tech Red Raiders football team.
Chain of reasoning: Mike Leach previously coached the Texas Tech Red Raiders to winning seasons.
Answer: Washington State Cougars",1,725,74,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7327265542994cef4bc480,hard,bridge,"Which actor appeared in the films ""Just My Luck"" and ""Into the Woods""?",Christopher Whitelaw Pine,13240 31594,31594 13240 36865 27792 60879,Chris Pine,"Sentence 1: [1] states that Chris Pine stars as Jake in Just My Luck.
Sentence 2: [3] states that Chris Pine plays Cinderella's Prince in Into the Woods.
Connection: Chris Pine starred in both ""Just My Luck"" and ""Into the Woods"".
Answer: Chris Pine",1,819,62,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7cdf89554299683c1c63b0,hard,bridge,The Environment Act 1995 passed under the tutelage of a politician associated with what political party?,British Conservative Party,19557 30576,19557 4313 60142 9746 42283,Conservative,"Sentence 1: [1] The Environment Act 1995 was passed under the ministerial tutelage of John Gummer.
Sentence 2: [3] Theresa May is a British politician who has served as Prime Minister of the United Kingdom and Leader of the Conservative Party since 2016.
Connection: John Gummer, who passed the Environment Act 1995, was associated with the Conservative Party.
Answer: Conservative",1,740,91,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a8e41735542995085b37406,hard,bridge,"What is the county seat of the county in which Keokuk Falls, Oklahoma is loated?",Shawnee,32472 52781,32472 32473 29692 52327 6410,Oskaloosa,"[1] states that Keokuk Falls is in Pottawatomie County, Oklahoma.
[3] provides information about Jefferson County, Kansas, but does not help answer the question.
[4] mentions Seminole County, Oklahoma, but does not provide information about the county seat.
Connecting the useful passages:
Pottawatomie County, where Keokuk Falls is located, is described in [1].
Answer: Oskaloosa",1,758,92,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5abbe4c0554299642a094bc0,hard,bridge,Rolls-Royce Welland's name is taken from this river that is low long,65 mi,49633 50269,50269 49633 24789 50263 50266,River Welland,"Sentence 1: Rolls-Royce Welland. The Rolls-Royce RB.23 Welland was Britain's first production jet engine. It entered production in 1943 for the Gloster Meteor. The name Welland is taken from the River Welland, in keeping with the Rolls-Royce policy of naming early jet engines after rivers based on the idea of continuous flow, air through the engine and water in a river.
Sentence 2: River Welland. The River Welland is a lowland river in the east of England, some 65 mi long. It drains part of the Midlands eastwards to The Wash.
Connection: The name Welland for the Rolls-Royce RB.23 Welland jet engine is derived from the River Welland, which is described in detail in the second passage.
Answer: River Welland",1,784,176,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5abbd4035542993f40c73bcb,hard,bridge,"""Show 'Em (What You're Made Of)"" is a song written by a group of people including an American singer/songwriter who was inducted into what on April 10, 2015?",Kentucky Music Hall of Fame,32560 53070,53070 7522 34992 29190 12733,Rock and Roll Hall of Fame,"[1] states that ""Show 'Em (What You're Made Of)"" was written by Morgan Taylor Reid, Mika Guillory, and Backstreet Boys members AJ McLean and Kevin Richardson.
[5] mentions Charlie Puth, an American singer-songwriter, who was inducted into the Rock and Roll Hall of Fame on April 10, 2015.
Answer: Rock and Roll Hall of Fame",1,683,86,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ac10832554299012d1db687,hard,bridge,"How many episodes were in the 23rd season of a Fox network show which, in it's twenty-second season, aired it's twenty-first episode which was written by John Frink and directed by Bob Anderson.",22 episodes.,2952 59537,59538 2952 59537 30552 45718,22,"[1] states that ""The Simpsons""' twenty-third season began airing on September 25, 2011, and ended May 20, 2012.
[3] states that ""The Simpsons""' twenty-second season began airing on September 26, 2010 and ended on May 22, 2011.
[2] states that ""500 Keys"" is the twenty-first episode of the twenty-second season of ""The Simpsons"".
[4] states that John Frink wrote several episodes of ""The Simpsons"", including the first episode of the show in 2000.
[4] states that John Frink wrote ""500 Keys"" with his former writing partner Don Payne.
Connecting these:
The 23rd season of ""The Simpsons"" had 22 episodes, as stated in [3].
[2] mentions that ""500 Keys"" was the twenty-first episode of the twenty-second season, which aired in 2011.
Answer: 22",1,695,219,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7633ff5542994ccc918712,hard,bridge,"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",1932,9602 50346,25807 9697 33734 9602 19719,None,"[1] states that Henry Segrave set land speed records but does not mention a Chief Aerodynamicist.
[3] defines the land speed record but does not specify a Chief Aerodynamicist.
[4] introduces Bloodhound SSC, a British supersonic land vehicle aiming to break the land speed record, and mentions its development but does not name a Chief Aerodynamicist.
[5] provides information about Ernest Eldridge, who broke the world land speed record in 1924, but he is not related to Bloodhound SSC.
None of the given passages directly address the birth year of the Chief Aerodynamicist for Bloodhound SSC.
Answer: None",1,644,135,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab259b25542993be8fa98de,hard,bridge,What word or phrase is found in both the history of Belgium and cockfighting?,cockpit,13983 26248,13983 26248 20926 63974 23633,cockpit,"Sentence 1: Cockfight. A cockfight is a blood sport between two cocks, or gamecocks, held in a ring called a cockpit.
Sentence 2: The Thirty Years' War (1618–1648), Belgium has often been called the ""battlefield of Europe"" or the ""cockpit of Europe"".
Chain of reasoning: Gamecocks are used in cockfighting, and Belgium has been referred to as the ""cockpit of Europe"" due to its strategic location and frequent battles fought on its soil.
Answer: cockpit",1,806,115,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab8829d55429934fafe6e08,hard,bridge,The View from the Bottom is the fifth studio album by an American rock band best known for what hit song?,My Own Worst Enemy,36025 59880,59880 57387 38374 57691 20042,The View from the Bottom,"Sentence 1: The View from the Bottom is the fifth studio album by the American rock band Lit, released on June 19, 2012 through Megaforce Records.
Sentence 2: It is the band's first new album in eight years, since the release of their self-titled album in 2004.
Answer: The View from the Bottom",1,847,77,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae327e05542992f92d82220,hard,bridge,GamesMaster has a sister publicantion that is published how many times per year?,13,18657 22501,22501 22490 22496 36328 61865,1,"Sentence 1: GamesMaster is a monthly multi-format computer and video game magazine published by Future plc in the United Kingdom.
Sentence 2: It is the biggest selling multi-format video games magazine in the United Kingdom, outselling its sister publication ""Edge"".
Connection: Since GamesMaster is a monthly magazine and it outsells its sister publication ""Edge"", we can infer that ""Edge"" is also a monthly publication.
Answer: 1",1,775,88,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5adfa8d0554299025d62a32c,hard,bridge,How many times have the team that won the 11th DFB-Pokal won the national championship ?,"five times,",385 63201,63201 385 20340 10098 31629,five,"[1] states that VfB Stuttgart has won the national championship five times.
[2] mentions that in the 1953-54 DFB-Pokal, VfB Stuttgart won the cup.
Connecting these:
VfB Stuttgart, who won the 11th DFB-Pokal in 1953-54, has won the national championship five times.
Answer: five",1,986,87,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a77bdcb5542997042120b0b,hard,comparison,"Who was born first, Morgan Llywelyn or Robert Jordan?",Morgan Llywelyn,40867 49819,40867 49819 42256 9810 49897,Morgan Llywelyn,"Sentence 1: Morgan Llywelyn was born on December 3, 1937.
Sentence 2: Robert Jordan was born on October 17, 1948.
Connection: Since Morgan Llywelyn was born earlier than Robert Jordan, we can conclude:
Answer: Morgan Llywelyn",1,684,68,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab84de95542990e739ec8b4,hard,bridge,Yau Ma Tei North is a district of a city with how many citizens?,7.2 million,26593 65951,65951 56890 66140 41744 42169,"3,138,369","Sentence 1: [1] states that Yau Ma Tei North is in the Yau Tsim Mong District of Hong Kong.
Sentence 2: [4] provides information about Nairobi, the capital of Kenya, stating it has a population of 3,138,369 for the city proper.
Connection: Nairobi, where Yau Ma Tei North is located, has a population of 3,138,369.
Answer: 3,138,369",1,769,107,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a8b515e55429971feec46bb,hard,bridge,Which Western action-adventure video game by Rockstar did Tyler Bunch act for?,Red Dead Redemption,48768 61941,48767 48768 48769 61941 48770,Red Dead Redemption,"[1] Red Dead. Red Dead is a series of western action-adventure video games developed by Rockstar San Diego and published by Rockstar Games.
[4] Tyler Bunch. Tyler T. Bunch has acted in a few Off Broadway productions and has made appearances on American television shows such as ""Red Dead Redemption"", ""Grand Theft Auto V"", and ""Red Dead Revolver"".
Answer: Red Dead Redemption",1,751,84,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae0c9dd5542993d6555ec69,hard,comparison,Are Rob Parissi and Robert Pollard both musicians,yes,49693 49874,49693 49874 64323 49875 49862,Both are musicians,"[1] states that Rob Parissi is an American singer, songwriter and guitarist. [2] states that Robert Pollard is an American musician and singer-songwriter. Both passages mention them as musicians.
Connecting the useful passages:
Since [1] confirms Rob Parissi's status as a musician and [2] confirms Robert Pollard's status as a musician, we can conclude that both are indeed musicians.
Answer: Both are musicians",1,653,89,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ac43e0f554299076e296d8e,hard,comparison,What country are both Dafeng District and Jixi in?,China,15478 30140,30140 29987 25716 15478 35045,China,"Sentence 1: Jixi is a city in southeastern Heilongjiang Province, People's Republic of China.
Sentence 2: Dafeng District is a coastal district under the administration of Yancheng, Jiangsu province, China.
Connection: Since Jixi is in China and Dafeng District is in Jiangsu province, which is part of China, both locations are in China.
Answer: China",1,549,85,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5abb342055429966062416e8,hard,bridge,"The world's greatest Super-Heroes anthology showcased one of four superheroes known for speaking the phrase ""SHAZAM"", what was their name?",Captain Marvel,11702 60020,11702 60020 8028 54399 51884,Captain Marvel,"[1] states that Captain Marvel speaks the magic word ""SHAZAM"". [2] mentions The World's Greatest Super-Heroes anthology featured Captain Marvel among four superheroes. Answer: Captain Marvel",1,803,40,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a8f21c755429918e830d195,hard,comparison,"Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?",Samuel Ray Delany Jr.,4389 51437,51437 4389 57893 58945 26921,Alan Dean Foster,"[1] Samuel R. Delany is an American author, professor and literary critic who has written fiction, memoir, criticism, and essays on sexuality and society.
[2] Alan Dean Foster is an American writer of fantasy and science fiction who has created and contributed to book series and authored over 20 standalone novels.
[4] The Motion of Light in Water, by Samuel R. Delany, is an autobiography recounting his experiences as a gay African American, including encounters with notable figures and reflections on the future as a form of utopia.
[5] Hubert Thomas Delany was an American civil rights pioneer, lawyer, politician, and judge who served on the board of directors for the NAACP and the Harlem YMCA.
Answer: Alan Dean Foster",1,815,155,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab5ec795542997d4ad1f252,hard,bridge,"What abbey, founded in 598, was Clarembald a monk at?",St Augustine's Abbey,13722 54601,13722 54601 64058 54722 3735,St Augustine's Abbey,"[1] Clarembald was a medieval Benedictine monk and abbot-elect of St Augustine's Abbey in Canterbury, Kent.
[2] St Augustine's Abbey was a Benedictine monastery in Canterbury, Kent, England. Founded in 598 and functioned as a monastery until its dissolution in 1538 during the English Reformation.
Chain of reasoning:
St Augustine's Abbey, founded in 598, was the Benedictine monastery where Clarembald was a monk.
Answer: St Augustine's Abbey",1,649,107,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a862b0b554299211dda2a98,hard,bridge,The current home ground of the Salford Red Devils was built for what season?,the 2012 season,3489 51234,51234 51235 37732 3489 2268,2012,"Sentence 1: Salford Red Devils' home ground since 2012 has been the AJ Bell Stadium in Barton-upon-Irwell, England.
Sentence 2: The AJ Bell Stadium was built to replace Salford rugby league club's ground the Willows for the 2012 season.
Answer: 2012",1,583,73,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
