setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_paragraphs
kv_hqq_n2_g32_r512,explain,5a8f7e785542992414482ae6,hard,comparison,Are both Pomeranian and Sporting Lucas Terrier named after a particular person?,no,3 5,3 7 5 2 6,Sentence: Yes Lucas Terrier. name nameder russ wereter ter Terersrier Terrier Teritter Sp Sp Ter Ter Ter ter ter terrier ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter Ter Ter Ter ter ter ter ter ter er ter terter ter ter Russell Russter ter ter ter ter ter Dog sh Jo Jo Jo Jo Jo ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter t t ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter Ter Ter Ter Ter Ter Ter Ter Ter Ter ter ter ter ter Ter Ter Ter Ter Ter Ter Ter Ter ter Ter Ter Ter Ter Ter ter ter ter Ter ter ter ter ter ter ter ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Terollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollolollollollollollollollollollollollollollollolloll,Sentence: Yes Lucas Terrier. name nameder russ wereter ter Terersrier Terrier Teritter Sp Sp Ter Ter Ter ter ter terrier ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter Ter Ter Ter ter ter ter ter ter er ter terter ter ter Russell Russter ter ter ter ter ter Dog sh Jo Jo Jo Jo Jo ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter t t ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter ter Ter Ter Ter Ter Ter Ter Ter Ter Ter ter ter ter ter Ter Ter Ter Ter Ter Ter Ter Ter ter Ter Ter Ter Ter Ter ter ter ter Ter ter ter ter ter ter ter ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Ter Terollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollollolollollollollollollollollollollollollollollolloll,0,713,256,10
kv_hqq_n2_g32_r512,explain,5ab965bb554299743d22eb56,hard,bridge,National Stadium BTS Station is near the shopping center in what Thai city?,Bangkok,3 5,5 3 1 2 0,"W, Bangkok, Bangkok,","Sentence Centered is in Bangkok, Thailand is Bangkok.
.
 Pathum Wong, where Rumpuang, Bangkok, Thailand, Bangkok, Thailand, Bangkok, Sky, Station, and, Bangkok, Thailand, Bangkok, Thailand, Bangkok, Thailand, Art, Art, Th, Th, Th, Th, Th, Th, Th, Th, Th, Th, Th, Th, Th, Th, Th, Th, Th, Th, Th, Th, Th, th, th, th, th, th, th, ths, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, th, Bangkok, Thailand, Thailand, Bangkok, Patum Wanum, Path, Path, So, Siam, Bangkok, Bangkok, Th, Siumwan, Pathum, Bangkok, Bangkok, Bangkok, Thailand, Thailand, Bangkok, Bangkok, Bangkok, Bangkok, Bangkok, Bangkok, Bangkok
W, Bangkok, Bangkok,",0,690,255,10
kv_hqq_n2_g32_r512,explain,5a7f3c8f55429930675136c9,hard,bridge,Buck Rogers XXVC is a published campaign setting or a homebrew campaign setting?,published campaign settings,2 3,2 3 8 7 4,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,"[1 states directly setting provides.
. buck published setting.
 setting game setting setting setting setting settings settings setting setting
 game game game game setting this this these settings settings settings



[






[







  The game setting game game game game setting setting setting setting setting setting setting role role Role RPG World settings
 [ players players
 the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",0,731,240,10
kv_hqq_n2_g32_r512,explain,5a7a1cd85542990783324e65,hard,bridge,What was the 58th quadrennial American presidential election held after the 2016 Michigan Democratic primary?,United States presidential election of 2016,1 4,1 4 2 3 5,"5, 20, the 2nd 2, the 2, 20, the 2, 20, the 2, the 2, the 2, the, the 2, the 2, the 20, the 2, the 2, the 2, the, the 20, the 2, the 2, the 2, the 2, the 2, the 20, the 2, the 2, the 2, the 20, the 2, the 20, the 20, the 2, the 2, the 20, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the, the","[ 1 says: It about the 5th is 2, the 2 2, 2 5th quad, 2 5 5
 5, 20, the 2nd 2, the 2, 20, the 2, 20, the 2, the 2, the 2, the, the 2, the 2, the 20, the 2, the 2, the 2, the, the 20, the 2, the 2, the 2, the 2, the 2, the 20, the 2, the 2, the 2, the 20, the 2, the 20, the 20, the 2, the 2, the 20, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the 2, the, the",0,754,255,10
kv_hqq_n2_g32_r512,explain,5ae13f3c5542997b2ef7d168,hard,bridge,Arthur Noss was a gunner for the commader during which two European theatre battles in WWII?,Battle of Britain and the Battle of Malta,0 9,0 2 6 3 4,: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1 : 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1:,"Sentence [ 1: Second of world of european theatre hur hur
 1


 n


 : [ 4

 : Theater of of of of of of the the the the the the the the Question
 : 2: 4: 1: 1: 1: 1: 1
: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1 : 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1: 1:",0,685,251,10
kv_hqq_n2_g32_r512,explain,5a7b2ec755429927d897bf53,hard,bridge,Kentucky Truck Assembly and Louisville Assembly Plant are two auto factories in the city of Louisville operated by which car maker?,Ford Motor Company,2 7,2 7 3 9 0,[1[ 1 [ ; ] [  1 195 5 1 19 19 1 1 19 1 19 19 19 19 19 1 19 19 19 19 19 19 1 19 19 19 19 19 1 19 19 19 19 19 19 19 19 19 19 19 19 19 19 1 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 1 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 1 19 19 19 19 19 19 1,[1[ 1 [ ; ] [  1 195 5 1 19 19 1 1 19 1 19 19 19 19 19 1 19 19 19 19 19 19 1 19 19 19 19 19 1 19 19 19 19 19 19 19 19 19 19 19 19 19 19 1 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 1 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 1 19 19 19 19 19 19 1,0,796,256,10
kv_hqq_n2_g32_r512,explain,5a7d598d5542995f4f402262,hard,comparison,"Which director was also a film editor, Burton L. King or Maheen Zia?",Maheen Zia,4 9,4 9 0 8 1,"The director is the director, but the director, the director, the director, the director, the O, the O, the O, the U, the U, the U, the U, the U, the U, the Ut, the Ut, the Unt, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the, the Under, the Under, the Under, the Under,, the","Sentence 3 states LLy 3 provides is a documentary directed documentary film documentary.enne Z throughthrough: The passage is not enough Z King
 King


 The passage is not the same for the number.
 The director is the director, but the director, the director, the director, the director, the O, the O, the O, the U, the U, the U, the U, the U, the U, the Ut, the Ut, the Unt, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the Under, the, the Under, the Under, the Under, the Under,, the",0,414,252,10
kv_hqq_n2_g32_r512,explain,5a735e9155429901807db00d,hard,comparison,What country is home to both Guadarrama National Park and Doñana National Park?,Spain,4 6,6 4 8 0 1,[1] Douna de Do is in the province of Cáuel de the Gu the province of the park of H of the National of Do of the National of the of the Park of the os of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the,[1] Douna de Do is in the province of Cáuel de the Gu the province of the park of H of the National of Do of the National of the of the Park of the os of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the,0,901,257,10
kv_hqq_n2_g32_r512,explain,5ac24d725542996366519966,hard,bridge,"Who was Germany's large-scale, low strength fortification unit, disbanded in 1919, named after?",Menges,4 7,4 7 0 5 9,"Sentencepañol [ the passages, the 88th Infantry was was was was was of the 88th Infantry, which was formed in the 88th Infantry, was was was was in 19191, was in 1919, in 1919, in 1919, in 1 1919, in 1919, in 1919, in 1919, in 1919, in 1 1, in 1919, in 1919, in 19 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19,","Sentencepañol [ the passages, the 88th Infantry was was was was was of the 88th Infantry, which was formed in the 88th Infantry, was was was was in 19191, was in 1919, in 1919, in 1919, in 1 1919, in 1919, in 1919, in 1919, in 1919, in 1 1, in 1919, in 1919, in 19 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19, in 19,",0,976,256,10
kv_hqq_n2_g32_r512,explain,5a8c90db554299653c1aa0bf,hard,comparison,Is the building located at 200 West Street taller than the one at 888 7th Avenue?,yes,1 9,1 9 7 5 2,[: 2 20 2 200 7th : 20 7th : 7th : 7th 2 7th end 7th 7th 7th 7th 7th 7th 7th 7 th 7th 7 7th 7 7 7 7 7 7th 7 7th 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7,[: 2 20 2 200 7th : 20 7th : 7th : 7th 2 7th end 7th 7th 7th 7th 7th 7th 7th 7 th 7th 7 7th 7 7 7 7 7 7th 7 7th 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7,0,830,254,10
kv_hqq_n2_g32_r512,explain,5a7ce100554299683c1c63b5,hard,comparison,"Who is younger, Terry Glaze or Hayley Williams?",Hayley Williams,2 7,7 2 0 5 1,of the heavy of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the,"[1] Terry Lee is an American bass, 19 of the Gl.
 of the heavy of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the",0,615,256,10
kv_hqq_n2_g32_r512,explain,5ab9debb55429955dce3ed97,hard,bridge,"The English actor Kris Marshall played which character in the highly rated comedy-drama television series ""Death in Paradise""?",DI Humphrey Goodman,4 7,4 8 7 3 5,. Marshallole. Marshall. Marshall.,"Sentence [11 Death Good. Death. Death. Death television television in Death in Paradise death. Death in paradise has. Death UK UK and France. Death in Paradise sixth in Paradise in Death. 2 7  Marshall. Marshalled. Death. Death in Paradise. Deatharre. Marshall. Marshall. Marshall. Marshall. Marshall. Marshall Marshall. Marshall. Marshall. Marshall Marshall. Marshall Marshall Marshall. Marshall. Marshall. Marshall. Marshall. Marshall Marshall. Marshall Marshall. Marshall. Marshall. Marshall. Marshall. Marshall Marshall. Marshall. Marshall Marshall. Marshall Marshall. Marshall. Marshall. Marshall. Marshall. 2
 Death. Death in Paradise. Death. Death in Paradise. Death Death in Paradise. Death in paradise. Death in paradise. Death in paradise. Death in paradise. death in paradise. death in paradise. Death in Paradise. Death in Paradise. Death in Paradise. Death in Paradise. Death in Paradise. Death in Paradise. Death in Paradise. Death in Paradise. Death in Paradise. Death in Paradise. Death in Paradise. Death in Paradise. Death in Paradise. Death in Paradise. Death in Paradise. Death in paradise. Death. Death. Death. Death. death. death. death..
. Marshallole. Marshall. Marshall.",0,669,256,10
kv_hqq_n2_g32_r512,explain,5a71380c5542994082a3e68b,hard,bridge,What iron-hulled steamship designed by Theodore Timby was The Orleans County Monitor Newspaper named after?,"USS ""Monitor""",0 4,0 4 7 1 3,Sentence[1 was was the Orleans was was was was the was h the world construction the in the former was was Sur ship Ship was the in the was the was the in the was the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the,Sentence[1 was was the Orleans was was was was the was h the world construction the in the former was was Sur ship Ship was the in the was the was the in the was the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the in the,0,612,256,10
kv_hqq_n2_g32_r512,explain,5abdd30c5542991f66106052,hard,bridge,The 2015 MTV Video Music Awards pre-show premiered the music video for a love ballad with a prominent what?,dream pop influence,2 8,2 8 5 3 9,"a Video for the video for for the single "" Thank"" Clarkson released music for the video 2 Behind Independent"" 200 20 200 2 20 200 2 0 2 0 2 0 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0","[1. ""Wil series series Competition competition competition
 a Video for the video for for the single "" Thank"" Clarkson released music for the video 2 Behind Independent"" 200 20 200 2 20 200 2 0 2 0 2 0 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0",0,1144,255,10
kv_hqq_n2_g32_r512,explain,5a7222b155429971e9dc92c4,hard,comparison,"Which film, The Happiest Millionaire or Mars Needs Moms, was created first?",The Happiest Millionaire,0 8,0 8 5 4 2,"[1 Mars ""John is Mars 1 the the film, ""The Happiest Million during the movie, ""H Happiest 2 in Disney, 19 Disney. ( The Happ Happiest Million Studios, "" "" ""The Happ film, ""The Happiestie Millionisticic, "" MarsM, ""The Happ, "" The Happ, ""The Happiestiestic, ""The Happiest, "", ""The Happiest, "" The Happiest, ""The Happ Happ, "" The Happiest, "" The Happiest, "" The Happiest, "" The Happiest, "" The Happiest, "" The Happiest, "" The Happiest, "" The Happiest, "" The Happy, "" The Happiest, "" The Happ, "" The Happiest, "" The Happ Happ, "" The Happiesties, "" The Happ Happiest, "", "" The Happiest Happ, "" The Happ Happ, "", "" The Happiest, "" The Happ Happ, "" The Happ Happ, "" The Happ Happ, "" The Happ Happ, "" The Happ Happ, "" The Happ Happ, "" The Happ Happ, "" The Happ Happ, "", "" The Happ Happ, "" The Happ Story, "" The Happ, "" The Happ","[1 Mars ""John is Mars 1 the the film, ""The Happiest Million during the movie, ""H Happiest 2 in Disney, 19 Disney. ( The Happ Happiest Million Studios, "" "" ""The Happ film, ""The Happiestie Millionisticic, "" MarsM, ""The Happ, "" The Happ, ""The Happiestiestic, ""The Happiest, "", ""The Happiest, "" The Happiest, ""The Happ Happ, "" The Happiest, "" The Happiest, "" The Happiest, "" The Happiest, "" The Happiest, "" The Happiest, "" The Happiest, "" The Happiest, "" The Happy, "" The Happiest, "" The Happ, "" The Happiest, "" The Happ Happ, "" The Happiesties, "" The Happ Happiest, "", "" The Happiest Happ, "" The Happ Happ, "", "" The Happiest, "" The Happ Happ, "" The Happ Happ, "" The Happ Happ, "" The Happ Happ, "" The Happ Happ, "" The Happ Happ, "" The Happ Happ, "" The Happ Happ, "", "" The Happ Happ, "" The Happ Story, "" The Happ, "" The Happ",0,800,251,10
kv_hqq_n2_g32_r512,explain,5ab926bc554299131ca42285,hard,bridge,"Alexis Argüello mentored Román González, who became first boxer to do what?",win world titles in four weight classes,3 6,6 3 0 7 8,"Sentence[1] Romic statement boxinging. was the term of winning titleses in all four weightánü, and overcoming in four four four the four the four of the division of the champion of the champion of the champion of the champion of the champion of the champion of the champion of the champion of the champion of the ch of the ch of the cho of the le of the le of the le of the l of the l of the l of the l of the o of the o of the A of the n of the 1 of the 1 the world of the world of the champion of the champion of the championship of the champion of the champion of the champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the of the Champion of the champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion","Sentence[1] Romic statement boxinging. was the term of winning titleses in all four weightánü, and overcoming in four four four the four the four of the division of the champion of the champion of the champion of the champion of the champion of the champion of the champion of the champion of the champion of the ch of the ch of the cho of the le of the le of the le of the l of the l of the l of the l of the o of the o of the A of the n of the 1 of the 1 the world of the world of the champion of the champion of the championship of the champion of the champion of the champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the of the Champion of the champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion of the Champion",0,676,256,10
kv_hqq_n2_g32_r512,explain,5ab7867c5542992aa3b8c822,hard,bridge,Who animated the TV anime adaptation of Dies irae?,studio A.C.G.T,6 9,9 6 7 8 1,Sentence Passage: Dies is an anime: Passage passage is a song for the die of the deadre is a piece of a sym I the is a symra of the dance is a text is a par of the is of the is is a sym of the is is a novel of a sym of the is a a of the is a sym of the is a of the is a of the is a of the is a of the is a a of the is a of the the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the,Sentence Passage: Dies is an anime: Passage passage is a song for the die of the deadre is a piece of a sym I the is a symra of the dance is a text is a par of the is of the is is a sym of the is is a novel of a sym of the is a a of the is a sym of the is a of the is a of the is a of the is a of the is a a of the is a of the the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the is of the is a of the is a of the is a of the is a of the is a of the is a of the is a of the,0,533,256,10
kv_hqq_n2_g32_r512,explain,5ae236b2554299495565da3e,hard,bridge,When was the American economist to which Joseph A. Loftus worked as a communications assistant born?,"December 13, 1920",2 5,5 1 4 8 0,Josephist George Sh Board from the Department of the Department of the Treasury from the Department from from from from the from the from the from from from the of the of the of the from the of the from the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of,"[5
 Josephist George Sh Board from the Department of the Department of the Treasury from the Department from from from from the from the from the from from from the of the of the of the from the of the from the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of",0,939,256,10
kv_hqq_n2_g32_r512,explain,5abe6f8455429965af743f03,hard,bridge,What country of origin does Robert brothers and Jacques Charles have in common?,French,2 7,2 7 0 9 6,France,"[1] Jacques Charles was French. Frenchieu wasssur the world of a and airer liuite theory the of.
 [2 Robert brothersouui theoryiou theory and Jacques Charles brothers in France Charles Charles Charlesuiuiou theory are a French scientist and scientist.
Answer: France",1,574,60,10
kv_hqq_n2_g32_r512,explain,5a8ac4085542992d82986f74,hard,bridge,Who was the film which was Kim Dae-woo's directing debut about ?,a scholar,4 7,7 6 4 0 3,"[2 1. is ""Forbidden ""Bl 1, directed 1 Forbidden Questant, [s 1, [ 1, [1, 1, 1, 1, 1, 1, 1, 1 1, 1, 1, 1 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1: Passage 1, 1 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,  , 1, 1, 1, 1, 1, 1,","[2 1. is ""Forbidden ""Bl 1, directed 1 Forbidden Questant, [s 1, [ 1, [1, 1, 1, 1, 1, 1, 1, 1 1, 1, 1, 1 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1: Passage 1, 1 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,  , 1, 1, 1, 1, 1, 1,",0,658,255,10
kv_hqq_n2_g32_r512,explain,5adde5155542997dc7907092,hard,bridge,How old was Virginia Bruce when she starred in Let Freedom Ring?,29,4 7,7 4 8 2 1,1 2 19 2  - Answer 2,"Sentence 1 states: [ Let 192 2  Let 2
 1910 9 2 1
1
 2 1
This 39 2  - birth 2 2: The age 2 of the actresses 1 9 2  - Star 1
Answer: 1 2 19 2  - Answer 2",1,381,86,10
kv_hqq_n2_g32_r512,explain,5abb17e75542996cc5e49fa2,hard,bridge,What city is the the Iranian Airlines involved in the 1993 Tehran mid-air collision based out of?,"Tehran, Iran",2 8,2 8 9 5 3,Sentenceip: [ 199 193 1 1 93  the  the 1 1  1993 1 1993 93 2 the 93 9 1993 1 19 19 1 19 19 19 19 19 19 19 19 1 19 19 19 1 1 19 19 1919 19 19 19 19 19 19  1 19 1 19 1 19 1 19 1 19 1 19 19 1 19 1 19 19 19 19 19 1 19 1 19 19 1  19 19 1 19 1 1 1 19 19 1 19 19 1 19 1 19 19 1 19,Sentenceip: [ 199 193 1 1 93  the  the 1 1  1993 1 1993 93 2 the 93 9 1993 1 19 19 1 19 19 19 19 19 19 19 19 1 19 19 19 1 1 19 19 1919 19 19 19 19 19 19  1 19 1 19 1 19 1 19 1 19 1 19 19 1 19 1 19 19 19 19 19 1 19 1 19 19 1  19 19 1 19 1 1 1 19 19 1 19 19 1 19 1 19 19 1 19,0,801,255,10
