setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_paragraphs
evict_random_r025_s42,explain,5a7b116a554299042af8f6c4,hard,bridge,"What year did the prison where William Penn wrote No Cross, No Crown stop being used as a prison?",1952,2 5,5 8 6 0 1,Sentence 1 no cross no 1 no 2 no 3 no 4 no 5 no 6 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no,Sentence 1 no cross no 1 no 2 no 3 no 4 no 5 no 6 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no 7 no,0,639,255,10
evict_random_r025_s42,explain,5ac259125542992f1f2b3867,hard,bridge,Where was the sitcom filmed that Judy Greer played Kitty Sanchez in?,primarily in Culver City and Marina del Rey,3 7,7 3 0 5 6,21. Judy Greer is stated in the,"Sentence:
Judy Greer is mentioned in the text.

Use of:
1. Judy Greer is stated in the text.
2. Judy Greer is mentioned in the text.
3. Judy Greer is stated in the text.
4. Judy Greer is stated in the text.
5. Judy Greer is stated in the text.
6. Judy Greer is stated in the text.
7. Judy Greer is stated in the text.
8. Judy Greer is stated in the text.
9. Judy Greer is stated in the text.
10. Judy Greer is stated in the text.
11. Judy Greer is stated in the text.
12. Judy Greer is stated in the text.
13. Judy Greer is stated in the text.
14. Judy Greer is stated in the text.
15. Judy Greer is stated in the text.
16. Judy Greer is stated in the text.
17. Judy Greer is stated in the text.
18. Judy Greer is stated in the text.
19. Judy Greer is stated in the text.
20. Judy Greer is stated in the text.
21. Judy Greer is stated in the",0,806,256,10
evict_random_r025_s42,explain,5a76244c554299109176e65d,hard,bridge,What was the album by Coldplay after the one with a song referencing Chris Martin's unrequited love?,A Rush of Blood to the Head,2 6,6 1 3 5 2,[,"[1] Yellow is a reference from the passage.
[1] The song ""Aurora"" was first heard in the passage. A reference from the passage.
[1] The song ""Aurora"" was first heard in the passage.
[1] The song ""Aurora"" was first heard in the passage.
[1] The song ""Aurora"" was first heard in the passage.
[1] The song ""Aurora"" was first heard in the passage.
[1] The song ""Aurora"" was first heard in the passage.
[1] The song ""Aurora"" was first heard in the passage.
[1] The song ""Aurora"" was first heard in the passage.
[1] The song ""Aurora"" was first heard in the passage.
[1] The song ""Aurora"" was first heard in the passage.
[1] The song ""Aurora"" was first heard in the passage.
[1] The song ""Aurora"" was first heard in the passage.
[1] The song ""Aurora"" was first heard in the passage.
[1] The song ""Aurora"" was first heard in the passage.
[",0,792,256,10
evict_random_r025_s42,explain,5a78f59755429970f5fffdf8,hard,comparison,"Who can play more instruments, Michael Monroe or Alison Goldfrapp?",Michael Monroe,0 9,0 9 1 5 2,Use 1: Michael,"[1] introduces information about Michael Monroe, a multi-instrumentalist.
Use 1: Alison
Use 1: Alison
Use 1: Alison
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael
Use 1: Michael",0,609,254,10
evict_random_r025_s42,explain,5a874ce15542996432c57256,hard,bridge,Where was the person born who was recognized by MIAL and is an American soprano?,"Laurel, Mississippi",1 8,8 1 5 4 7,Use <2. Mississippi>. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known,"Sentence:
Use <2. Mississippi>. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known as the Mississippi River. The Mississippi River is also known",0,1012,256,10
evict_random_r025_s42,explain,5a81a4615542995ce29dcc1e,hard,bridge,Where is the closest relative to the whale located?,sub-Saharan Africa,3 9,9 3 8 7 2,The closest relative,"[3] Gerobatrachus is an extinct genus that represents the third stage in the evolution of the organism. [1] states that ""bala"".
Connecting the useful passages:
For every passage, what is the closest relative?
The useful passages connect the following:
Answer: The Mascot
The answer is placed in Passage [1]:
The answer: The closest relative
The answer is connected in Passage [1]: The Mascot
The answer is: The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest relative
The closest",1,1193,256,10
evict_random_r025_s42,explain,5ae54b3d5542990ba0bbb260,hard,comparison,Are both American Foxhound and Löwchen types of Foxhounds?,no,1 6,1 6 3 5 7,[18) helps explain both American,"[1) helps explain both American Foxhound and English Foxhound.]
[3) helps explain both English Foxhound and American Foxhound.]
[4) helps explain both American Foxhound and English Foxhound.]
[5) helps explain both American Foxhound and English Foxhound.]
[6) helps explain both American Foxhound and English Foxhound.]
[7) helps explain both American Foxhound and English Foxhound.]
[8) helps explain both American Foxhound and English Foxhound.]
[9) helps explain both American Foxhound and English Foxhound.]
[10) helps explain both American Foxhound and English Foxhound.]
[11) helps explain both American Foxhound and English Foxhound.]
[12) helps explain both American Foxhound and English Foxhound.]
[13) helps explain both American Foxhound and English Foxhound.]
[14) helps explain both American Foxhound and English Foxhound.]
[15) helps explain both American Foxhound and English Foxhound.]
[16) helps explain both American Foxhound and English Foxhound.]
[17) helps explain both American Foxhound and English Foxhound.]
[18) helps explain both American",0,559,256,10
evict_random_r025_s42,explain,5abe3abb55429965af743ea1,hard,bridge,What was the former name of the company which operates Hunterston Terminal?,Peel Holdings,5 6,5 1 9 3 4,Hunter: </>,"[1] states that the facility is located in North America. The first paragraph states that the location is in North America.
Hunter: </>",0,625,29,10
evict_random_r025_s42,explain,5abef8fd5542990832d3a111,hard,bridge,The evil clown is a subversion of the traditional comic clown character with the modern archetype popularised by a book that follows the experiences of how many children?,seven,3 4,4 8 3 0 7,Stephen King wrote the novel that became the 1976 book.,"[1] The clown is a dark horror character who renders the horror of Stephen King.
[2] Stephen King wrote the novel that became the 1986 book.
[3] Stephen King wrote the novel that became the 1976 book.
[4] Stephen King wrote the novel that became the 1976 book.
Answer: Stephen King wrote the novel that became the 1976 book.
French: Stephen King wrote the novel that became the 1976 book.
French: Stephen King wrote the novel that became the 1976 book.
French: Stephen King wrote the novel that became the 1976 book.
French: Stephen King wrote the novel that became the 1976 book.
French: Stephen King wrote the novel that became the 1976 book.
French: Stephen King wrote the novel that became the 1976 book.
French: Stephen King wrote the novel that became the 1976 book.
French: Stephen King wrote the novel that became the 1976 book.
French: Stephen King wrote the novel that became the 1976 book.
French: Stephen King wrote the novel that became the 197",1,507,256,10
evict_random_r025_s42,explain,5a77b6535542995d83181274,hard,bridge,What is the English translation of the noodle similar to Taglierini that is not tagliatelle?,little hairs,3 4,4 2 1 9 5,"Sentence 1 states that Taglierini is a type of pasta. To answer that question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer","Sentence 1 states that Taglierini is a type of pasta. To answer that question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer the question, we need to know how to find that information. To answer",0,829,256,10
evict_random_r025_s42,explain,5a85ee635542994775f606b4,hard,comparison,"Which lake is located further south, Dal Lake or Waterton Lake?",Dal Lake,6 8,6 0 8 5 9,The minimal surface is further in a minimal surface. Further in a minimal surface is further,"[1] Waterton Lake is composed of two bodies. [1] Waterton Lake is composed of two bodies. [2] Waterton Lake is composed of two bodies. [3] Waterton Lake is composed of two bodies. [4] Waterton Lake is composed of two bodies. [5] Waterton Lake is composed of two bodies. [6] Waterton Lake is composed of two bodies. [7] Waterton Lake is composed of two bodies. [8] Waterton Lake is composed of two bodies. [9] Waterton Lake is composed of two bodies. [10] Waterton Lake is composed of two bodies. [11] Waterton Lake is composed of two bodies. [12] Waterton Lake is composed of two bodies. [13] Waterton Lake is composed of two bodies. [14] Waterton Lake is composed of two bodies. [15] Waterton Lake is composed of two bodies. [16] Waterton Lake is composed of two bodies. [17] Waterton Lake is composed of two bodies. [18] Waterton Lake is composed of two bodies.蛤.]

The minimal surface is further in a minimal surface. Further in a minimal surface is further",0,648,256,10
evict_random_r025_s42,explain,5ab978855542996be2020512,hard,bridge,"Over how many centuries were the ""dwelling place of the dead"" built?",three centuries,0 3,5 2 7 3 4,"Tabernacle: Emphasizing the historical significance of the construction of the tabernacle, the emphasis","[1] Tabernacle describes the historical significance of the construction. In this case, it states that the Hebrews built a tabernacle, which was a place of God.
Tabernacle: In each of these constructions, the historical significance of the construction of the tabernacle is emphasized.
Tabernacle: According to the historical significance of the construction of the tabernacle, the emphasis is on the historical significance of the construction of the tabernacle.
Tabernacle: Emphasizing the historical significance of the construction of the tabernacle, the emphasis is on the historical significance of the construction of the tabernacle.
Tabernacle: Emphasizing the historical significance of the construction of the tabernacle, the emphasis is on the historical significance of the construction of the tabernacle.
Tabernacle: Emphasizing the historical significance of the construction of the tabernacle, the emphasis is on the historical significance of the construction of the tabernacle.
Tabernacle: Emphasizing the historical significance of the construction of the tabernacle, the emphasis is on the historical significance of the construction of the tabernacle.
Tabernacle: Emphasizing the historical significance of the construction of the tabernacle, the emphasis",0,734,256,10
evict_random_r025_s42,explain,5a87b93c5542996e4f3088ec,hard,bridge,The Oppenheimer security hearing explored the associations of the wartime head of which laboratory?,Los Alamos,1 5,1 5 7 0 4,<form>Context: [1] Oppenheimer's security proceeding,"[1] Oppenheimer's security proceedings explored operations and procedures. Ward V's was allowed in the context.
[2] Ward V's was allowed in the context.
[3] William J. was the context.
[4] William J. was the context.
[5] William J. was the context.
[6] William J. was the context.
[7] William J. was the context.
[8] William J. was the context.
[9] William J. was the context.
Answer: <form>Context: [1] Oppenheimer's security proceeding
<http://www.williamson.com/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/Williamson/William",1,867,256,10
evict_random_r025_s42,explain,5a9042825542990a984935d6,hard,bridge,What is the rule that makes a major difference between the National League and the American League that allows another player to bat for the pitcher?,the designated hitter rule,0 1,1 0 5 7 8,"[1] discusses the defensive substitution in baseball, where a player is substituted for another. [1] states that the Defensive Substitution in baseball is where a player is substituted for another. [4] provides a connection between the Defensive Substitution and the Defensive Substitution. [4] connects the Defensive Substitution and the Defensive Substitution. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the","[1] discusses the defensive substitution in baseball, where a player is substituted for another. [1] states that the Defensive Substitution in baseball is where a player is substituted for another. [4] provides a connection between the Defensive Substitution and the Defensive Substitution. [4] connects the Defensive Substitution and the Defensive Substitution. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the question. [4] answers the",0,1223,256,10
evict_random_r025_s42,explain,5adcb6875542994ed6169bcb,hard,comparison,Which species of trees is larger Dryopteris or Gymnocladus?,Dryopteris,6 7,6 7 4 8 0,Each species of the genus is described. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is,"[1] Says ""gymnos"" is a genus named after ""gymnos"".
[3] Says ""spin"" is a process.
[4] Says ""chromo"" is a process.
[5] Says ""chromo"" is a process.
[6] The species is ""chromo"".
[7] The answer is ""chromo"".
Each species of the genus is described. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is a member of the genus. Each species is",0,654,256,10
evict_random_r025_s42,explain,5ab6c65e554299710c8d1f58,hard,bridge,What was the population of the town as of 2000 where the historic tugboat Catawissa is located?,"8,515",3 7,3 7 2 1 4,"According to the information provided, Catawissa was located in the town of Waterford, New York. Answer:","Sentence 1 states that the Catawissa was located in the town of Waterford, New York. Sentence 2 mentions that Catawissa was situated in the town of Catawissa, New York.
Answer:
According to the information provided, Catawissa was located in the town of Waterford, New York. Answer:
According to the information given, Catawissa was located in the town of Waterford, New York. Answer:
According to the information provided, Catawissa was located in the town of Waterford, New York. Answer:
According to the information given, Catawissa was located in the town of Waterford, New York. Answer:
According to the information provided, Catawissa was located in the town of Waterford, New York. Answer:
According to the information provided, Catawissa was located in the town of Waterford, New York. Answer:
According to the information provided, Catawissa was located in the town of Waterford, New York. Answer:
According to the information provided, Catawissa was located in the town of Waterford, New York. Answer:
According to the information provided, Catawissa was located in the town of Waterford, New York. Answer:
According to the information provided",1,891,256,10
evict_random_r025_s42,explain,5abaa954554299232ef4a362,hard,comparison,Are the writing from Maurice Level and Alice Hoffman focused on different audieces?,yes,0 7,7 0 2 5 3,"[3] The answer is either a, b, c, or d. [d] [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b,","[3] Alice Manderson is an American writer. Her works are printed on a journal from Paris. The answer is either a, b, c, or d.
[3] The answer is either a, b, c, or d. [d] [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b, c, or d. [answer] The answer is either a, b,",0,517,256,10
evict_random_r025_s42,explain,5a820f2c55429926c1cdae17,hard,comparison,Do Matthew Good Band and Sleep Room play the same type of music?,yes,4 6,0 6 4 2 7,[1] Matthew provides support to other individuals. [2] Matthew receives the key. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs.,[1] Matthew provides support to other individuals. [2] Matthew receives the key. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs. [3] The key for [2] is exactly what [2] needs.,0,652,256,10
evict_random_r025_s42,explain,5a75d9b4554299109176e5a7,hard,bridge,What type of crab can be grown in a fishery and is known for its sweet and tender flesh?,The Dungeness crab,4 9,9 7 6 5 8,Sentence 1 states that crab farming involves cracking crab. Whether a crab can be farmed is a statement that helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand,Sentence 1 states that crab farming involves cracking crab. Whether a crab can be farmed is a statement that helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand the importance of the crab industry. This helps us understand,0,833,256,10
evict_random_r025_s42,explain,5a80ef1555429938b614225e,hard,bridge,The German geographer and geopolitician Otto Maull was part of a team led by Haushofer whose close associate was a prominent politician in Nazi Germany born in 1894 who served under Hitler in 1933 as what capacity?,Appointed Deputy Führer,2 7,2 4 7 8 9,[1] Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto,[1] Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto Otto,0,938,256,10
evict_random_r025_s42,explain,5abd0553554299700f9d7963,hard,bridge,"Archie Norman will succeed Robert Swannell as chairman of what British multinational retailer that is headquartered in the city of Westminster, London?",Marks and Spencer plc,0 8,8 0 4 1 3,"[5] Next decribes the role of Next plc, which is a major retailer in the United","[1] Archie Norman discusses the role of Marks & Spencer, which is a major retailer in the United Kingdom.
[5] Deben mentions that Next plc is the British retailer for whom some role.
Next, Archie Norman discusses the role of Next plc, which is a British retailer for whom some role.
[6] Archie Norman was the chairman of Marks & Spencer, which is a major retailer in the United Kingdom.
Norms discusses the role of Next plc, which is a major retailer in the United Kingdom.
[5] Next decribes the role of Next plc, which is a major retailer in the United Kingdom.
[6] Next decribes the role of Next plc, which is a major retailer in the United Kingdom.
[5] Next decribes the role of Next plc, which is a major retailer in the United Kingdom.
[5] Next decribes the role of Next plc, which is a major retailer in the United Kingdom.
[5] Next decribes the role of Next plc, which is a major retailer in the United Kingdom.
[5] Next decribes the role of Next plc, which is a major retailer in the United Kingdom.
[5] Next decribes the role of Next plc, which is a major retailer in the United",0,683,256,10
evict_random_r025_s42,explain,5a8dad37554299068b959d94,hard,comparison,Both Phaedranassa and Mitella are considered the classification of what level of species?,genus,2 7,7 2 8 6 5,Both help in the,"[1] Phrases state that Phaedanassa is a genus of plants.
Phaedanassa is stated to be a genus of plants.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the system.
Both help in the",0,942,256,10
