setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_paragraphs
topk_02_explain,explain,5a78abbc554299148911f90c,hard,bridge,Which bi-weekly publication ranked Schreiber Foods as number 81 in 2016.,Forbes ranked Schreiber Foods,2 8,8 2,Forbes,"[1] Schreiber Foods is a dairy company with annual sales over $5 billion and is ranked 81st by Forbes in 2016.
[2] Forbes is an American business magazine published bi-weekly that ranks companies.
Answer: Forbes",1,350,54,10
topk_02_explain,explain,5a7a455c5542994f819ef1a7,hard,comparison,"Who died first, George Archainbaud or Ralph Murphy?",George Archainbaud,5 6,5 6,"February 10, 1967","[1] George Archainbaud died on February 20, 1959.
[2] Ralph Murphy died on February 10, 1967.
[1] and [2] provide the dates of death for both individuals.
Answer: February 10, 1967",1,256,67,10
topk_02_explain,explain,5a7f53445542992097ad2f15,hard,bridge,Which star of A Family Affair was born in September of 1948?,Samuel Hui,5 6,6 9,Kathy Garver,"[1] states that A Family Affair is a 1984 film directed by and starring Dean Shek.
[2] provides information about Kathy Garver, who starred in ""Family Affair"" (a different show), but does not mention her birth month.
Answer: Kathy Garver",1,325,61,10
topk_02_explain,explain,5abdd8d95542991f6610606a,hard,bridge,How many episodes did the season of The Simpsons which featured the voice of Lisa Kudrow contain?,It contains twenty-three episodes,0 3,0 3,23,"[1] states that ""Lard of the Dance"" is the first episode of ""The Simpsons'"" tenth season. It mentions a new student (voiced by Lisa Kudrow) distracting Lisa's friends.
[2] provides information about ""The Simpsons'"" tenth season containing twenty-three episodes, starting with ""Lard of the Dance"".
Connecting these:
Since ""Lard of the Dance"" is the first episode of the season and Lisa Kudrow voices a new student who distracts Lisa's friends, we know this season included the episode featuring Lisa Kudrow's voice.
Answer: 23",1,381,123,10
topk_02_explain,explain,5a83c3275542996488c2e4be,hard,bridge,Which rivers have their confluence at the city Shelly Hruska is from?,Red and Assiniboine Rivers,3 8,3 6,"Kaveri, Kabini","Sentence 1: Shelly Hruska is a Canadian Metis ringette and bandy player, coach, and teacher from Winnipeg, Manitoba.
Sentence 2: Winnipeg, Manitoba is the city where Shelly Hruska is from.
Sentence 3: Shelly Hruska helped lead Team Canada to victory at the World Bandy Championship in 2009.
Connecting the useful passages: Shelly Hruska's connection to Winnipeg, Manitoba implies that the city where she is from is the location of the confluence of rivers.
Answer: Kaveri, Kabini",1,522,119,10
topk_02_explain,explain,5a712beb5542994082a3e61c,hard,bridge,What Golden Globe Award actor starred in the film Little Fugitive?,Peter Dinklage,2 3,3 7,Nicholas Nolte,"Sentence 1: [1] Little Fugitive is a 2006 remake of the film of the same name directed by Joanna Lipper and produced by Nicholas Paleologos.
Sentence 2: [2] Nicholas King Nolte (born February 8, 1941) is an American actor and former model.
Connecting: Nicholas Nolte, mentioned as an actor in [2], did not star in Little Fugitive as he is not associated with the film in the given context.
Answer: Nicholas Nolte",1,566,113,10
topk_02_explain,explain,5a793f505542994bb9456fd1,hard,comparison,Who was born first out of Leopold Lummerstorfer and Laurent Touil-Tartour?,Leopold Lummerstorfer,0 7,0 7,1968,"[1] states that Leopold Lummerstorfer was born in 1968. [2] mentions Laurent Touil-Tartour was born on November 23, 1971.
Since 1968 comes before 1971, Leopold Lummerstorfer was born first.
Answer: 1968",1,339,77,10
topk_02_explain,explain,5ae7eb3c5542994a481bbe20,hard,bridge,The Panel with striding lion was one of many that lined the way north of the gate to the inner city of what location?,Babylon,2 8,8 5,Babylon,"[1] states: The Panel with striding lion is located in the Metropolitan Museum of Art, New York, and lined the Processional Way north of the Ishtar Gate.
[2] states: Striding Lion, which is similar to the Panel with striding lion, lined the processional way from the Ishtar Gate to the temple of Marduk.
Connecting these:
Since the Panel with striding lion and Striding Lion are similar and both lined the processional way from the Ishtar Gate, and Striding Lion is from Babylon, we can infer that the Panel with striding lion also lined the way north of the Ishtar Gate, which was part of the inner city of Babylon.
Answer: Babylon",1,386,145,10
topk_02_explain,explain,5a8809d755429938390d3ed6,hard,bridge,"John Robert Marks III, the former Mayor of Tallahassee, Florida was succeeded by an American politician who ecame the youngest person ever elected to what?",Tallahassee City Commission,0 8,8 0,Tallahassee City Commission,"[1] states that John Robert Marks III was the mayor of Tallahassee from 2003 to 2014.
[2] mentions that Andrew Gillum became the youngest person ever elected to the Tallahassee City Commission at the age of 23 in 2003.
Connecting these:
Since Andrew Gillum succeeded John Robert Marks III as mayor of Tallahassee and was the youngest person ever elected to the Tallahassee City Commission, we can deduce...
Answer: Tallahassee City Commission",1,367,109,10
topk_02_explain,explain,5ae73eca5542991e8301cc37,hard,bridge,What other notable role did the star actor from Jeremy perform?,the voice of The Beast,1 7,7 2,Duke Kramer,"[1] states that Robby Benson starred in Jeremy alongside Glynnis O'Connor. [2] mentions that Michael Louden played Duke Kramer on ""As the World Turn"" from 1988 to 1990. Therefore,
Answer: Duke Kramer",1,390,55,10
topk_02_explain,explain,5a7329a15542991f9a20c65f,hard,bridge,What record officially started in 1519 in the same state that holds the city Augustus Chapman Allen used his inheritance to fund the founding of?,The recorded History of Texas,1 9,4 6,No Records,"[1] states that Augustus Chapman Allen was born on July 4, 1806, in Canaseraga Village, New York.
[2] mentions Allen's Landing as the birthplace of Houston, which is in Texas.
[1] indicates that Augustus Chapman Allen founded the city of Houston.
Connecting these:
Since Augustus Chapman Allen founded Houston, and Houston is in Texas, we need to find a record in Texas dating back to 1519.
[2] does not provide information about records dating back to 1519 in Texas.
Answer: No Records",1,371,123,10
topk_02_explain,explain,5a7265825542997f827839a3,hard,bridge,What Olympic medal did the opponent of Crawford Ashley for the World Boxing Association (WBA) World super middleweight title win in 1984?,a silver medal,0 4,0 4,silver,"[1] states that Crawford Ashley challenged Virgil Hill for the WBA World super middleweight title.
[2] provides information about Virgil Hill's Olympic performance, mentioning he won a silver medal in the middleweight division at the 1984 Summer Olympics.
Answer: silver",1,556,58,10
topk_02_explain,explain,5a7147fd5542994082a3e758,hard,bridge,When was the king that started coin production in Copenhagen born?,2 February 1455,0 6,0 6,2 February 1455,"[1] states that King Hans started coin production in Copenhagen. [2] provides information about King Hans, including his birth date of 2 February 1455.
Connecting the useful passages:
From [2], we know that King Hans, who started coin production in Copenhagen, was born on 2 February 1455.
Answer: 2 February 1455",1,400,80,10
topk_02_explain,explain,5abebb8f5542994516f4540a,hard,bridge,Which English singer from the 1960s has an album entitled Dangerous Acquaintances released in 1981?,Marianne Evelyn Gabriel Faithfull,3 8,8 3,Marianne Faithfull,"[1] Dangerous Acquaintances is the eighth studio album by English singer Marianne Faithfull. [1] This passage states that Marianne Faithfull released the album ""Dangerous Acquaintances"" in 1981.
[1] Connecting these, we can conclude that Marianne Faithfull, an English singer from the 1960s, has an album entitled ""Dangerous Acquaintances"" released in 1981.
Answer: Marianne Faithfull",1,341,103,10
topk_02_explain,explain,5ae70ed7554299572ea546a1,hard,bridge,"Victor Varnada directed Twisted Fortune, which starred which brother of Eddie Murphy?",Charlie Murphy,0 1,0 1,Charlie Murphy,"[1] states that Victor Varnado directed Twisted Fortune. [1] mentions Charlie Murphy, who played a role in the movie. [1] also lists Eddie Murphy's older brother, Charlie Murphy, as an actor in the film.
Connecting the useful passages:
Since Victor Varnado directed Twisted Fortune and Charlie Murphy, who played a role in the movie, and Charlie Murphy is Eddie Murphy's older brother, we can conclude that Eddie Murphy's older brother starred in the film.
Answer: Charlie Murphy",1,369,104,10
topk_02_explain,explain,5ae65e6a5542996d980e7b1d,hard,bridge,In 1943 designer Robert Lutyens joined to board of a company headquartered in what city?,"City of Westminster, London",0 6,6 8,London,"[1] states that Robert Lutyens joined the board of Marks & Spencer in 1934, not 1943.
[2] does not provide information about Robert Lutyens joining any board.
Connecting the useful passages:
Since [1] confirms Lutyens joined Marks & Spencer's board in 1934 and [2] discusses Lutyens' work with Marks & Spencer, we can infer that the company was headquartered in a city where Lutyens worked.
Answer: London",1,475,106,10
topk_02_explain,explain,5a7929c8554299029c4b5f11,hard,comparison,"Which breed of dog has origins outside of the United States, Old German Shepherd Dog or Black Mouth Cur?",Old German Shepherd Dog,7 8,7 1,German Shepherd,"[1] The Black Mouth Cur is a hunting and cattle dog originating in the Southern United States.
[2] The German Shepherd originates in Germany.
Answer: German Shepherd",1,352,34,10
topk_02_explain,explain,5ab5895f554299637185c5c2,hard,bridge,The Schumann–Runge bands are named for at least one German what?,mathematician,4 6,6 4,German physicist,"[1] states that the Schumann–Runge bands are named after Victor Schumann and Carl Runge.
[2] provides information that Carl Runge was a German mathematician, physicist, and spectroscopist.
Connecting these:
Since Carl Runge is identified as a German physicist associated with the Schumann–Runge bands, we can conclude that the bands are named for at least one German physicist.
Answer: German physicist",1,229,88,10
topk_02_explain,explain,5ae532f85542990ba0bbb20a,hard,bridge,Who was the gunman of the hostage crisis which Chris Reason was awarded the Graham Perkin Australian Journalist of the Year Award for his coverage of?,Man Haron,0 3,3 8,Omar Khadr,"[1] states that Chris Reason was awarded the award for his coverage of the Lindt Cafe siege in December 2014. [2] provides information about the award but does not mention the gunman.
Connecting the useful passages:
Chris Reason's award was related to his reporting on the Lindt Cafe siege in December 2014, where he covered the event.
Answer: Omar Khadr",1,211,82,10
topk_02_explain,explain,5a84f8555542997175ce1f3a,hard,bridge,The winner of the FIA World Endurance Championship in 2013 drove the Toyota TF101 with who?,Mika Salo,0 8,8 9,Mika Salo,"[1] states that the TF101 was used for testing purposes during the 2001 season.
[2] mentions Sébastien Buemi driving for Toyota in the FIA World Endurance Championship in 2014.
[2] also states that Buemi won the FIA World Endurance Championship in 2014.
Connecting these:
Sébastien Buemi, who won the FIA World Endurance Championship in 2014, drove for Toyota but not the TF101, which was used for testing in 2001.
Answer: Mika Salo",1,419,129,10
topk_02_explain,explain,5ae7257a554299572ea54731,hard,bridge,"What character did Selina Giles play in the 2005 dystopian political thriller named ""V for Vendetta""?",Evey's mother,0 8,0 8,Evey,"[1] states that Hugo Weaving portrays V, an anarchist freedom fighter in the 2005 dystopian political thriller ""V for Vendetta"". [2] mentions Selina Giles played Evey, a young, working-class woman caught up in V's mission in the film. Therefore, Selina Giles played Evey in ""V for Vendetta"".
Answer: Evey",1,349,78,10
topk_02_explain,explain,5ae4903855429913cc2044a0,hard,comparison,What do Woodstock and American Dream have in common?,documentary film,1 4,1 6,None,"[1] states that American Dream is a 1990 documentary film.
[2] states that American Dream is an album by LCD Soundsystem released in 2017.
Neither passage mentions Woodstock, so there is no commonality between Woodstock and American Dream.
Answer: None",1,277,61,10
topk_02_explain,explain,5ab209ec554299722f9b4ca2,hard,bridge,What video game character did the voice actress in the animated film Alpha and Omega voice?,"Kairi in the video game series ""Kingdom Hearts"".",2 7,7 4,Kate Higgins,"[1] states that Alpha and Omega is a series of eight animated films produced by Crest Animation Productions and distributed by Lionsgate Films.
[2] mentions that Kate Higgins voiced characters in the ""Alpha and Omega"" sequels.
Answer: Kate Higgins",1,384,50,10
topk_02_explain,explain,5a758ce05542992db947367c,hard,bridge,Who is younger Jenny Bae or Lionel Richie ?,Jenny Bae,0 5,5 0,1980,"[1] Jenny Bae was born in 1980.
[2] Lionel Richie was born in 1949.
Jenny Bae was born more recently than Lionel Richie.
Answer: 1980",1,349,48,10
topk_02_explain,explain,5add98985542990dbb2f7e82,hard,bridge,What was the occupation of the man who published an individualist anarchist journal?,American schoolteacher and publisher,6 8,7 4,Albert Libertad,"[1] states that L'Anarchie was a French individualist anarchist journal established by Albert Libertad in April 1905. [1] mentions that Libertad was an individualist anarchist.
Answer: Albert Libertad",1,335,48,10
topk_02_explain,explain,5a82a91155429940e5e1a911,hard,comparison,Which documentary film came out first The Last Lions or Prophet's Prey ?,The Last Lions,1 7,7 1,The Last Lions,"[1] states that ""The Last Lions"" is a 2011 African nature documentary filmed by Dereck and Beverly Joubert.
[2] mentions ""Prophet's Prey"" is a 2015 American documentary film directed by Amy J. Berg.
Connecting these useful passages:
Since ""The Last Lions"" was released in 2011 and ""Prophet's Prey"" was released in 2015, we can conclude which came out first.
Answer: The Last Lions",1,435,107,10
topk_02_explain,explain,5a7b3f4d5542992d025e67bb,hard,bridge,"Which songwriting duo composed music for ""La La Land"", and created lyrics for ""A Christmas Story: The Musical""?",Pasek & Paul,2 8,7 2,Pasek and Paul,"[1] states that ""La La Land"" is a song recorded by Demi Lovato, with co-writers including the Jonas Brothers.
[2] mentions that Benj Pasek and Justin Paul, known as Pasek and Paul, composed music for ""La La Land"".
Connecting these useful passages:
Pasek and Paul, mentioned in [2], composed music for ""La La Land"" as stated in [2].
Answer: Pasek and Paul",1,421,96,10
topk_02_explain,explain,5ae10df355429920d52342ac,hard,bridge,Where was the host of Australia's Got Talent born?,"Warrnambool, Victoria",2 4,2 5,Dave Hughes,"Sentence 1: [1] states that Dave Hughes replaced Morris as the host of Australia's Got Talent.
Sentence 2: [1] does not provide information about where Dave Hughes was born.
Connection: While [1] tells us who replaced Morris as host, it does not give any information about the birthplace of the new host.
Answer: Dave Hughes",1,461,73,10
topk_02_explain,explain,5a77121a5542994aec3b71db,hard,comparison,"Which 1970's film was released first, Charley and the Angel or The Boatniks?","The Boatniks is a 1970 American comedy film starring Robert Morse, Stefanie Powers, Don Ameche and Phil Silvers.",3 9,3 9,1970,"[1] states that The Boatniks is a 1970 American comedy film. [2] mentions Charley and the Angel as a 1973 Disney family/comedy film. [1] helps answer the question.
Answer: 1970",1,285,57,10
topk_02_explain,explain,5a90503755429916514e7470,hard,bridge,What title did the Queen of the United Kingdom of Great Britain and Ireland give to Jeremiah Meyer?,Painter in Miniatures,0 7,7 0,Painter in Miniatures,"[1] states that Jeremiah Meyer was Painter in Miniatures to Queen Charlotte. [2] confirms that Charlotte was the Queen of Great Britain and Ireland from 1761 until 1801. Therefore, the title given to Jeremiah Meyer by the Queen of the United Kingdom of Great Britain and Ireland was Painter in Miniatures.
Answer: Painter in Miniatures",1,371,75,10
topk_02_explain,explain,5ae81b2755429952e35eaa1e,hard,bridge,What Cuban preisdent overthrew Mary Tarrero-Serrano?,Fulgencio Batista y Zaldívar,8 9,8 3,Fulgencio Batista,"[1] states that Mary Tarrero-Serrano was the First Lady of Cuba from 1948 to 1952, and her husband was Cuban President Carlos Prio, who was overthrown by Fulgencio Batista in a military coup.
Connecting the useful passages:
First, we know that Mary Tarrero-Serrano's husband, Carlos Prio, was the Cuban president who was overthrown by Fulgencio Batista.
Answer: Fulgencio Batista",1,370,105,10
topk_02_explain,explain,5adc760c5542994650320d11,hard,bridge,who starred in the English-language Danish experimental horror film which Lars von Triers received award for,Willem Dafoe,0 5,0 5,"Willem Dafoe, Charlotte Gainsbourg","[1] states that Antichrist is a 2009 English-language Danish experimental horror film directed by Lars von Trier and starring Willem Dafoe and Charlotte Gainsbourg.
[2] mentions that Lars von Trier's ""Antichrist"" won awards at the 63rd Bodil Awards.
Connecting these:
[1] confirms the cast of Antichrist, including Willem Dafoe and Charlotte Gainsbourg.
Answer: Willem Dafoe, Charlotte Gainsbourg",1,492,105,10
topk_02_explain,explain,5ab85a1155429934fafe6d7c,hard,comparison,Are both Rutgers University and Carnegie Mellon University located in America?,yes,1 5,5 1,Yes,"[1] Carnegie Mellon University is a private research university in Pittsburgh, Pennsylvania.
[2] Rutgers, The State University of New Jersey is an American public research university.
These sentences indicate that both universities are located in America.
Answer: Yes",1,189,48,10
topk_02_explain,explain,5ae67fad5542991bbc976100,hard,bridge,"The Mutlu Onaral album ""Livin' It"" was produced by the bassist for what duo?",Hall & Oates,0 6,6 4,Tom Wolk,"[1] states that Mutlu Onaral's debut album ""Livin' It"" was produced by Tom Wolk, who also provided backing vocals on two of the songs.
[2] does not mention any producers or provide information about Tom Wolk's involvement with duos.
Connecting these useful passages:
Tom Wolk, who produced Mutlu Onaral's album ""Livin' It"", also provided backing vocals on two songs but there is no mention of him being associated with any duo.
Answer: Tom Wolk",1,528,107,10
topk_02_explain,explain,5adff4a555429925eb1afb91,hard,comparison,"Which airport is closer to the Atlantic ocean: Wilmington International Airport, or Texarkana Regional Airport?",Wilmington International Airport,0 5,5 0,Wilmington International Airport,"[1] states that Texarkana Regional Airport is in Texarkana, Arkansas, approximately 3 miles east of the state line with Texas.
[2] mentions Wilmington International Airport is located just north of Wilmington, North Carolina, near the Atlantic Ocean.
Connecting these:
Texarkana Regional Airport is in Arkansas, while Wilmington International Airport is in North Carolina, closer to the Atlantic Ocean.
Answer: Wilmington International Airport",1,359,84,10
topk_02_explain,explain,5ae527945542993aec5ec167,hard,bridge,The youngest male model ever to participate in Seoul Fashion Week stars with Park Hae-jin and Kang So-ra ina tv series that last aired on what date?,"July 8, 2014",1 9,9 0,2016,"[1] Lee Jong-suk is a South Korean actor and model who debuted in 2005 as a runway model, becoming the youngest male model ever to participate in Seoul Fashion Week.
[2] My Lawyer, Mr. Jo stars Park Shin-yang, Kang So-ra, Ryu Soo-young, Park Sol-mi and based on the same-titled webtoon, it aired on KBS2.
Connection: Lee Jong-suk, who became the youngest male model at Seoul Fashion Week, did not star in My Lawyer, Mr. Jo, but the information about the show's air date is relevant.
Answer: 2016",1,353,135,10
topk_02_explain,explain,5a8a40015542996c9b8d5e72,hard,bridge,Which television series was part of Cartoon Network's 2017 April Fools' prank and had a song by Justin Roiland played during the third season of the same show?,Rick and Morty,1 2,8 1,Fish Hooks,"[1] states that Justin Roiland is the voice of Oscar on ""Fish Hooks"", a Disney Channel show.
[2] mentions that ""Rick and Morty"" had an April Fools' prank where ""The Rickshank Rickdemption"" was replayed every half hour from 8pm to 12am ET.
Connecting these:
Since ""Fish Hooks"" is mentioned alongside Justin Roiland's work and ""Rick and Morty"" had an April Fools' prank in 2017, we can infer that ""Fish Hooks"" was likely part of the prank.
Answer: Fish Hooks",1,412,124,10
topk_02_explain,explain,5a8d64305542994ba4e3dc80,hard,bridge,"What Province in Sicily, founded in the eighth century B.C., was the birthplace of the famous historical mathematician Archimedes?",Province of Syracuse,0 4,4 0,Province of Syracuse,"[1] Syracuse, Sicily. Syracuse ( ; Italian: ""Siracusa"" , ] ; Sicilian: ""Sarausa/Seragusa"" ; ; Ancient Greek: Συράκουσαι , ""Syrakousai""; Medieval Greek: Συρακοῦσαι ) is a historic city in Sicily, the capital of the province of Syracuse.
[2] The Province of Syracuse (Italian: Provincia di Siracusa ; Sicilian: Pruvincia di Sarausa) is a province in the autonomous island region of Sicily in Italy. Its capital is the city of Syracuse, a town which was established by Greek colonists arriving from Corinth in the eighth century B.C.
Answer: Province of Syracuse",1,436,159,10
topk_02_explain,explain,5a727a635542994cef4bc2c9,hard,bridge,What type of ovulation does the animal formerly known as the pygmy chimpanzee have?,Concealed ovulation,1 7,1 5,None provided,"[1] states that the bonobo was formerly called the pygmy chimpanzee. [2] mentions that the common chimpanzee is also colloquially called the chimpanzee. Neither passage directly discusses ovulation types.
Answer: None provided",1,353,49,10
topk_02_explain,explain,5a8789115542994846c1cd9a,hard,bridge,Imran Khan has worked in what type of films refering to the Pashto Language film industry?,Pollywood,1 9,1 9,Pollywood,"[1] states that Imran Khan is a Pakistani film actor who has worked in Lollywood and Pollywood films.
[2] provides information about Pollywood, which is the Pashto language film industry of Pakistani cinema based in Peshawar.
Connecting the useful passages:
Since [1] mentions Imran Khan's work in Pollywood and [2] defines Pollywood as the Pashto language film industry, we can conclude that Imran Khan has worked in Pashto language films.
Answer: Pollywood",1,244,106,10
topk_02_explain,explain,5ac3165c5542995ef918c10a,hard,bridge,Which American film director hosted the 18th Independent Spirit Awards in 2002?,John Waters,5 6,6 4,John Waters,"[1] states that the 2002 Independent Spirit Awards were hosted by John Waters.
[1] provides the information needed to answer the question.
Answer: John Waters",1,254,36,10
topk_02_explain,explain,5a724ba25542990c210a40c7,hard,bridge,What is the English translation of the social group which Baran Khan Kudezai was a part of?,grand assembly,7 8,7 3,Marmakhel Tribe,"[1] states that Malak Baran Khan Kudezai was a politician and Chief of the Marmakhel Tribe. This passage mentions the social group to which Baran Khan Kudezai belonged.
[2] does not provide information about Baran Khan Kudezai's social group. It discusses Gul Baran Khiljii instead.
Connecting the useful passages:
[1] specifies the social group as the Marmakhel Tribe, while [1] also provides additional information about its members.
Answer: Marmakhel Tribe",1,290,113,10
topk_02_explain,explain,5ab5c31b554299488d4d9a19,hard,bridge,"""Aroma-scope"" used in Spy Kids 4 is reminiscent of what marketing gimmick used in Polyester in 1981?","""Odorama""",2 5,5 2,Odorama,"[1] states that Spy Kids 4 uses Aroma-scope, which allows people to smell odors from the film via scratch & sniff cards.
[2] mentions that Polyester used Odorama, a similar gimmick where viewers could smell what they saw on screen through scratch and sniff cards.
Answer: Odorama",1,507,64,10
topk_02_explain,explain,5a74b66a55429929fddd84cb,hard,comparison,Was Lee Grant or Colin Campbell born first?,James Colin Campbell,6 8,8 3,11 October 1859,"[1] states that Colin Campbell was born on 11 October 1859.
[2] states that Lee Grant was born on 3 August 1931.
[1] and [2] provide birth dates for both individuals.
11 October 1859 comes before 3 August 1931.
Answer: 11 October 1859",1,277,83,10
topk_02_explain,explain,5ae254565542992decbdccbb,hard,bridge,"In what year was the writer of the drama ""Ingenious"" born?",1959,0 6,0 9,1958,"[1] states that Ingenious is a drama produced in 2009 and written by Jeanette Winterson. [2] provides information about John Tinker, who is described as the co-creator of ""Judging Amy"" and has no relation to the writer of Ingenious. [1] does not provide the birth year of the writer of Ingenious.
Answer: 1958",1,318,84,10
topk_02_explain,explain,5ae7281c5542991e8301cb69,hard,bridge,The fourth episode The Simpsons' seventh season has what kind of theme?,spiritual,4 5,4 6,Religion,"[1] Religion is a recurring theme in ""The Simpsons"".
[2] ""The Simpsons 138th Episode Spectacular"" is the tenth episode of ""The Simpsons' seventh season"".
Connecting these:
Since ""The Simpsons 138th Episode Spectacular"" is the tenth episode of the seventh season, and religion is a recurring theme in the show, we can infer that the fourth episode likely shares this theme.
Answer: Religion",1,420,90,10
topk_02_explain,explain,5ae048a255429924de1b708e,hard,bridge,What movie did Pitof direct which had an action-adventure tie-in video game based off of it in 2004?,Catwoman,2 5,1 8,None,"[1] states that Shrek Forever After is based on the film ""Shrek"".
[2] mentions a ""Star Trek"" video game but does not specify a director or year.
These passages do not provide information about a movie directed by Pitof or an action-adventure video game based on it in 2004.
Answer: None",1,436,71,10
topk_02_explain,explain,5a7a36e65542990198eaf0ea,hard,bridge,When was the creator of Bully Boy born?,3 May 1958,4 6,4 3,Not provided,"[1] states that ""Bully Boy"" is a play by Sandi Toksvig, who is British-Danish. [2] defines a ""bully boy"" as a young tough capable of fighting and punishing others. This information does not provide Sandi Toksvig's birth date.
Answer: Not provided",1,237,66,10
topk_02_explain,explain,5ac1d4ad5542994d76dccef7,hard,bridge,"Which of the seven Disney characters who had been given a series of their own, starring in cartoons who opened with their own logo is a fictional character who first appeared in Disney's ""Pinocchio""?",Figaro,0 6,0 6,Figaro,"[1] states that Figaro is a fictional character who first appeared in Disney's ""Pinocchio"".
[2] mentions Figaro as one of seven Disney characters who had a series of their own, with logos opening their cartoons.
Connecting these:
Since Figaro is mentioned in both contexts and [1] confirms he is a character from ""Pinocchio"", we can conclude that Figaro fits the criteria of being a fictional character from ""Pinocchio"" among those with their own series.
Answer: Figaro",1,361,105,10
topk_02_explain,explain,5a7cef6955429909bec768ad,hard,bridge,"Which municipality of Gunnison County, Colorado is now called ""the last great Colorado ski town"" and is located near the Lucky Jack mine?","Crested Butte, Colorado",2 7,7 4,Gunnison,"[1] states that the Lucky Jack mine is located West of Crested Butte, Colorado in Gunnison County, Colorado.
[2] mentions Gunnison as the county seat and most populous municipality of Gunnison County, Colorado.
[1] provides information about the Lucky Jack mine's location within Gunnison County.
[2] does not mention any ski towns or provide specific locations.
Connecting the useful passages:
Since the Lucky Jack mine is located in Gunnison County, and Gunnison is the county seat and most populous municipality, we can infer that Gunnison might be considered the ""last great Colorado ski town"" based on its prominence.
Answer: Gunnison",1,348,133,10
topk_02_explain,explain,5a7a47be5542994f819ef1b2,hard,bridge,Near the banks of what river is the city in Romania with a partner Aspen Institute located?,Dâmbovița River,2 4,4 2,Dâmbovița River,"[1] The Aspen Institute is headquartered in Washington, D.C., United States, and has campuses in Aspen, Colorado, and near the shores of the Chesapeake Bay at the Wye River in Maryland.
[2] Bucharest is the capital and largest city of Romania, as well as its cultural, industrial, and financial centre. It is located in the southeast of the country, at , on the banks of the Dâmbovița River, less than 60 km north of the Danube River and the Bulgarian border.
[1] The Aspen Institute has a campus near the shores of the Chesapeake Bay at the Wye River in Maryland.
[2] The city in Romania with a partner Aspen Institute is Bucharest, which is located on the banks of the Dâmbovița River.
Answer: Dâmbovița River",1,398,176,10
topk_02_explain,explain,5ab5f249554299488d4d9a5d,hard,bridge,What class of yamaha class sport bike motorcycle did Ryuji Yokoa use when he finished as champion in the MFJ All Japan Road Race GP250 Championship in 2006?,Yamaha 600 class,1 8,1 4,Yamaha YZF-R6,"[1] states that Ryuji Yokoe won the MFJ All Japan Road Race ST600 Championship in 2015 with a Yamaha YZF-R6.
[1] mentions that he previously competed in the MFJ All Japan Road Race GP250 Championship and won it in 2006.
[1] indicates that he used a Yamaha YZF-R6 in the GP250 Championship.
Answer: Yamaha YZF-R6",1,456,95,10
topk_02_explain,explain,5a8b6d885542997f31a41d25,hard,bridge,"Which actress is ""Beyond Rangoon"" was also in ""True Romance"" and ""Ed Wood?""",Patricia Arquette,0 8,0 9,Patricia Arquette,"[1] states that Patricia Arquette acted in ""Beyond Rangoon"". [2] mentions Patricia Arquette in the supporting cast of ""Ed Wood"". [2] also mentions Sarah Jessica Parker, but she is not in ""Beyond Rangoon"".
Connecting the useful passages:
Patricia Arquette appeared in both ""Beyond Rangoon"" and ""Ed Wood"".
Answer: Patricia Arquette",1,317,80,10
topk_02_explain,explain,5ab2d3c5554299295394687a,hard,bridge,"Isaac Live Schreiber, better known as Live Schrieber, acted in Salt, a 2010 American action thriller film directed by whom?",Phillip Noyce,2 9,9 2,Phillip Noyce,"Sentence 1: Salt (2010 film) is an American action thriller film directed by Phillip Noyce.
Sentence 2: Liev Schreiber, better known as Liev Schreiber, starred in the film Salt.
Chain of reasoning: Liev Schreiber was an actor in the film Salt, which was directed by Phillip Noyce.
Answer: Phillip Noyce",1,430,82,10
topk_02_explain,explain,5a8bc3ac5542995e66a47501,hard,bridge,Where is the head quarter of the Blue Bird Body Company?,"Fort Valley, Georgia",5 9,5 9,"Fort Valley, Georgia","Sentence 1: The Blue Bird Corporation (originally known as the Blue Bird Body Company) is an American bus manufacturer headquartered in Fort Valley, Georgia.
Sentence 2: This information directly answers where the headquarters of the Blue Bird Body Company is located.
Answer: Fort Valley, Georgia",1,280,57,10
topk_02_explain,explain,5a8d50fb55429941ae14dfa2,hard,bridge,"The Bodie & Benton Railway was a narrow gauge common carrier railroad in California, from the Mono Mills to a terminus in a ghost town located how many miles away from Lake Tahoe ?",75 mi,2 4,4 2,75,"[1] states that the Bodie & Benton Railway ran from Mono Mills to Bodie, a ghost town in Mono County, California.
[2] provides information that Bodie is about 75 miles southeast of Lake Tahoe.
Connecting these:
Since the Bodie & Benton Railway ended in Bodie, and Bodie is 75 miles from Lake Tahoe, we can conclude that the railway started near Mono Mills, which would be approximately 75 miles away from Lake Tahoe.
Answer: 75",1,313,103,10
topk_02_explain,explain,5a7b2c9155429927d897bf51,hard,comparison,"Who was born first, Little Feat's Lowell George, or Ian Hunter from Mott the Hoople?",Ian Hunter,3 9,3 9,Ian Hunter,"Sentence 1: [1] Ian Hunter was born on 3 June 1939.
Sentence 2: [2] Lowell George was born on April 13, 1945.
Chain of reasoning: Ian Hunter was born earlier than Lowell George based on their birth dates provided in the passages.
Answer: Ian Hunter",1,356,70,10
