setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_paragraphs
evict_sink4_r025,short,5a88bd1d554299206df2b357,hard,bridge,"When did the character on Grey's Anatomy, played by the same actor who portrayed Rev James Lawson in ""Lee Daniel's The Butler"", debut?","season six, episode 5, ""Invasion""",2 5,5 2 4 3 1,"August 21, 2010",,1,761,10,10
evict_sink4_r025,short,5a7652785542992db9473760,hard,comparison,"Which of the following is known for his work ""Good Bye Lenin!"" in 2003: Vladimir Danilevich or Wolfgang Becker?",Wolfgang Becker,2 7,2 6 7 8 5,Wolfgang Becker,,1,457,4,10
evict_sink4_r025,short,5ae5aba0554299546bf82f17,hard,bridge,"Which of Tara Strong major voice role in animated series is an American animated television series based on the DC Comics fictional superhero team, the ""Teen Titans""?",Teen Titans Go!,2 4,1 2 8 5 4,Teen Titans Go!,,1,671,4,10
evict_sink4_r025,short,5ab42f3c55429942dd415ebc,hard,bridge,What is the translation of the name of the river on which Widnes is located ?,boundary river,1 7,7 1 2 0 8,River,,1,877,1,10
evict_sink4_r025,short,5a828c3355429940e5e1a8f0,hard,bridge,"Kung Fu Magoo is a Mexican-American animated action comedy film with an English voice cast star best known for her roll as what in ""Naruto""?",Naruto Uzumaki,3 5,3 1 2 5 9,Naruto,,1,642,3,10
evict_sink4_r025,short,5abf1a6b5542997ec76fd3c1,hard,bridge,From which alphabet was this alphabet derived that the name of the club Ilysiakos B.C. has the starting letter of?,Phoenician alphabet,8 9,8 0 9 2 6,Greek,,1,815,1,10
evict_sink4_r025,short,5ae3b1ba5542992f92d82343,hard,bridge,Which university did the third pick by the Philadelphia 76ers in the 2014 NBA draft attend before he was drafted?,University of Kansas,2 6,6 9 3 7 8,University of Kentucky,,1,1048,3,10
evict_sink4_r025,short,5adfc8f45542992d7e9f93d0,hard,bridge,What English rock band with Guy Garvey did Joe Duddell work with?,Elbow,3 4,9 4 3 8 1,Elbow,,1,499,2,10
evict_sink4_r025,short,5ab55e015542992aa134a2d3,hard,bridge,The Hong Kong Museum of Coastal Defence is located on an island with a population of what?,"1,289,500",5 6,6 5 9 3 4,Hong Kong,,1,569,2,10
evict_sink4_r025,short,5ae7909f5542994a481bbda6,hard,bridge,Which of the teams for which Colin Kolles is the former team principal and managing director was sold and renamed Force India at the end of the 2007?,Spyker F1,8 9,8 0 3 9 4,Force India F1,,1,1155,4,10
evict_sink4_r025,short,5a88401c5542994846c1ce60,hard,bridge,When was the conference the The 1998 West Virginia Mountaineers football team was part of created?,1979,3 9,9 1 8 4 5,Big 12,,1,923,4,10
evict_sink4_r025,short,5a8799c55542996e4f308877,hard,bridge,"Jens Risom introduced what type of design, characterized by minimalism and functionality?",Scandinavian design,1 9,1 9 5 6 3,Mid-1990s,,1,701,7,10
evict_sink4_r025,short,5adcaa7f5542990d50227cdb,hard,bridge,How many chapters does Yōko Shōji's most famous manga have?,24,5 6,5 6 9 0 7,20,,1,793,2,10
evict_sink4_r025,short,5ae6179b5542992663a4f25b,hard,bridge,Which Hong Kong actor born on 19 August 1946 starred in The Sentimental Swordsman,Tommy Tam Fu-Wing,0 7,7 1 8 0 6,Ti Lung,,1,664,2,10
evict_sink4_r025,short,5ae5b06e554299546bf82f2a,hard,bridge,"What was the capacity of the stadium that Colección Privada that was filmed on October 10, 2000?","15,500",1 2,2 7 5 0 3,Madrid Arena,,1,1246,3,10
evict_sink4_r025,short,5aba89365542994dbf019932,hard,bridge,Who is the television producer who created a 2011 American film based on a novel by Hunter S Thompson?,Colin Vaines,5 6,5 1 4 0 3,Johnny Depp,,1,868,3,10
evict_sink4_r025,short,5ade982f554299728e26c753,hard,bridge,Where was the rapper in 13 Dead Men from?,New Orleans,4 6,6 0 3 4 5,New Orleans,,1,401,2,10
evict_sink4_r025,short,5ac401bb55429919431738f4,hard,bridge,Who worked on the origins of Mickey Mouse and created Oswald the Lucky Rabbit?,Ub Iwerks,4 6,6 0 7 8 9,Ub Iwerks,,1,697,4,10
evict_sink4_r025,short,5a8a07725542992d82986e5b,hard,bridge,"Along side Thomas Alan, which singer's first three albums were recorded at The Boarding House?",Steve Martin,5 8,8 4 9 7 5,Robin Williams,,1,634,2,10
evict_sink4_r025,short,5a7b55bc55429927d897bf98,hard,bridge,How many assists did the Bosnian football player account for during the 2008–09 VfL Wolfsburg season?,20 assists,3 9,3 9 4 5 2,20,,1,642,2,10
evict_sink4_r025,short,5a769b115542993569682c51,hard,bridge,What American bluegrass singer performed the song Restless with The New Nashville Cats?,Mark O'Connor,0 2,6 4 7 0 3,Rhonda Vincent,,1,747,3,10
evict_sink4_r025,short,5ae5736e5542990ba0bbb2b3,hard,bridge,"When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born?","April 1, 1949",0 4,0 4 6 2 8,Paul Manafort,,1,1013,2,10
evict_sink4_r025,short,5ae2125e554299495565d9db,hard,bridge,"On what street would one find the ""Journal Record Building"" in Oklahoma?",NW 5th,4 6,6 1 4 7 3,Lawrence Street,,1,652,3,10
evict_sink4_r025,short,5adfc06d55429906c02daa2a,hard,bridge,"What is the name of the largest shipping facility in the Northeastern United States, where the Boston Red Socks play?",Port of Boston,7 9,7 2 9 5 0,Nickerson Field,,1,728,3,10
evict_sink4_r025,short,5a7b22f8554299042af8f6ff,hard,bridge,Who was the opponent of the Republican of Indenosia when Nugroho Notosusanto served as a member of the Student Army,the Dutch Empire,2 9,9 4 2 1 5,Syarif Hidayatullah,,1,1047,7,10
evict_sink4_r025,short,5a72aec45542994cef4bc3d7,hard,comparison,"Which author lived longer, Nelson Algren or Nathanael West?",Nelson Algren,5 8,8 5 7 9 2,Nelson Algren,,1,577,4,10
evict_sink4_r025,short,5ab8a7f65542991b5579efca,hard,bridge,"The city in which the Disney Resort & Spa, Aulani is located in, is colloquially known as what?","the ""second city"" of Oahu",5 6,6 3 8 1 0,Kauai,,1,851,3,10
evict_sink4_r025,short,5ae2c4d75542991a06ce98d0,hard,comparison,"Who has a wider scope of profession, Pete Dexter or Elie Wiesel?","Eliezer ""Elie"" Wiesel KBE",2 8,2 8 3 7 5,Elie Wiesel,,1,657,4,10
evict_sink4_r025,short,5ac11139554299294b219083,hard,bridge,Creed features the boxer who held what WBC title from 2016 to 2017?,cruiserweight,0 7,0 7 9 1 5,Tony Bellew,,1,912,3,10
evict_sink4_r025,short,5a8a09ff5542992d82986e6b,hard,bridge,When did the husband of William Roper bornj who was also the father of Margaret Roper?,7 February 14786,0 7,2 9 7 3 1,1554,,1,612,4,10
evict_sink4_r025,short,5ab5052a5542990594ba9ccf,hard,bridge,Who did a new permanent member on the fourteenth season of So You Think You Can Dance play in High School Musical?,Gabriella Montez,1 2,2 8 6 5 1,Vanessa Hudgens,,1,696,4,10
evict_sink4_r025,short,5a775bab5542994aec3b72a8,hard,bridge,The National symbols of Albania are used in this part of Serbia that are composed of which municipalities?,municipalities of Bujanovac and Preševo,8 9,9 8 1 7 5,Borštica,,1,520,4,10
evict_sink4_r025,short,5ae4eb9255429908b63264ba,hard,bridge,What were the nations after 1722 that composed a culture that was extensively studied by William N. Fenton?,"Mohawk, Onondaga, Oneida, Cayuga, Seneca, and Tuscarora",2 4,2 4 8 7 1,Five,,1,823,1,10
evict_sink4_r025,short,5a8a57fe55429930ff3c0da0,hard,bridge,When did the Cartoon Network series that starred Jessie Usher as Lyle premiere?,"January 24, 2012",2 9,2 9 1 6 4,"January 10, 2008",,1,763,10,10
evict_sink4_r025,short,5a8ce851554299441c6b9f6c,hard,bridge,"The actor that plays Phileas Fogg in ""Around the World in 80 Days"", co-starred with Gary Cooper in a 1939 Goldwyn Productions film based on a novel by what author?",Charles L. Clifford,6 7,8 0 4 2 7,Jules Verne,,1,933,4,10
evict_sink4_r025,short,5a7e31c055429934daa2fbee,hard,comparison,"Which band was formed in a country closer to England, Kodaline or Rivermaya ?",Kodaline,1 9,1 9 2 7 5,Rivermaya,,1,698,3,10
evict_sink4_r025,short,5ae4d1a355429913cc204513,hard,bridge,"Which American BMX rider hosted a show that spun off from ""Real World"" and ""Road Rules""?",T. J. Lavin,2 4,2 3 4 5 8,Trent Tucker,,1,716,3,10
evict_sink4_r025,short,5ae763aa5542995703ce8c09,hard,bridge,Who voices Chef Mung Daal in the American animated television series created by C. H. Greenblatt?,William Dwight Schultz,2 7,2 8 7 6 3,Derek Mears,,1,680,4,10
evict_sink4_r025,short,5ae72b96554299572ea5474e,hard,bridge,"Risingson is the first single from what album by Massive Attack, that was the first to be produced by Neil Davidge, along with the group?",Mezzanine,2 9,3 2 7 9 5,Mezzanine,,1,693,3,10
evict_sink4_r025,short,5adfee9c55429906c02daa8a,hard,bridge,The music magazine launched by Rob Stone and Jon Cohen that interviewed CupcakKe about her album Audacious in September was the first print publication to be released where?,on iTunes.,4 6,4 3 6 2 9,New York,,1,661,2,10
evict_sink4_r025,short,5ab8ee805542991b5579f051,hard,bridge,The German who is credited with inventing the V-2 rocket and Saturn V was also a supervisor of what NASA program?,Applications Technology Satellites,0 6,6 8 2 1 7,NASA,,1,937,1,10
evict_sink4_r025,short,5a7a06525542990198eaf04f,hard,comparison,Who was born first David Draiman or Terry Kath?,David Michael Draiman,3 6,6 3 5 9 8,Terry Kath,,1,812,3,10
evict_sink4_r025,short,5a732aaa5542992359bc325a,hard,bridge,"Which career path did African-American activist Bertha Gilkey pursue in St. Louis, Missouri?",Property management,1 2,2 6 9 0 5,"St. Louis, Missouri",,1,989,5,10
evict_sink4_r025,short,5a7a70b355429941d65f2647,hard,comparison,"Who was born later, Jerry Garcia or Joe Gooch?",Joe Gooch,0 7,7 0 5 6 1,Joe Gooch,,1,516,4,10
evict_sink4_r025,short,5ab928c255429934fafe6e6e,hard,bridge,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",Der Rosenkavalier,2 8,8 2 0 5 4,Der Rosenkavalier,,1,854,5,10
evict_sink4_r025,short,5ab58ee6554299488d4d99d6,hard,bridge,"What is the birthdate of this American actor, director, and producer, who starred in Not Another B Movie?","February 13, 1946",0 2,2 5 1 8 9,1909-01-29,,1,751,10,10
evict_sink4_r025,short,5a79ad485542994bb9457036,hard,bridge,What competitions does Lai Shiu Wing team compete participate in?,FIFA World Cup,6 9,9 6 5 7 0,None,,1,711,1,10
evict_sink4_r025,short,5a7d2b5755429907fabef0c2,hard,bridge,To what team was the 2014 NBA Rookie of the Year traded in October 2016?,Chicago Bulls,5 8,5 9 3 2 8,Chicago Bulls,,1,919,2,10
evict_sink4_r025,short,5a8838635542997e5c09a5a9,hard,bridge,"""Angry Dad: The Movie"" is the fourteenth episode of a simpson's season that began airing on which date ?","September 26, 2010",6 7,6 1 7 0 2,"September 21, 1998",,1,651,10,10
evict_sink4_r025,short,5a7fa5b05542994857a7679b,hard,bridge,"In addition to the individual born on August 21, who else wrote He's The Great Imposter?",Sharon Sheeley,4 9,9 7 4 8 0,Shirley Manson,,1,1026,4,10
evict_sink4_r025,short,5a7df1095542990b8f503afe,hard,comparison,Who was born first out of Thomas Carr and Joyce Wieland?,Thomas Carr,3 6,6 3 1 9 0,12 October 1929,,1,396,8,10
evict_sink4_r025,short,5a74b4dc55429979e2882a00,hard,bridge,Which former lead guitarist has a solo album named two disc compilation album?,Ted Nugent,3 4,5 0 7 1 9,Brent Runey,,1,603,4,10
evict_sink4_r025,short,5a77c58b55429967ab105281,hard,comparison,"Who is still alive today, Franklin Adreon or Ryan Gosling?","Franklin ""Pete"" Adreon",4 9,4 9 5 2 8,Ryan Gosling,,1,677,3,10
evict_sink4_r025,short,5abe407155429976d4830ab4,hard,comparison,Are Joe Orton and Bernard-Marie Koltès both playwrights ?,yes,0 8,0 8 2 3 9,Yes,,1,816,1,10
evict_sink4_r025,short,5a8e42d15542995a26add4a6,hard,comparison,"Zhangye and Nan'an, Fujian are both located where?",People's Republic of China,7 9,7 9 3 0 1,Gansu Province,,1,610,4,10
evict_sink4_r025,short,5a8888e35542997e5c09a5f6,hard,bridge,In what town is the university which the Bryant Bulldogs represent?,"Smithfield, Rhode Island",4 8,0 9 4 8 2,Smithfield,,1,546,2,10
evict_sink4_r025,short,5a77ddb855429967ab1052d8,hard,bridge,"The True Colors World Tour was by what artist whose debut album was ""She's So Unusual""?","Cynthia Ann Stephanie ""Cyndi"" Lauper",0 4,0 4 6 9 7,Cyndi Lauper,,1,781,5,10
evict_sink4_r025,short,5a832fdd55429954d2e2ec4f,hard,bridge,Who founded O Magazine that contained Elissa Schappell's second book of fiction?,Oprah Winfrey and Hearst Communications,1 7,7 1 2 4 3,O Magazine,,1,659,2,10
evict_sink4_r025,short,5a7dbf4e5542990b8f503a68,hard,bridge,"The actress known for her role in ""Lost in Translation"" also appears in Untitled Avenger film with which male actor who plays the character Thor?",Chris Hemsworth,6 8,6 8 1 9 5,Scarlett Johansson,,1,1063,4,10
evict_sink4_r025,short,5a862c38554299211dda2a9a,hard,bridge,What is the war that No. 22 Squadron RAAF followed as far as the Philippines sometimes called?,the Asia-Pacific War,7 8,7 5 4 8 9,Pacific War,,1,749,2,10
evict_sink4_r025,short,5a7509175542993748c897a3,hard,bridge,What group of Elektra Records recording artists are known to be an indie pop band?,Saint Motel,0 3,4 9 7 5 3,Fleet Foxes,,1,895,4,10
evict_sink4_r025,short,5adc6c4c5542994650320ce0,hard,comparison,"Which plant has more species, Hydrangea or Abrus?",Hydrangea,1 6,6 1 2 9 5,Abrus,,1,536,2,10
evict_sink4_r025,short,5ae3e59a5542994393b9e79e,hard,bridge,Bride of the Regiment was later remade into a 1948 film starring the actress and pin-up girl who was the highest-salaried American woman in which two years?,1946 and 1947,0 8,8 7 3 6 0,1946-1947,,1,641,9,10
evict_sink4_r025,short,5ae0ba15554299603e41844d,hard,comparison,"What plant has about 40 species native to Asia, Manglietia or Abronia?",Manglietia,1 5,1 5 6 3 9,Manglietia,,1,441,5,10
evict_sink4_r025,short,5adecc7755429975fa854f9d,hard,bridge,"What WikiLeaks using whistleblower is notable for having a hacking organization with a user base of over 1,800,000?",Jeremy Hammond,7 8,4 7 8 1 2,Jeremy Horn,,1,921,2,10
evict_sink4_r025,short,5ab30d1155429976abd1bc3d,hard,bridge,Who was the leading actor of the Christmas movie that Rebecca Forstadt did background voices for?,Tim Allen,1 5,5 1 0 6 4,Tim Allen,,1,1231,2,10
evict_sink4_r025,short,5ae819ac55429952e35eaa16,hard,bridge,"What station broadcast the episode ""Marry Me a Little, Marry Me a Little More"" , of the series created by Max Mutchnick and David Kohan?",National Broadcasting Company,2 9,1 0 2 9 7,NBC,,1,712,1,10
evict_sink4_r025,short,5a7543d555429916b01642ce,hard,bridge,"Who was born more recently, Flula Borg, or Dirk Nowitzki?",Flula Borg,0 4,4 0 3 7 5,1982-1985,,1,665,9,10
evict_sink4_r025,short,5ac170af5542994d76dcce20,hard,comparison,"Which of the singers has more things to be known for, Greg Puciato or Syd Barrett?","Gregory John ""Greg"" Puciato",6 9,6 9 5 8 7,Greg Puciato,,1,622,4,10
evict_sink4_r025,short,5abd0803554299700f9d7979,hard,bridge,"Caprice No. 5 was composed by what Italian violinist, guitarist, and composer, who was the most celebrated violin virtuoso of his time?",Niccolò (or Nicolò) Paganini,3 5,5 3 4 0 8,Niccolò Paganini,,1,819,6,10
evict_sink4_r025,short,5a8488f45542992a431d1a47,hard,bridge,"Who wrote The Devils, and was an eninent English theater, opera and film director?",Peter Hall,4 7,4 7 1 5 2,John Van Eyck,,1,589,4,10
evict_sink4_r025,short,5ab762fb55429928e1fe3857,hard,bridge,The rifle cartridge created by the Swedish was also shared by which other nation?,Norway,2 5,5 0 6 1 8,Norway,,1,1037,2,10
evict_sink4_r025,short,5a8f54215542992414482a54,hard,bridge,"What generation is the BMW series, that is optional on the xDrive that begun in 2005, on?",seventh generation,2 6,2 5 1 9 6,7,,1,621,1,10
evict_sink4_r025,short,5a89d26b5542992e4fca83d1,hard,bridge,Leo A. Harris was also known for his handshake deal with Walt Disney that permitted the University of Oregon to use the likeness of what cartoon character created in 1934 at Walt Disney Productions?,Donald Duck,5 7,5 3 7 8 1,Donald Duck,,1,812,2,10
evict_sink4_r025,short,5ac4a7615542996feb3fe92a,hard,bridge,"Dulce Maria García Rivas took part in a ""Mask vs. Hair"" match with which female wrestler at Guerra de Titanes?",Faby Apache,6 7,7 6 5 3 4,Sexy Kong,,1,888,2,10
evict_sink4_r025,short,5a7eb22655429930675135cb,hard,bridge,Which current CBS NBA analyst played for the PORTLAND TRAILBLazers along with former UNLV teammate Stacey Augmon?,Greg Anthony,0 3,4 3 8 2 5,Rumeal Robinson,,1,1098,4,10
evict_sink4_r025,short,5abd09585542996e802b469b,hard,bridge,What year did the musical premiere that was based on the 2007 Irish romantic musical film of the same name?,2011,1 7,7 4 1 6 8,2007,,1,684,4,10
evict_sink4_r025,short,5a8babf05542996e8ac8899e,hard,comparison,"Whose native growing land is more south, Beech or Daviesia?",Daviesia,1 2,1 2 5 7 9,Beech,,1,1024,3,10
evict_sink4_r025,short,5a7f010955429934daa2fc8b,hard,comparison,Were Basil Dean and Francis Ford Coppola both alive at some point in time?,yes,0 6,6 0 1 4 2,No,,1,505,1,10
evict_sink4_r025,short,5a7a230e5542996a35c170ee,hard,bridge,"What year was the film that starred the composer for ""The Naked Brothers Band""?",2014,3 5,5 0 9 7 2,2007,,1,735,4,10
evict_sink4_r025,short,5ae365205542990afbd1e12d,hard,bridge,"Who is the creator of the animated television series that its fourteenth episode of season three's title is ""Time Keeps on Slippin""?",Matt Groening,0 5,5 3 7 0 1,Matt Groening,,1,646,3,10
evict_sink4_r025,short,5ae7936d5542997ec27276a7,hard,bridge,"How many times was the writer, who invited Hu Lanqi to meet him in Moscow, a nominee for the Nobel Prize in Literature ?",a five-time nominee,6 7,7 6 3 4 8,5,,1,1174,1,10
evict_sink4_r025,short,5a79f6ca554299029c4b5f90,hard,bridge,"What Danish eurodance group had a single called ""Barbie Girl"" which resulted in a lawsuit in 2002?",Aqua,2 7,2 0 1 7 8,Aqua,,1,777,2,10
evict_sink4_r025,short,5adc53f75542996e6852530a,hard,comparison,Are both Cypress and Ajuga genera?,no,2 9,2 9 7 8 3,No,,1,470,1,10
evict_sink4_r025,short,5a81736255429903bc27b96e,hard,bridge,"What is the formal name for the sporting facility located in Coos County, New Hampshire?",Nansen Ski Jump,0 9,3 9 5 0 1,N/A,,1,601,2,10
evict_sink4_r025,short,5ac3adc35542995ef918c1e2,hard,comparison,"Which is in the pop genre, Capital Cities or Tweaker?",Capital Cities,2 7,2 7 6 1 4,Capital Cities,,1,681,2,10
evict_sink4_r025,short,5ae1ab715542997f29b3c0f7,hard,bridge,"What ""Virtual Choir""-noted conductor has created works for the Austin-based ensemble Conspirare?",Eric Edward Whitacre,2 4,4 2 5 9 7,Eric Whitacre,,1,988,3,10
evict_sink4_r025,short,5ae1d1a55542997f29b3c138,hard,bridge,"Which of the fighter in Battle of Gavinana was created in 1422, and came to an end when the Holy Roman Empire was wound up in 1806, as the result of the Napoleonic Wars?",Army of the Holy Roman,2 4,2 4 5 3 1,Army,,1,941,1,10
evict_sink4_r025,short,5ab613985542992aa134a418,hard,bridge,What kind of material forms the wrapping for the chocolate candies that Hershey Kissables were shaped like?,aluminum foil,1 8,8 1 5 9 2,Aluminum,,1,481,2,10
evict_sink4_r025,short,5ab7ee895542995dae37e9f6,hard,bridge,What is the happiest town Sarasota county Florida?,Venice,3 8,1 8 2 3 5,Venice,,1,664,2,10
evict_sink4_r025,short,5ac2680055429963665199a8,hard,bridge,What position did Ernest Newman hold at Her Majesty's Royal Palace and Fortress?,Chaplain,2 5,2 7 5 0 3,Archivist,,1,1095,2,10
evict_sink4_r025,short,5ac298f9554299657fa28fc9,hard,comparison,"Josey Scott and Ian Watkins were both promising musicians. Which of these talented men was incarcerated, impacting his career with a rock band?",Lostprophets disbanded in 2013 after Watkins was charged with sexual offences in late 2012.,2 9,2 9 1 5 8,Ian Watkins,,1,620,2,10
evict_sink4_r025,short,5a81f49c5542995ce29dcc9a,hard,bridge,The physicist that saw a deficiency in Newton's classical theory of gravity received a Nobel Prize in what year?,1921,1 4,4 8 9 1 2,1901,,1,946,4,10
evict_sink4_r025,short,5ae234005542994d89d5b392,hard,comparison,Who has the highest scope in profession in Rob Thomas or James Dean Bradfield,James Dean Bradfield,5 7,7 5 2 0 8,James Dean Bradfield,,1,557,4,10
evict_sink4_r025,short,5a7b9a8a554299042af8f78d,hard,bridge,"What Taylor swift song released December 7, 2008 was written by the same writer as ""You Belong to Me""?",White Horse,1 9,2 3 5 8 1,You Belong to Me,,1,949,5,10
evict_sink4_r025,short,5a83f07455429933447460be,hard,comparison,Are Brainerd Lakes Regional Airport and Sawyer International Airport located in Europe?,no,0 5,0 5 6 4 1,No,,1,668,1,10
evict_sink4_r025,short,5ae51fa25542992663a4f11f,hard,bridge,Where is the group of islands named after Purdue University's professor of forest ecology from 1947 to 1973?,the northwest tip of Canisteo Peninsula in Amundsen Sea,6 9,5 4 6 1 9,Indiana,,1,860,1,10
evict_sink4_r025,short,5a7e355055429934daa2fbf4,hard,bridge,whodesigned the first theoretical mechanism for the detonation of an atomic bomb and was part of the group of scientists who first discovered nuclear fission?,Otto Robert Frisch,2 9,2 5 9 7 4,Otto Frisch,,1,837,4,10
evict_sink4_r025,short,5a8d18fb5542994ba4e3dbf2,hard,bridge,What position did the 2004 World Series of Poker gold bracelet holder have in the 2011 Epic Poker League?,Commissioner,3 9,9 3 8 6 1,Paris Ghantous,,1,796,4,10
evict_sink4_r025,short,5a82a1ae55429954d2e2eb89,hard,comparison,"Between Aspidistra and Cyrtanthus, which genus of plant belongs to the Subfamily Amaryllidoideae?",Cyrtanthus,1 9,1 9 5 2 3,Cyrtanthus,,1,697,4,10
evict_sink4_r025,short,5add39c45542995b365faac5,hard,comparison,Did the the Battle of Stones River occur before the Battle of Saipan?,yes,1 9,1 8 9 7 4,no,,1,597,1,10
evict_sink4_r025,short,5a803d695542996402f6a494,hard,comparison,What is the main difference between the game Plateau and the game Colt Express?,Colt Express is a railway-themed,3 9,9 3 4 1 2,displays main differences,,1,632,4,10
evict_sink4_r025,short,5a7555215542996c70cfaee1,hard,comparison,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",Hey Pa! There's a Goat on the Roof,1 2,1 2 7 8 9,1952,,1,576,4,10
evict_sink4_r025,short,5a83c9445542992ef85e2360,hard,bridge,Viscount Yamaji Motoharu was a general in the early Imperial Japanese Army which belonged to which Empire?,Empire of Japan,3 9,9 3 8 5 7,Greater Japan Empire,,1,538,3,10
evict_sink4_r025,short,5ae33a3b5542992f92d8224a,hard,bridge,Viking: The Ultimate Obstacle Course was a game show that aired in Europe with the British presenter who was an Olympic participant in what sport?,bobsledder,6 7,6 4 7 0 9,Colin Jackson,,1,974,3,10
evict_sink4_r025,short,5ac37dd6554299218029dbdb,hard,comparison,"Are both bands, Digital Summer and Underoath, from the same US state ?",no,0 9,0 9 7 8 6,Florida,,1,517,1,10
evict_sink4_r025,short,5a8eabf755429917b4a5bdaa,hard,bridge,"What was the job title of the wife of the director of the film ""Aaina?""",Bollywood playback singer,1 9,1 9 0 8 2,Pioneer,,1,557,2,10
evict_sink4_r025,short,5ae82c3d55429952e35eaa75,hard,bridge,This high school located in the Bronzeville neighborhood was named after a settler who was arrested by who?,the British military,4 9,3 4 1 5 2,Jean-Baptiste Pointe du Sable,,1,723,9,10
evict_sink4_r025,short,5abbf64055429965836003bc,hard,bridge,What county is Keene High School located in?,Cheshire County,5 8,8 6 0 2 3,Keene,,1,836,2,10
evict_sink4_r025,short,5aba33985542994dbf0198c3,hard,bridge,Who was undefeated since the Athens games with 28 medals?,Michael Phelps,1 8,1 8 5 3 7,Michael Phelps,,1,959,2,10
evict_sink4_r025,short,5a858dc85542997b5ce40002,hard,bridge,Whataburger in Richardson Square is loacted in what city and state?,"Richardson, Texas",2 7,2 7 4 6 3,"San Antonio, Texas",,1,871,4,10
evict_sink4_r025,short,5ab587ad5542992aa134a34b,hard,bridge,"What was the real name of the author of the book ""Coraline"" has been compared to?",Charles Lutwidge Dodgson,5 8,5 8 7 4 2,Charles Lutwidge Dodgson,,1,855,8,10
evict_sink4_r025,short,5a89ab1355429946c8d6e996,hard,comparison,Is Carnegie Hall Tower located in the same city as Staten Island?,yes,3 4,4 3 0 9 1,New York City,,1,817,3,10
evict_sink4_r025,short,5a8d8f77554299068b959d3e,hard,bridge,Stephen Smith appears on ESPN First Take alongside which HBO boxing commentator?,Max Kellerman,6 7,7 6 0 9 8,Max Gold,,1,817,2,10
evict_sink4_r025,short,5a73d4385542992d56e7e3b1,hard,bridge,Yves Apollinaire Pede made sand paintings of which South African anti-apartheid revolutionary?,Nelson Mandela,0 8,0 8 7 6 4,Nelson Mandela,,1,658,3,10
evict_sink4_r025,short,5a8790785542993e715abfac,hard,bridge,What was the first name of the wife of the namesake of the high school located at 123 Coles Street in Jersey City?,Cheryl,3 4,9 3 1 8 5,McKinley,,1,695,3,10
evict_sink4_r025,short,5a79e3555542994bb945712f,hard,comparison,"Who was born first, Sarah Jacobson or Arthur Hiller?",Arthur Hiller,8 9,9 8 0 7 1,"November 17, 1892",,1,532,10,10
evict_sink4_r025,short,5a8d09a955429941ae14df71,hard,bridge,This British television series was adapted from one of the better-known novels of a 19th-century writer and was first published in what magazine?,Household Words,4 7,4 7 6 5 8,House of Cards,,1,810,3,10
evict_sink4_r025,short,5ab97c0255429970cfb8eb1f,hard,bridge,What football team did Mario Gomez and Javi Martinez both play for?,Bayern Munich,7 8,8 7 5 1 3,FC Barcelona,,1,1004,2,10
evict_sink4_r025,short,5a89761d5542995153361310,hard,bridge,Christmas in the Sun was performed mainly by the entertainer of what nationality?,Australian,3 7,3 7 4 9 0,Australian,,1,584,1,10
evict_sink4_r025,short,5ab28156554299449642c8ce,hard,bridge,What league did was the team that played home games at Holman Stadium belong to?,Canadian-American Association of Professional Baseball,8 9,3 8 2 0 6,Arizona Diamondbacks,,1,723,3,10
evict_sink4_r025,short,5a7bacf35542997c3ec9724b,hard,comparison,"Who was born first, Jorge Amado or James Leo Herlihy?",Jorge Leal Amado de Faria,0 7,7 0 9 6 8,James Leo Herlihy,,1,565,5,10
evict_sink4_r025,short,5a8016215542992bc0c4a6a3,hard,bridge,Which producer from the 2015 British documentary film about the life and death of British singer-songwriter Amy Winehouse also worked on the film Oasis: Supersonic as a film producer?,James Gay-Rees,2 7,2 7 5 1 6,James障碍，这个问题的表述有误。实际上，没有一个共同的生产者参与了这两部电影。在2015年的纪录片《艾,,1,684,32,10
evict_sink4_r025,short,5a7a99db55429941d65f26ea,hard,bridge,"What is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in 1930 as ""Viola""?",William,2 9,9 3 8 4 0,Pierre,,1,773,2,10
evict_sink4_r025,short,5ab2beba554299166977408f,hard,bridge,Who is the father of the Prince in which William Joseph Weaver is most famous for painting a full length portrait of?,George III,7 8,7 8 2 0 4,Edward VIII,,1,731,2,10
evict_sink4_r025,short,5a79186f55429907847277af,hard,bridge,Where is stadium that was named after Rodney Cline Carew?,Panama City,5 7,5 7 6 0 4,Panathenaic Stadium,,1,785,5,10
evict_sink4_r025,short,5a7a7e9f5542994f819ef1f4,hard,bridge,What was the budget of the prequel to Beyond Skyline?,$10–20 million,1 4,1 4 6 0 3,$10–11.2 million,,1,931,9,10
evict_sink4_r025,short,5ae53fcb55429960a22e029e,hard,bridge,Who created the show with Wendy Schaal doing the voice of Francine?,Seth MacFarlane,3 5,1 3 6 4 5,Seth MacFarlane,,1,627,5,10
