setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_corpus,corpus_sha
r2_topk_10,short,5ae76d185542997ec2727641,hard,bridge,What is the occupation of the Miami Dolphins owner's wife?,jewelry designer,31934 55153,55153 30272 35389 40047 30239 30160 49770 17630 20656 11062,socialite,,1,1185,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5aba725455429901930fa7cc,hard,bridge,The community that contains Downtown Summerlin occupies how many acres?,"22,500 acres",17847 55798,17846 55798 17847 48802 25724 65766 40301 21557 51715 45755,"22,500",,1,1490,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5adfeab455429942ec259b86,hard,bridge,The star in a 1953 epic Metro-Goldwyn-Mayer film adaption of the play by Shakespeare had what occupation?,"American actor, film director and political activist",31509 38362,31509 24971 32387 49132 50322 38362 23332 24970 65214 50328,actor,,1,1794,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5adfa73b55429942ec259ad8,hard,bridge,"In which county is the university, at which Roger Groot was the Class of 1975 Alumni Professor of Law, located?",Rockbridge County,50175 64187,50175 62629 19364 62615 62636 45844 62611 51185 44045 62623,Lexington,,1,1649,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a7769a35542993569682d8f,hard,comparison,"Which documentary was release first, Baghdad ER or The Ten-Year Lunch?",The Ten-Year Lunch,7579 59726,7579 59726 3654 63608 7576 18299 57530 58674 65 65639,The Ten-Year Lunch,,1,1448,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a7797175542992a6e59df10,hard,bridge,Where were the presenters of the 2016 Brit Awards from?,"Newcastle upon Tyne, England",2471 6032,2471 2596 2692 3058 3880 1694 10581 13210 44271 10586,London,,1,1619,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ae54c085542992663a4f1c4,hard,bridge,What are some other areas that share a common deer species with the forests of Mara and Mondrem?,"New Zealand, Canada, the United States, the Falkland Islands, and Peru.",20466 21494,21494 48816 38401 20466 63508 50155 6972 16559 40834 13515,None,,1,1873,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5addfe1c5542995b365fabaf,hard,comparison,Are Wolfgang Becker and Jacques Audiard both German film directors?,no,28879 65491,28879 65491 39764 38952 4374 4557 13391 60239 25094 36932,No,,1,974,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a73235c5542994cef4bc475,hard,comparison,Was either Craig Melville or Grover Jones born in Indiana?,"Jones was born in Rosedale, Indiana",14919 24469,24469 14919 25238 40531 20032 48291 57153 14923 4600 26001,No,,1,1461,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ab299d6554299449642c926,hard,comparison,Which will be higher Time Warner Center or One Manhattan Square ?,One Manhattan Square,44276 60606,60606 44276 44310 60605 44309 59519 44296 44323 52 37744,One Manhattan Square,,1,1578,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ab9d7e4554299232ef4a21f,hard,bridge,What was need in order to diverge from the chinese ritual uniting spouses by pre-arrangement between families?,constant support from propaganda campaigns,13100 42493,13100 13088 42493 52872 22721 13104 54051 13501 20200 53432,New Marriage Law,,1,1671,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a8b8b3155429949d91db5d7,hard,bridge,What type of activity does Owner earnings and Warren Buffett have in common?,business,44869 64126,44869 64126 56017 59919 26858 10917 41878 26879 19693 38240,valuation method,,1,1006,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a8f7e785542992414482ae6,hard,comparison,Are both Pomeranian and Sporting Lucas Terrier named after a particular person?,no,46983 54479,54479 36831 46983 29734 18186 61231 5277 32136 23158 32490,No,,1,1222,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ab965bb554299743d22eb56,hard,bridge,National Stadium BTS Station is near the shopping center in what Thai city?,Bangkok,42061 53126,53126 42061 7744 42711 46331 65746 46207 6568 9706 57141,Bangkok,,1,1338,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a7f3c8f55429930675136c9,hard,bridge,Buck Rogers XXVC is a published campaign setting or a homebrew campaign setting?,published campaign settings,10857 11491,10857 11491 10858 65687 22037 20072 53244 63439 38507 26554,Buck Rogers XXVC,,1,1144,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a7a1cd85542990783324e65,hard,bridge,What was the 58th quadrennial American presidential election held after the 2016 Michigan Democratic primary?,United States presidential election of 2016,39801 62545,62545 39801 62544 2706 62546 62542 38625 62540 17633 39810,2012,,1,1408,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ae13f3c5542997b2ef7d168,hard,bridge,Arthur Noss was a gunner for the commader during which two European theatre battles in WWII?,Battle of Britain and the Battle of Malta,6690 32274,6690 60066 57318 25610 21759 7025 33067 31113 45671 65678,Paris,,1,1456,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a7b2ec755429927d897bf53,hard,bridge,Kentucky Truck Assembly and Louisville Assembly Plant are two auto factories in the city of Louisville operated by which car maker?,Ford Motor Company,32464 36669,32464 36669 21457 39797 54705 12915 13437 21462 46516 37315,Ford,,1,1470,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a7d598d5542995f4f402262,hard,comparison,"Which director was also a film editor, Burton L. King or Maheen Zia?",Maheen Zia,11039 37501,37501 11039 30601 30650 46078 31165 5629 38362 39663 60899,Maheen Zia,,1,1456,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a735e9155429901807db00d,hard,comparison,What country is home to both Guadarrama National Park and Doñana National Park?,Spain,17854 24494,17854 24494 17855 51207 39129 22547 65998 17639 27891 66211,Spain,,1,1788,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ac24d725542996366519966,hard,bridge,"Who was Germany's large-scale, low strength fortification unit, disbanded in 1919, named after?",Menges,3098 33747,51946 23165 33747 42171 51036 42929 53186 25610 43507 55321,Landwehr,,1,1782,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a8c90db554299653c1aa0bf,hard,comparison,Is the building located at 200 West Street taller than the one at 888 7th Avenue?,yes,1259 3097,3097 1259 3075 44323 3113 21218 62025 65670 2741 49726,No,,1,1786,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a7ce100554299683c1c63b5,hard,comparison,"Who is younger, Terry Glaze or Hayley Williams?",Hayley Williams,25441 57022,25441 57022 25442 5646 57035 56972 57016 22388 49170 24389,Hayley Williams,,1,1522,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ab9debb55429955dce3ed97,hard,bridge,"The English actor Kris Marshall played which character in the highly rated comedy-drama television series ""Death in Paradise""?",DI Humphrey Goodman,16452 33149,33149 27043 16452 6404 8594 35185 13934 64439 5657 53888,Detective Inspector Humphrey Goodman,,1,1256,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a71380c5542994082a3e68b,hard,bridge,What iron-hulled steamship designed by Theodore Timby was The Orleans County Monitor Newspaper named after?,"USS ""Monitor""",44608 62159,62159 44608 25344 62147 51044 28415 60104 59121 41021 8259,USS Monitor,,1,1478,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5abdd30c5542991f66106052,hard,bridge,The 2015 MTV Video Music Awards pre-show premiered the music video for a love ballad with a prominent what?,dream pop influence,2379 64963,2379 8890 36723 36731 36711 2623 37393 20896 64963 36700,dream pop,,1,1813,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a7222b155429971e9dc92c4,hard,comparison,"Which film, The Happiest Millionaire or Mars Needs Moms, was created first?",The Happiest Millionaire,38396 58335,38396 58335 41449 40636 61290 19573 41174 57704 29928 44590,Mars Needs Moms,,1,1621,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ab926bc554299131ca42285,hard,bridge,"Alexis Argüello mentored Román González, who became first boxer to do what?",win world titles in four weight classes,4724 50342,50342 4724 50108 31258 50688 48975 57383 41180 29651 10194,first boxer to win world titles in four weight classes,,1,1601,10,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ab7867c5542992aa3b8c822,hard,bridge,Who animated the TV anime adaptation of Dies irae?,studio A.C.G.T,17092 17093,17092 17093 24875 28339 32161 32203 52965 5206 17684 32309,A.C.G.T,,1,1609,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ae236b2554299495565da3e,hard,bridge,When was the American economist to which Joseph A. Loftus worked as a communications assistant born?,"December 13, 1920",22998 31120,31120 31194 26879 65202 41299 29331 31178 32005 56806 60268,1907,,1,1579,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5abe6f8455429965af743f03,hard,bridge,What country of origin does Robert brothers and Jacques Charles have in common?,French,28881 49922,28881 49922 12563 49918 12568 12683 60390 49766 12598 12594,France,,1,1386,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a8ac4085542992d82986f74,hard,bridge,Who was the film which was Kim Dae-woo's directing debut about ?,a scholar,21436 32729,32729 43801 32728 60742 13471 30860 27132 11015 32768 57251,Forbidden Quest,,1,1312,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5adde5155542997dc7907092,hard,bridge,How old was Virginia Bruce when she starred in Let Freedom Ring?,29,34505 63470,34505 63470 5772 34503 62983 3553 51889 4079 44139 32122,19,,1,1599,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5abb17e75542996cc5e49fa2,hard,bridge,What city is the the Iranian Airlines involved in the 1993 Tehran mid-air collision based out of?,"Tehran, Iran",986 28290,986 28290 43477 12549 968 650 18915 62394 496 6849,Tehran,,1,1839,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5adc6f6255429947ff173961,hard,comparison,"Which plant genus is part of a family with a longer name, Morning glory or Rothmannia?",Morning glory,40884 50543,50543 40884 28276 28273 28274 28277 28275 14605 14721 23929,Rothmannia,,1,954,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ab969ca55429970cfb8eac9,hard,bridge,Where is Anticimex's parent company headquartered?,"EQT Plaza in Pittsburgh, Pennsylvania",6116 18298,6116 50635 39371 54285 28084 9955 66455 63133 12920 5131,Paris,,1,1114,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ac292175542996366519a14,hard,bridge,"""52nd Street"" is a 1978 album that earned two Grammy Awards for which piano-playing songwriter?",Billy Joel,2972 9205,2972 9205 17662 8681 13655 9754 34992 45668 11943 42999,Billy Joel,,1,1660,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ab9b29c554299743d22ebae,hard,comparison,"Which case came first, Craig v. Boren or United States v. Paramount Pictures, Inc.?",Craig v. Boren,14925 62556,62556 14925 45260 9579 19904 14021 5010 48265 62567 18126,Craig v. Boren,,1,1604,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a89d48c554299515336132e,hard,bridge,"What Electoral Division in Victoria contained a suburb of Melbourne with a population of 25,147 at the 2016 Census?",The Division of Fawkner,17337 54182,21153 17340 54182 17344 8317 43907 17338 18993 17345 17348,"South Yarra, Victoria",,1,1299,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a737dc455429908901be2c9,hard,bridge,What is the name of the multi-use sports and recreation facility that currently houses professional football club Dynamo Kyiv?,Olimpiyskiy National Sports Complex,20304 44107,20304 18224 44107 20306 1674 41514 62913 61192 37042 10097,Olimpiyskiy National Sports Complex,,1,1309,9,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a845b2d5542996488c2e520,hard,bridge,Back Up n da Chevy was an album by the rap group from what city?,"Atlanta, Georgia",7499 10226,7499 20104 10226 21214 29649 23843 22297 48496 3541 66139,Atlanta,,1,1437,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a8463545542990548d0b2a3,hard,bridge,What was the position of Jean Baptiste Androuet du Cerceau under the man who was King of the Polish-Lithuanian Commonwealth from 1573 to 1575?,supervisor of the royal works,25780 29546,25780 29543 39760 28878 29546 45539 30605 54850 28886 65769,King,,1,1624,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a7780e855429949eeb29e9f,hard,bridge,"What actor portrayed that characters ""Kick-Ass"" and ""Count Vronsky""?",Aaron Taylor-Johnson,3582 5926,3582 22595 13407 32651 10316 29120 16258 38362 32362 16424,James M. Connor,,1,1746,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a763986554299109176e6bd,hard,bridge,who was born first Pierre Womé or Christian Poulsen ?,Pierre Nlend Womé,13309 46472,13310 46472 13309 47173 23383 46469 50164 25571 46473 21755,Christian Poulsen,,1,1211,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ab93262554299131ca422b6,hard,bridge,Om and SIx Organs of Admittance are both what?,heavy metal band,44156 44157,44157 53516 53515 44156 59688 60057 58838 43748 44174 44159,band,,1,1007,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ae4957155429970de88d9bc,hard,comparison,Who has the highest scope of profession in Peter Yates or Jang Joon-hwan,Peter James Yates,29327 46149,29327 46149 46150 16291 29325 25272 38526 31875 13379 46078,Jang Joon-hwan,,1,1304,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a843b045542996488c2e518,hard,bridge,"Which castles, besides Bamburgh Castle, are located on the northeast coast of England?",Lindisfarne Castle,7709 20788,7709 7710 32859 11307 14884 36859 7711 22531 54593 12102,Cowie Castle,,1,1030,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5add3b035542997545bbbcce,hard,bridge,The Gate is a song from the album scheduled for release in what month?,November 2017,58201 62791,58201 65393 21239 35 22297 26374 16412 43817 48748 60183,September,,1,1293,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ae3281a5542991a06ce9939,hard,comparison,Are both Frank Lloyd and Olivier Assayas American film directors?,no,21805 44140,44140 21805 36255 16068 13382 47187 28335 46227 21808 57222,No,,1,1013,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ac3b07055429939154138b8,hard,bridge,"What is the largest non-capital city in Queensland, Australia that includes a suburb named after Helena White?",Gold Coast in Queensland,23750 25644,25644 56184 4830 25639 24960 23750 25641 26099 8025 62358,Helensvale,,1,1325,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5adce88b5542992c1e3a249a,hard,bridge,"How long did the state exist whose army ransacked and looted the city, Halebidu, twice in the 14th century ?",320 years,16615 24892,24892 26891 53843 63530 50289 18548 65998 6573 6860 7822,13th-century to 14th-century,,1,2086,10,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ab41d855542996a3a969f4b,hard,bridge,"Is the Pakistan fast bowler who joined the Kent County Cricket Club in June, 2011 a left-hand or right-hand batsmans?",right-hand,32431 63881,32430 32431 63881 60842 32432 50914 48568 48521 45049 32610,right-hand,,1,1375,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5abdb5b455429965af743dfa,hard,bridge,"Who was the another star in the television series Ma Boy who worked with the South Korean actress who began her career as a child actress in 2006 and initially gained public attention for ""Moon Embracing the Sun"" (2012)?",Sun Woong,32768 37259,32768 32782 40799 66061 37259 32769 25001 32759 7562 52372,Kim So-hyun,,1,1283,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a8febb555429916514e73e4,hard,bridge,Which animal races annually for a national title as part of a post-season NCAA Division I Football Bowl Subdivision college football game?\,Dachshunds,26438 64902,14120 44003 57101 44001 2359 10178 41300 2014 1396 43353,Racer-One,,1,2017,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a7a8d15554299042af8f669,hard,bridge,Toby Kebbell starred in a fantasy action film based on a video game series in 2016 notably set in teh world of what?,Azeroth,60765 64106,64106 60765 27827 65711 58933 32874 34256 60367 33790 22498,Azeroth,,1,1940,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ae2eda355429928c4239570,hard,bridge,Who wrote the tragic play which also has a 1968 film with a soundtrack by Nino Rota?,William Shakespeare,50329 50330,50329 50330 5191 5927 44232 58236 24968 52653 59601 5174,William Shakespeare,,1,1364,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a7a8a9c554299042af8f666,hard,bridge,The lamp used in many lighthouses is similiar to this type of lamp patented in 1780 by Aimé Argand?,Argand lamp,6433 34628,34628 6433 25849 47859 33204 12138 32486 11066 26464 11727,Argand lamp,,1,1374,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a88ac3d554299206df2b328,hard,bridge,What country of origin does Eric Lucassen and Party for Freedom have in common?,Dutch,19646 45371,19646 30320 45371 19628 66529 17909 30030 9575 8635 57608,Netherlands,,1,1401,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5adda7275542995b365fab57,hard,bridge,"Who was the last monarch of England to be overthrown before The English General Election, 1690?",King James II of England,19495 23627,19495 22958 29085 23627 62386 29063 18777 26789 23040 19496,James II of England,,1,1272,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a865bbf5542991e77181615,hard,bridge,what movie starring Melissa McCarthy features a character named Slimer?,Ghostbusters: Answer the Call,23303 53659,23303 53659 8579 11512 29809 37809 11071 53658 33999 31805,Ghostbusters: Answer the Call,,1,1409,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a8e1577554299068b959e54,hard,comparison,What professionn does Stanley Kwan and Ken Hughes have in common?,director,32342 54863,54863 32342 33287 32332 33754 32352 48806 10408 26421 54858,film director,,1,775,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ab3f6b9554299753aec5a03,hard,bridge,How many films were directed by the director of Wise Blood?,37,30601 65419,49919 34323 65419 32912 65418 32139 54860 45641 13391 46078,1,,1,1557,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5adf8dd25542993344016cfe,hard,bridge,"High School Confidential, an eight part documentary followed twelve high school teenagers from a high school in Overland Park, Kansas that ranked what in the 2009 Newsweek ranking of the top 1,500 high schools in the United States?",#364,9687 26060,26060 62623 61104 26059 9688 9687 31891 31903 62632 33342,Blue Valley Northwest,,1,1677,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ae7ef625542994a481bbe40,hard,bridge,"What is the name of this suburb within the Central Coast Council local government area, where Tessa, of Microwave Jenny, grew up?","Umina Beach, New South Wales",39871 62280,39871 25644 37426 46208 7246 57058 19140 23750 10863 19334,Ulladulla,,1,1242,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a7a9ed55542995eb53be87d,hard,bridge,"What king took away John Erskine, Earl of Mar's office?",George I,22958 30510,30511 30510 30512 60262 30509 18092 37883 5801 36451 4426,George I,,1,1907,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a8e68b15542995085b3742d,hard,bridge,"When was the earliest known pottery created in the country which was the native land of Admiral Yi Sun-sin, who conducted the Battle of Happo?",around 8000 BC,8136 26263,8136 8146 31116 55023 8135 41823 66040 63876 41835 24489,1600,,1,1353,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5adfb78f5542995ec70e9081,hard,bridge,"Who wrote the novel that the movie directed by Stanley Kubrick that was sampled in the album ""Where Blood and Fire Bring Rest"" was based on?",Stephen King,59513 64733,64733 22244 59513 1345 48751 54860 1346 20253 5791 6073,Stephen King,,1,1410,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5adc6e035542994650320cec,hard,bridge,"The 2014 All-Pac-12 Conference football team featured players from the team led by which second-year head coach, who led his team to the conference title?",Mark Helfrich,2206 2263,2206 1969 2094 2263 1868 2323 2283 31227 2220 32582,Oregon,,1,1583,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a778cae55429949eeb29eeb,hard,bridge,Who is younger Chris Gould or Robbie Gould ?,Chris Gould,13213 49709,29434 49709 13213 38795 24664 49711 49699 55144 50006 49713,Chris Gould,,1,1299,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ab95a63554299743d22eb06,hard,bridge,Who was a student of Rolls Gracie and ran the Gracie Humaitá school in Rio de Janeiro?,Royler Gracie,50261 50674,24041 50674 50261 50151 64394 33403 11800 49960 15747 38916,Royler Gracie,,1,1247,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a7b47765542992d025e67d8,hard,bridge,What sport do The Basham Brothers and Doug Basham have in common?,wrestling,17762 57379,57379 17762 31022 17767 50388 49466 45424 17781 17784 30981,professional wrestling,,1,1487,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a72a47d55429901807daf1f,hard,bridge,Arundel Castle was damaged during a war between which two groups?,"Parliamentarians (""Roundheads"") and Royalists (""Cavaliers"")",6737 19471,6737 6738 19471 7871 48110 60234 5811 6739 60235 11736,English Civil War,,1,1692,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ae4a2b25542995ad6573de0,hard,bridge,Red Mountain is a film that centers on an attempt by a group of what group of Civil War rangers?,pro-Confederate,47933 48791,48791 58947 57042 50844 47933 58734 60445 64302 49784 48750,Quantrill's Raiders,,1,1646,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a712c4b5542994082a3e622,hard,bridge,"What heritage site, known for a British explorer, is listed Seventeen Seventy Australia?",Captain Cook's Landing Place,14612 29031,52520 14612 19735 30594 11653 13764 30450 31199 12633 25199,Captain Cook's Landing Place,,1,2156,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a8c2adc554299240d9c20a9,hard,bridge,Wade Watts is the uncle of a politican who played college footbal for which team ?,the Oklahoma Sooners,28624 63874,63874 28624 19694 9163 60782 8786 17517 49436 12034 3425,Oklahoma State University,,1,1609,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a886886554299206df2b258,hard,bridge,"What is the international football competition for women that Liu Ailing played in the 1991,1995, 1999 editions?",international football competition,20333 36111,36111 20333 18269 45134 66208 40389 6842 6634 7128 28121,FIFA Women's World Cup,,1,1432,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ae638865542992ae0d1628c,hard,bridge,"Who created the 2003 remake of the 1983 overhead view, vehicular combat game developed by Bally Midway?",Adam Dawes,26112 54548,54548 31355 3772 54922 47565 14986 62156 54935 26047 41623,High Impact Games,,1,1342,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5a7662745542992db9473786,hard,bridge,Who founded the collective which released the album Messe I.X-VI.X?,Kristoffer Rygg,39458 62260,39458 60598 27486 45674 43888 63083 65975 31555 59254 27379,Ulver,,1,1561,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ae5621655429908b63265fc,hard,bridge,"Musical artist Diabolic and Vinnie Paz, who was featured on Diabolic's second studio album Fightin' Words, are both what type of musicians?",rapper,20920 63428,20920 15427 36459 54382 21816 15872 49614 24336 3541 45155,rapper,,1,1932,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ab66a3555429954757d3290,hard,bridge,2006 KNVB Cup Final had two goals scored by a player of what nationality?,Dutch,1520 32964,1520 1467 1510 1530 32072 46165 31570 1280 66468 64274,French,,1,1480,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
r2_topk_10,short,5ae2c8b05542992decbdcd9d,hard,bridge,What is the birthplace of YouTube's 2016 overview featured creator Wengie?,"Guangzhou, China",64435 66134,64435 66134 28767 39345 13275 64269 27418 30307 65694 30117,Guangzhou,,1,1868,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
